Date;East Metal Co.;Sakura Steelworks;Black Forest Steel Co.
01.10.2023;704.5536819;814.2819874;808.6243334
02.10.2023;704.5022652;814.7084438;810.6807941
03.10.2023;706.5859598;814.4858788;809.9200081
04.10.2023;705.9395091;815.5949947;811.3260692
05.10.2023;705.35372;815.1224154;811.0199894
06.10.2023;704.772917;814.8733596;810.9982979
07.10.2023;705.5405838;815.3207961;811.4748165
08.10.2023;705.7074556;815.7046252;811.9880975
09.10.2023;707.6276204;815.6492603;811.6334154
10.10.2023;707.3746361;816.3035931;812.9799126
11.10.2023;704.7727499;815.9029166;812.2483977
12.10.2023;699.7348133;813.8412839;808.8172381
13.10.2023;697.0288795;810.6986182;804.6526031
14.10.2023;697.4597771;808.8660018;802.2301354
15.10.2023;697.7473404;809.4663151;802.8835264
16.10.2023;695.9406846;809.4140007;803.696697
17.10.2023;694.3358758;807.9234647;801.9059519
18.10.2023;689.7645084;806.7983444;801.0728769
19.10.2023;691.8899168;803.6374322;798.4744222
20.10.2023;687.2459738;804.577132;800.8572011
21.10.2023;685.5787458;801.7393108;796.6948118
22.10.2023;684.6462874;800.5807851;795.2053295
23.10.2023;683.7064895;799.8335586;794.537699
24.10.2023;684.0128468;799.2219215;793.8816343
25.10.2023;686.5329162;799.7065898;794.2077963
26.10.2023;683.4088245;801.2876126;795.5888254
27.10.2023;679.5025036;798.5640037;793.0964817
28.10.2023;679.7562489;795.7463795;790.5608226
29.10.2023;676.7637659;795.6663784;790.2885185
30.10.2023;676.0021884;793.5539231;788.7077639
31.10.2023;676.9927209;793.3730834;787.8931902
01.11.2023;676.665171;793.8084517;788.1803388
02.11.2023;676.4960962;793.1577474;788.4799382
03.11.2023;677.8503914;792.6923966;788.0108818
04.11.2023;676.2719394;793.7034939;788.9794878
05.11.2023;674.4031471;792.5886598;787.7307385
06.11.2023;672.3131364;791.2706653;785.7301216
07.11.2023;671.9450254;789.5487333;785.1566908
08.11.2023;669.7649928;789.5964723;785.2847357
09.11.2023;672.2136259;787.8057626;783.0116685
10.11.2023;675.2695101;789.8209863;783.8986419
11.11.2023;672.5665077;791.7356551;784.387997
12.11.2023;670.0846619;789.7826708;782.1788959
13.11.2023;670.9738873;788.2634744;781.0519551
14.11.2023;672.4062192;788.5438355;781.2142955
15.11.2023;671.1990854;789.5375568;781.333108
16.11.2023;669.0855769;788.1147107;779.9630658
17.11.2023;669.4158602;786.7169278;778.1853684
18.11.2023;672.7804494;786.5801443;777.9730085
19.11.2023;673.6743818;788.4622627;780.4794931
20.11.2023;673.1426813;789.099863;780.6392054
21.11.2023;673.0866133;787.8253879;780.2566311
22.11.2023;672.9976551;787.403643;780.4601084
23.11.2023;670.6187852;786.9626348;779.8261773
24.11.2023;672.603241;785.1597225;778.4902349
25.11.2023;670.1082049;786.66256;780.4678506
26.11.2023;668.3494029;785.413925;778.345106
27.11.2023;667.1975323;784.1792938;777.5089614
28.11.2023;664.8196287;783.0611428;776.752084
29.11.2023;664.9325347;781.0850084;775.3783475
30.11.2023;665.4060017;781.3308132;774.3489623
01.12.2023;663.267502;781.7749975;775.4286658
02.12.2023;662.2396994;780.2549003;773.2457635
03.12.2023;664.948567;779.9859488;772.3159861
04.12.2023;664.2590306;781.3942269;774.127676
05.12.2023;660.9762075;781.1802952;772.9791287
06.12.2023;661.57709;778.9306432;770.8071953
07.12.2023;663.0315576;779.5590663;770.7914438
08.12.2023;662.8770321;780.5905813;772.2431338
09.12.2023;660.2652234;780.8010827;772.1583602
10.12.2023;658.96734;778.7532162;771.3541635
11.12.2023;663.2308684;777.8402476;771.2064451
12.12.2023;661.1890741;780.4360534;773.6569899
13.12.2023;661.766766;778.8340117;771.7154485
14.12.2023;660.19036;778.4565714;771.1124719
15.12.2023;658.4164244;777.1367228;769.1243769
16.12.2023;654.797644;775.8164834;767.350702
17.12.2023;654.2837285;773.1746735;763.7586514
18.12.2023;655.3530275;772.6785324;764.0062969
19.12.2023;654.5217005;773.232504;765.2019438
20.12.2023;654.0684045;772.658472;764.3058989
21.12.2023;655.2997015;772.0497612;763.3874807
22.12.2023;656.0543055;772.7712474;763.942503
23.12.2023;656.7158699;772.9203279;763.5626928
24.12.2023;656.0463927;773.4700475;764.1405272
25.12.2023;656.2493734;773.3697647;763.2020663
26.12.2023;655.2408968;773.1527169;762.8427463
27.12.2023;656.6301012;771.9215074;762.4486463
28.12.2023;659.1337602;772.3768729;763.0762656
29.12.2023;656.1732184;773.215125;763.0470902
30.12.2023;659.8041897;771.1235441;760.798135
31.12.2023;659.1762575;774.1504115;763.5758184
01.01.2024;660.9505367;773.9519304;763.649681
02.01.2024;661.8022835;775.3965011;764.2728098
03.01.2024;662.2130788;776.4022493;764.5755456
04.01.2024;662.2740935;777.1391729;765.5525672
05.01.2024;661.656197;777.163592;765.453092
06.01.2024;660.9108875;776.9747214;764.6140011
07.01.2024;662.3583198;776.6751891;763.9014428
08.01.2024;665.9982599;777.5130953;765.0393701
09.01.2024;662.4877134;779.6263733;767.0927335
10.01.2024;663.519926;777.4433624;763.8095539
11.01.2024;666.1620749;778.2484278;764.559297
12.01.2024;665.7487209;780.1063761;767.0771975
13.01.2024;667.6527238;779.2338278;766.9279698
14.01.2024;667.5695671;780.6912545;768.0395064
15.01.2024;670.4520697;780.6738259;768.4915777
16.01.2024;670.6525938;781.9687932;770.3177435
17.01.2024;672.6708255;782.4659512;771.1251598
18.01.2024;676.369;783.5603866;771.5519679
19.01.2024;680.1855632;785.8690922;773.9834475
20.01.2024;681.4847026;789.0219241;777.1325361
21.01.2024;681.0186535;789.9123779;778.5133274
22.01.2024;680.2561406;789.760747;778.3241013
23.01.2024;682.7986417;789.2456487;778.9966241
24.01.2024;683.0408774;790.9371036;779.3769651
25.01.2024;679.3122011;791.001651;779.7515753
26.01.2024;679.4041608;788.9209914;777.3877966
27.01.2024;679.6645876;789.1433163;777.6050156
28.01.2024;681.4647387;789.475735;777.2367713
29.01.2024;682.1930365;790.4534242;778.2357278
30.01.2024;677.3381975;790.3550722;779.7549882
31.01.2024;678.358977;787.2598813;776.8113238
01.02.2024;679.3458232;787.7267969;776.7988269
02.02.2024;678.5964116;788.8337169;778.3836459
03.02.2024;677.7497634;788.2293446;777.0512673
04.02.2024;676.0773259;787.3025763;777.1773162
05.02.2024;675.1797349;786.118747;776.2749565
06.02.2024;673.1520802;785.2623229;775.3544914
07.02.2024;675.1650661;784.4750315;775.1767056
08.02.2024;672.0876059;785.9081085;776.6502121
09.02.2024;670.4041276;784.0144437;775.721297
10.02.2024;672.7450804;783.0704212;774.6766388
11.02.2024;672.0377346;784.5618038;776.6345367
12.02.2024;670.2090548;784.4436785;775.2858281
13.02.2024;673.5241173;783.5881187;774.1676531
14.02.2024;672.5665904;786.0384057;775.132523
15.02.2024;673.5606197;785.9477575;772.9964384
16.02.2024;672.6262862;786.7066324;772.6015796
17.02.2024;671.9546434;786.3779523;770.9946351
18.02.2024;671.0851495;786.3769727;770.137549
19.02.2024;672.3414792;785.8295392;769.549689
20.02.2024;672.8070525;786.9050236;772.0696329
21.02.2024;675.3409458;787.2883997;772.2265042
22.02.2024;672.2722815;789.2100831;773.5244369
23.02.2024;674.3965256;787.0548207;771.4681766
24.02.2024;674.0365419;788.8788993;773.4708247
25.02.2024;674.255933;788.2381202;773.1429412
26.02.2024;674.3852028;788.490669;774.0549837
27.02.2024;675.97351;789.0502185;774.292917
28.02.2024;673.966176;790.1112571;776.3309388
29.02.2024;674.557364;788.8176846;776.2006491
01.03.2024;673.8481819;789.6588159;776.133629
02.03.2024;674.690312;788.9210703;775.7475394
03.03.2024;670.8536712;789.3512364;776.2349117
04.03.2024;672.5420103;786.9024079;774.3360641
05.03.2024;672.1735003;788.1966093;775.0618048
06.03.2024;677.0967148;788.0864131;775.2919703
07.03.2024;677.3080989;791.2066362;778.6990757
08.03.2024;673.4938006;791.6314154;778.7734151
09.03.2024;671.8297373;788.9842858;776.4382104
10.03.2024;673.8843647;787.4210118;774.9952319
11.03.2024;677.2446703;788.3704102;777.114272
12.03.2024;679.6506659;790.366065;778.9448832
13.03.2024;678.8992475;792.0504779;780.8681665
14.03.2024;678.5323243;791.5023771;781.1979506
15.03.2024;677.7320735;791.5381428;782.0157833
16.03.2024;676.165589;791.3983615;781.1649007
17.03.2024;676.8913337;790.4704643;779.8732013
18.03.2024;679.2399706;790.7443549;779.4521828
19.03.2024;682.3282604;792.2813159;782.1281242
20.03.2024;680.4897625;794.4801175;785.0054867
21.03.2024;679.995762;793.6669626;784.9671867
22.03.2024;682.1698572;793.7499383;784.8877028
23.03.2024;680.1819551;794.9051517;786.0123421
24.03.2024;677.0459257;793.7844443;784.8282107
25.03.2024;676.1523633;792.1371894;783.1610813
26.03.2024;676.4553573;791.3531429;783.1916072
27.03.2024;678.1715494;791.3229763;783.1087251
28.03.2024;678.6223378;793.6560414;784.6767689
29.03.2024;679.8129263;794.1644207;785.3277183
30.03.2024;679.4075782;794.998222;786.0336892
31.03.2024;681.1293392;794.0024592;786.362652
01.04.2024;684.041732;795.8059222;787.8197696
02.04.2024;683.5601674;797.4688956;790.6458815
03.04.2024;682.1827842;797.4076525;789.447579
04.04.2024;682.7513219;796.4850445;788.9889809
05.04.2024;683.7485271;796.9393601;788.3229137
06.04.2024;682.5487002;797.1043242;789.1134054
07.04.2024;682.284984;796.3483933;788.4992255
08.04.2024;681.6155881;796.362778;788.4573906
09.04.2024;681.0206547;796.5045961;788.3102461
10.04.2024;682.5168292;796.1741723;788.6191489
11.04.2024;682.3752951;797.4164604;789.4316465
12.04.2024;682.8580929;797.3271059;789.4898426
13.04.2024;680.5926107;797.2264193;790.1212712
14.04.2024;681.1927925;795.6214414;788.0911436
15.04.2024;679.9410339;795.7924016;787.7263379
16.04.2024;679.1487929;794.5429185;786.845631
17.04.2024;680.0266217;794.253122;786.5388113
18.04.2024;678.3893793;795.3303365;787.4461052
19.04.2024;676.3058325;793.9864508;787.0763844
20.04.2024;676.3305715;792.641085;786.4891585
21.04.2024;674.552296;793.1178652;785.976599
22.04.2024;677.1241762;792.137443;786.2095228
23.04.2024;677.6037103;794.2650975;789.0058901
24.04.2024;678.213479;795.0631749;790.4209257
25.04.2024;680.9861139;795.5307874;791.0681987
26.04.2024;679.7972431;797.5989984;792.264667
27.04.2024;683.0283942;796.2771873;792.4958378
28.04.2024;684.3662361;798.5632105;794.693186
29.04.2024;685.1589863;799.9063348;796.8424122
30.04.2024;686.6161686;800.466516;797.1747701
01.05.2024;688.1070184;801.6299922;800.0812087
02.05.2024;688.6152069;802.5882905;799.582726
03.05.2024;688.4934496;803.2452106;800.1774524
04.05.2024;688.6486186;802.8689439;798.6821276
05.05.2024;688.0284582;803.0820365;799.8271646
06.05.2024;687.602062;803.2278203;800.3432083
07.05.2024;684.8817898;803.3177805;800.2835853
08.05.2024;684.0816023;801.0893692;798.3726107
09.05.2024;685.623243;800.004318;798.7364138
10.05.2024;686.31299;801.1128857;800.8220162
11.05.2024;684.5030916;801.6779062;801.4947321
12.05.2024;685.408828;800.4792738;800.4566151
13.05.2024;681.0697192;801.1474235;801.4106925
14.05.2024;678.371018;797.9859395;798.009494
15.05.2024;679.7580296;796.2131967;795.1794799
16.05.2024;681.5510098;797.6854034;796.9800918
17.05.2024;683.9998512;798.8680732;798.7680508
18.05.2024;684.4391519;800.4253718;800.7020648
19.05.2024;683.2141239;801.1935536;802.3239852
20.05.2024;683.5921541;800.1819067;802.0103851
21.05.2024;683.422789;800.2000282;802.1452665
22.05.2024;683.2348509;800.3636042;802.262705
23.05.2024;687.9408548;800.068936;803.2687036
24.05.2024;689.0023416;803.1998017;805.8208584
25.05.2024;688.667808;803.6907025;808.1566586
26.05.2024;688.022721;803.720661;808.1338221
27.05.2024;689.9241991;802.7542982;807.1826008
28.05.2024;692.9205915;804.1419096;808.2114836
29.05.2024;692.9489264;807.3060604;809.2689754
30.05.2024;693.8938291;807.8377193;809.7241021
31.05.2024;694.6795983;808.0858491;810.4396035
01.06.2024;698.1161773;808.3280069;811.047765
02.06.2024;700.2473073;810.5507758;813.6412402
03.06.2024;698.9457397;811.5061509;814.3962282
04.06.2024;699.3253823;810.5631372;813.1899549
05.06.2024;694.3019359;810.5909324;812.8313447
06.06.2024;695.3259247;806.7917081;809.0545892
07.06.2024;695.1939839;806.9763833;808.3479093
08.06.2024;694.3844287;807.4257707;808.3143742
09.06.2024;698.235353;806.9369029;807.4287897
10.06.2024;698.2053336;809.6337721;810.9626898
11.06.2024;697.8940487;810.0623685;811.1292691
12.06.2024;696.5018796;810.4841873;810.2185495
13.06.2024;696.1746148;809.3794563;809.8205199
14.06.2024;698.3405729;809.0683169;810.1941544
15.06.2024;697.2022691;810.4743482;813.3141564
16.06.2024;698.197586;809.9807821;812.8516335
17.06.2024;696.6376028;810.7597022;813.0064327
18.06.2024;700.1075444;809.9029955;812.3398405
19.06.2024;701.013235;812.4465981;813.9394987
20.06.2024;702.7833014;813.8419195;814.4889475
21.06.2024;702.1342978;814.8770571;815.5415067
22.06.2024;701.1450132;814.2681269;815.8140928
23.06.2024;701.5015675;812.9871617;816.0541239
24.06.2024;704.4740277;812.8526638;816.090252
25.06.2024;707.8577899;814.7334653;818.5078653
26.06.2024;710.0346459;816.8558424;820.9715154
27.06.2024;710.1617439;818.5213203;823.807311
28.06.2024;705.4731645;818.4147974;824.3308204
29.06.2024;707.055246;815.2429532;821.2995268
30.06.2024;705.7846345;816.3100925;822.5564396
01.07.2024;705.3929988;815.3224474;821.2713694
02.07.2024;702.1037255;815.1545136;820.6511792
03.07.2024;703.627324;812.5433328;818.6610703
04.07.2024;702.6315621;812.7114634;819.8406133
05.07.2024;697.8663517;812.2955462;819.5725996
06.07.2024;698.9396701;809.6531353;815.4670439
07.07.2024;699.94947;810.9832349;816.0264628
08.07.2024;701.6404454;811.0672656;816.9797399
09.07.2024;698.9749857;812.2161156;818.6031425
10.07.2024;698.4946963;810.1447212;816.0784438
11.07.2024;699.2961143;809.6469706;816.3105749
12.07.2024;700.5707376;809.9785892;816.0058389
13.07.2024;699.817749;810.791448;817.0528801
14.07.2024;704.6696378;810.298778;817.2815053
15.07.2024;706.693316;813.8946996;821.1396842
16.07.2024;707.035838;815.1642927;822.2716686
17.07.2024;704.0164005;815.3963296;822.4662244
18.07.2024;704.5512713;812.9093076;820.6298607
19.07.2024;703.9644893;813.3390187;821.2154452
20.07.2024;699.3071724;813.1846785;820.2367057
21.07.2024;698.3907763;810.6997876;816.4963242
22.07.2024;694.8831564;809.8204023;814.6177613
23.07.2024;694.3447263;807.5919392;810.7707334
24.07.2024;689.7032945;806.974974;811.1141095
25.07.2024;689.5456115;803.6044766;808.4916446
26.07.2024;686.8424237;802.7808455;808.4944896
27.07.2024;685.8690852;800.87072;806.4008107
28.07.2024;686.2661258;800.2154766;805.6050107
29.07.2024;685.5650605;800.8493886;806.0180654
30.07.2024;684.765274;800.4639842;805.5049943
31.07.2024;687.4948517;799.2005647;804.6445325
01.08.2024;686.9364036;800.2191468;806.6650825
02.08.2024;685.4631467;800.2886149;805.7722385
03.08.2024;684.7257878;799.69368;804.1314199
04.08.2024;684.4637645;799.1195788;803.6159195
05.08.2024;685.8477948;799.0590072;803.1819046
06.08.2024;684.8637447;799.8838051;804.7873364
07.08.2024;682.1636737;798.4420309;803.3187635
08.08.2024;680.3417817;796.2799466;801.444333
09.08.2024;678.8070177;794.428962;799.0836394
10.08.2024;682.9853947;792.8216083;798.3206532
11.08.2024;682.8470726;795.8704413;800.7055342
12.08.2024;681.329909;795.6495117;800.6926299
13.08.2024;679.1037216;794.8572942;799.6903062
14.08.2024;672.108612;792.6020723;797.7354607
15.08.2024;672.5047768;788.7204751;792.2692031
16.08.2024;669.8799446;789.5315782;792.7677527
17.08.2024;668.3072971;787.5307107;790.9823633
18.08.2024;667.2868168;786.3620688;788.5797687
19.08.2024;665.8926707;785.1295026;788.926158
20.08.2024;666.68256;784.5361336;788.831173
21.08.2024;664.5332626;784.5133069;788.7597789
22.08.2024;664.0938839;782.7469265;786.9480826
23.08.2024;661.849007;782.2982139;787.311873
24.08.2024;662.1877117;780.7113952;786.4166275
25.08.2024;661.1372448;779.8805518;785.4642522
26.08.2024;663.6984297;779.2144754;783.7215432
27.08.2024;664.2676697;780.7999284;785.9108369
28.08.2024;667.1168868;781.2830871;784.8206413
29.08.2024;666.6364082;783.4955528;787.3562524
30.08.2024;663.5794144;783.3877177;785.6554711
31.08.2024;662.2995601;781.3082007;784.3610923
01.09.2024;662.6331691;780.2345507;781.6574456
02.09.2024;662.4281278;780.5658844;781.4881008
03.09.2024;664.228228;780.3046838;780.9731427
04.09.2024;665.1733574;781.2165569;781.014392
05.09.2024;664.6325245;781.49241;780.9014539
06.09.2024;665.3369026;781.1103236;780.6292802
07.09.2024;666.8201924;782.1578605;781.2663902
08.09.2024;665.7049234;783.4385753;781.241874
09.09.2024;666.1768467;783.0369048;781.5177624
10.09.2024;665.289941;783.2511017;782.1216857
11.09.2024;666.2406173;782.6555952;782.7729392
12.09.2024;667.0834904;782.830256;783.0561619
13.09.2024;666.8658704;783.8370091;784.1712194
14.09.2024;667.11694;783.4536889;784.4052659
15.09.2024;668.7532284;783.0768242;785.2315082
16.09.2024;664.9490634;784.151608;785.5523572
17.09.2024;661.068934;781.87837;782.2818578
18.09.2024;659.0939863;778.9763283;780.1823675
19.09.2024;658.476139;778.1242358;779.4773681
20.09.2024;657.7841068;777.6290265;778.1447702
21.09.2024;656.6627066;777.2909658;776.6430314
22.09.2024;658.1761064;776.4728421;776.3138802
23.09.2024;659.0738902;777.2573481;777.7781633
24.09.2024;660.1729701;777.9875607;778.5747185
25.09.2024;660.7235757;778.477208;778.7105372
26.09.2024;658.0697687;778.8620552;779.7096042
27.09.2024;653.6744574;777.0352767;778.4465149
28.09.2024;653.897905;773.6743858;774.9984595
29.09.2024;654.5638774;773.7966972;774.520437
30.09.2024;655.2776513;773.8916868;774.5182485
01.10.2024;658.0682116;773.7735265;774.7392876
02.10.2024;656.1389309;775.6318319;777.5641246
03.10.2024;655.5170545;774.4824577;776.5883997
04.10.2024;654.1188944;774.0596128;777.4612327
05.10.2024;654.8591145;772.7290485;776.6581238
06.10.2024;657.9835231;773.0395258;777.096268
07.10.2024;657.6425397;775.397032;778.9778572
08.10.2024;655.2978886;775.325152;779.614273
09.10.2024;653.3188362;773.6273446;777.4424761
10.10.2024;650.4055239;772.2077233;775.6357727
11.10.2024;650.8846368;770.1785936;773.86316
12.10.2024;649.1703538;770.6666378;775.4048456
13.10.2024;645.2796719;769.2624251;774.7410255
14.10.2024;645.8419062;766.6402002;772.6751515
15.10.2024;645.317097;766.9892105;772.8056388
16.10.2024;646.5182337;766.2225309;771.3054723
17.10.2024;647.7424534;767.0901291;772.1256702
18.10.2024;647.3374507;767.4471851;772.962819
19.10.2024;649.8217765;766.9442785;771.2011729
20.10.2024;645.8079749;768.3377616;772.8187602
21.10.2024;646.4353565;765.7788808;770.6757747
22.10.2024;645.1829614;765.6138888;768.5327855
23.10.2024;643.4327126;764.4711605;768.249306
24.10.2024;643.5472718;763.4953451;766.5696443
25.10.2024;641.1638605;763.7665335;765.9566466
26.10.2024;644.6708077;762.0690274;764.324914
27.10.2024;644.1450602;763.7281302;767.0368824
28.10.2024;641.5731834;763.2210641;766.4158074
29.10.2024;644.1719694;761.7303922;764.2848446
30.10.2024;643.9240265;763.659569;767.1526953
31.10.2024;645.8995376;763.2286168;767.6369991
01.11.2024;642.3637229;763.9865217;769.7050295
02.11.2024;641.8651817;761.4673669;765.9817726
03.11.2024;642.8638362;760.9960535;765.8419103
04.11.2024;644.2366426;761.3574208;766.5617003
05.11.2024;644.4150704;762.1608144;768.261131
06.11.2024;643.3870763;762.2463819;769.7168793
07.11.2024;641.0112937;760.9288579;768.5772552
08.11.2024;641.9051163;759.9737464;765.9317959
09.11.2024;645.4046539;760.3193554;767.3665089
10.11.2024;646.9295853;762.6898215;770.1224866
11.11.2024;645.8957612;763.579842;771.279506
12.11.2024;644.6999315;762.5956135;770.3657754
13.11.2024;643.8854969;761.749801;769.880802
14.11.2024;643.6529562;761.2792655;768.6411912
15.11.2024;643.1462001;761.4161473;768.998052
16.11.2024;640.8540725;761.2233814;768.8488882
17.11.2024;639.4526073;759.2637426;766.5528341
18.11.2024;639.3543103;758.2515646;765.4529632
19.11.2024;638.9926838;758.16299;765.6923013
20.11.2024;638.2794547;758.0888212;765.4427466
21.11.2024;640.6043322;758.0945532;764.1614117
22.11.2024;641.8422928;759.4779378;766.4153792
23.11.2024;645.1153913;760.7168476;767.018962
24.11.2024;642.7755225;763.0261473;769.3287511
25.11.2024;641.9411343;761.7013352;767.231465
26.11.2024;644.1328355;761.0269077;765.3379893
27.11.2024;645.3956083;762.4874286;767.3402245
28.11.2024;644.6455595;763.2599563;768.6813425
29.11.2024;644.2080917;763.0169489;768.5990829
30.11.2024;642.3859306;762.5811139;767.5858604
01.12.2024;641.519722;761.5495706;765.2469422
02.12.2024;643.4633728;760.571609;764.892239
03.12.2024;640.3104678;762.1980381;766.5022896
04.12.2024;640.4605703;760.1223999;764.7476339
05.12.2024;638.1366902;760.5067305;764.7680872
06.12.2024;639.4336137;758.2261905;763.9310223
07.12.2024;640.0538813;758.7834047;765.023133
08.12.2024;636.7726785;759.385951;765.971763
09.12.2024;636.2619751;757.2836003;762.023441
10.12.2024;638.3124142;756.8222474;762.0250422
11.12.2024;640.1187765;758.1405418;764.3452164
12.12.2024;640.7308998;759.381142;764.9554344
13.12.2024;644.4038751;759.6286354;764.3761699
14.12.2024;645.4957789;761.6890629;767.4955754
15.12.2024;645.5594339;761.7655423;768.4367896
16.12.2024;645.1566319;761.8504833;767.6984848
17.12.2024;643.7814108;761.6003317;766.7635384
18.12.2024;644.5128006;760.7244713;765.3064115
19.12.2024;645.6803366;760.7651525;766.266543
20.12.2024;646.2224809;761.7029205;767.3598384
21.12.2024;650.3312815;761.8943845;767.7282019
22.12.2024;652.6180513;764.7598209;769.4339625
23.12.2024;651.7334744;766.6432946;770.9678164
24.12.2024;651.1573777;765.4241609;770.9173875
25.12.2024;647.9703353;764.8100168;770.3359473
26.12.2024;648.4668016;762.9464336;767.590651
27.12.2024;648.2878559;763.1367415;767.7523282
28.12.2024;647.5602228;762.3235879;766.4066929
29.12.2024;644.0722729;761.8594419;767.4323022
30.12.2024;641.1446783;759.8314527;766.3256426
31.12.2024;638.9154935;758.1722268;763.4502712
01.01.2025;640.0674492;756.9131617;761.723978
02.01.2025;640.3265644;757.9921955;763.3954865
03.01.2025;641.4489891;758.1402474;762.0821724
04.01.2025;643.1968341;759.1308936;762.8429586
05.01.2025;643.5367971;760.3932359;764.9364938
06.01.2025;646.5251906;760.6623742;764.943892
07.01.2025;644.7519254;763.012225;767.41369
08.01.2025;647.183466;762.3330712;766.9086205
09.01.2025;645.1881688;764.1212263;769.4731705
10.01.2025;644.9267719;763.2512605;767.5929637
11.01.2025;642.9279044;762.8096964;766.5306236
12.01.2025;642.2313804;761.2111451;765.3416787
13.01.2025;644.7420672;761.2312024;765.768948
14.01.2025;641.6515855;763.0272348;767.8923142
15.01.2025;641.0952797;761.9455881;767.8313655
16.01.2025;639.0249969;761.6648882;768.3594042
17.01.2025;637.2963698;760.3346535;766.9002773
18.01.2025;640.2093253;759.4540691;765.5470539
19.01.2025;640.3893872;761.3339703;768.2396864
20.01.2025;639.9343633;761.0411031;768.6419712
21.01.2025;641.4999832;761.0973949;768.4649633
22.01.2025;638.2360229;762.631118;768.460904
23.01.2025;637.4717973;760.1981834;766.2829817
24.01.2025;637.454965;760.2546603;765.7845769
25.01.2025;640.6746905;760.0251606;765.8897655
26.01.2025;642.3318738;762.5490873;767.6467342
27.01.2025;643.381736;763.4890765;767.6386109
28.01.2025;640.3415368;763.371328;768.0272154
29.01.2025;641.1723174;762.1976625;765.2704468
30.01.2025;642.6648398;762.7637184;766.3071155
31.01.2025;644.7326318;763.9072887;767.389056
01.02.2025;647.5549566;765.264137;767.0940092
02.02.2025;647.335108;766.8904822;768.8171153
03.02.2025;643.6934183;766.8667043;768.7017591
04.02.2025;643.8499035;764.4670997;765.6089501
05.02.2025;644.7840408;764.4864125;765.6748904
06.02.2025;640.9603987;764.8701736;766.4984294
07.02.2025;640.8942089;762.7278712;764.1839461
08.02.2025;643.3874582;763.4594304;763.4607113
09.02.2025;647.6326542;765.1609998;766.4888088
10.02.2025;651.1656604;768.0688842;768.2883938
11.02.2025;648.4531776;770.3851956;771.3656367
12.02.2025;651.3536345;768.6565104;770.4030666
13.02.2025;647.513016;770.2884448;773.2424842
14.02.2025;648.9696819;767.7267088;770.6397206
15.02.2025;650.7206241;768.4462842;771.3629264
16.02.2025;648.7033794;769.4293907;772.6273865
17.02.2025;647.9047953;768.2020852;771.2250837
18.02.2025;645.8575945;767.5104291;770.2957213
19.02.2025;646.6364993;765.9496333;769.1410268
20.02.2025;647.2104412;766.3734825;770.224818
21.02.2025;645.2620858;767.095788;770.6460456
22.02.2025;641.3438313;766.1554268;769.791722
23.02.2025;638.9927296;763.5147207;766.8648158
24.02.2025;640.4828747;762.5645007;765.4615488
25.02.2025;640.0475371;763.1858974;767.061534
26.02.2025;641.6250193;763.2269918;766.7268295
27.02.2025;642.5437635;763.9388993;767.8574766
28.02.2025;641.2637174;764.493063;769.1751935
01.03.2025;641.7719197;764.113266;768.0431564
02.03.2025;642.7830779;765.3128223;767.6823901
03.03.2025;643.7627891;765.7262358;768.4611449
04.03.2025;642.4798108;767.1832031;770.554436
05.03.2025;639.4294514;766.4818158;769.9263798
06.03.2025;641.5471767;764.8504933;768.6856419
07.03.2025;645.1010885;766.1819314;770.3770194
08.03.2025;643.8971693;767.8770725;772.0571833
09.03.2025;644.7832769;767.1102684;771.2287761
10.03.2025;645.8062299;767.6195862;772.9004308
11.03.2025;644.6707223;768.4142983;773.7505345
12.03.2025;649.2264946;767.8513364;773.1068385
13.03.2025;649.7094749;771.0039335;776.0965962
14.03.2025;648.1747939;771.602386;776.8363869
15.03.2025;646.0297248;770.7152747;775.437008
16.03.2025;644.6122662;769.2393699;773.6241063
17.03.2025;647.0152555;767.987796;772.9029057
18.03.2025;648.3971398;769.5083147;773.2844793
19.03.2025;647.8207819;771.025426;774.9012065
20.03.2025;643.7102536;770.3468156;775.2421181
21.03.2025;641.1327865;767.5050058;772.3303275
22.03.2025;646.0860766;765.9655261;770.6381692
23.03.2025;650.5810081;769.1952651;774.519945
24.03.2025;649.6910201;771.1896733;778.42907
25.03.2025;650.9477062;770.1478296;777.2640671
26.03.2025;652.1524165;771.2049115;778.7229605
27.03.2025;652.643701;771.9003376;780.290625
28.03.2025;653.075456;772.3509744;780.7936405
29.03.2025;650.1846685;772.5857718;780.4191564
30.03.2025;652.8486805;771.0722838;779.21242
31.03.2025;654.6301867;772.6883838;782.1667833
01.04.2025;653.6661901;773.77407;783.719209
02.04.2025;652.7460495;773.1504006;783.8266606
03.04.2025;655.9037986;772.8787414;783.1536042
04.04.2025;655.1513752;775.2680801;785.7433046
05.04.2025;655.3929039;774.594279;786.1055778
06.04.2025;658.2079125;774.5146893;786.809178
07.04.2025;659.1461048;776.5913286;789.2019192
08.04.2025;656.761097;777.2497736;789.4426199
09.04.2025;658.8658643;775.5055043;788.3203572
10.04.2025;661.4778146;777.1953309;788.4532859
11.04.2025;661.2242319;778.8318497;790.6339005
12.04.2025;662.8554522;778.3315789;789.9655148
13.04.2025;662.0183508;779.5571869;790.9916971
14.04.2025;661.8489902;779.1779445;790.3942115
15.04.2025;665.1934355;778.6333083;789.998185
16.04.2025;664.1941927;781.0765807;792.6647869
17.04.2025;666.1306915;780.5482521;793.5794237
18.04.2025;669.2341925;782.5632228;795.4697728
