time,SolLith,LitioAndes,LithiumOz
24/01/2020,13287.33981,14507.80634,15067.24837
25/01/2020,13290.75608,14503.28608,15062.46211
26/01/2020,13285.23654,14502.35096,15066.05746
27/01/2020,13284.94909,14495.76355,15057.12104
28/01/2020,13293.34157,14494.93954,15059.87193
29/01/2020,13284.3677,14500.48717,15065.2725
30/01/2020,13293.18325,14491.95134,15057.32738
31/01/2020,13298.56344,14498.60047,15058.69118
01/02/2020,13295.60084,14505.89363,15061.81565
02/02/2020,13296.5795,14499.53338,15061.1116
03/02/2020,13295.05413,14500.63888,15066.48056
04/02/2020,13283.22208,14500.21379,15057.23101
05/02/2020,13279.19863,14494.35974,15056.68883
06/02/2020,13265.43295,14489.03267,15052.5567
07/02/2020,13271.37103,14479.40657,15040.99011
08/02/2020,13260.68495,14484.29254,15038.96812
09/02/2020,13266.15491,14483.99045,15029.61955
10/02/2020,13269.64839,14492.24432,15038.68875
11/02/2020,13280.6204,14494.08079,15041.73498
12/02/2020,13254.72528,14503.10632,15051.21267
13/02/2020,13253.37286,14485.59904,15039.66961
14/02/2020,13243.3266,14484.6479,15040.31671
15/02/2020,13242.31831,14479.37916,15033.98972
16/02/2020,13254.87855,14474.69764,15030.37419
17/02/2020,13246.74682,14488.34115,15035.97272
18/02/2020,13242.62187,14485.0322,15026.47133
19/02/2020,13241.32034,14479.44688,15025.5479
20/02/2020,13246.27303,14478.12242,15028.60461
21/02/2020,13255.31733,14486.26645,15035.232
22/02/2020,13274.26463,14491.29923,15041.14077
23/02/2020,13288.57494,14501.68641,15058.53582
24/02/2020,13284.67758,14504.98331,15068.8736
25/02/2020,13287.88436,14507.20682,15067.65014
26/02/2020,13296.64932,14511.89764,15071.47758
27/02/2020,13295.19865,14514.35183,15076.12351
28/02/2020,13289.73726,14514.56077,15076.11457
29/02/2020,13295.61157,14511.51118,15072.86732
01/03/2020,13288.96849,14511.4322,15078.20708
02/03/2020,13299.54147,14510.90854,15077.23541
03/03/2020,13297.09673,14517.66397,15083.55434
04/03/2020,13311.49655,14518.60625,15081.0156
05/03/2020,13303.91861,14528.6889,15089.74494
06/03/2020,13302.67379,14518.83382,15086.76347
07/03/2020,13299.2398,14521.46447,15086.48486
08/03/2020,13289.24868,14521.29297,15087.63376
09/03/2020,13287.35922,14511.08639,15077.71401
10/03/2020,13289.60029,14505.49128,15077.83566
11/03/2020,13289.7757,14503.92449,15075.42204
12/03/2020,13301.41082,14499.80802,15078.26991
13/03/2020,13299.40537,14503.86093,15087.14558
14/03/2020,13299.39667,14506.16678,15084.06596
15/03/2020,13304.5725,14505.76027,15081.21068
16/03/2020,13311.94863,14506.21727,15085.78265
17/03/2020,13311.141,14514.46486,15093.14209
18/03/2020,13309.18918,14511.56198,15090.89805
19/03/2020,13305.15555,14510.28696,15086.3703
20/03/2020,13314.91216,14504.96362,15087.69803
21/03/2020,13323.78708,14507.81334,15089.56232
22/03/2020,13322.68571,14517.93676,15095.90157
23/03/2020,13328.95842,14515.70924,15100.60869
24/03/2020,13320.05444,14522.77405,15103.54398
25/03/2020,13328.83551,14519.16123,15103.97951
26/03/2020,13325.41545,14524.77465,15109.01526
27/03/2020,13316.55752,14515.88732,15105.35092
28/03/2020,13308.97071,14500.09045,15097.78241
29/03/2020,13324.2459,14490.41703,15091.24401
30/03/2020,13341.11955,14501.73708,15101.54835
31/03/2020,13349.76052,14513.36226,15113.42629
01/04/2020,13359.32504,14520.51819,15115.82587
02/04/2020,13358.57034,14527.58208,15124.96766
03/04/2020,13346.09489,14528.06202,15127.92705
04/04/2020,13346.94183,14518.45559,15118.89297
05/04/2020,13333.47633,14519.03316,15120.0612
06/04/2020,13318.53682,14513.2748,15110.65177
07/04/2020,13327.81041,14502.09644,15103.90372
08/04/2020,13317.93707,14506.45693,15103.2718
09/04/2020,13336.05373,14503.76499,15094.39045
10/04/2020,13328.12751,14515.76463,15101.86575
11/04/2020,13320.18507,14505.18816,15091.13226
12/04/2020,13332.03402,14504.47044,15089.67281
13/04/2020,13337.37728,14513.53475,15093.59142
14/04/2020,13346.9489,14515.3602,15100.23305
15/04/2020,13341.11623,14520.30918,15109.7445
16/04/2020,13339.58143,14518.22437,15107.29837
17/04/2020,13347.40581,14520.78978,15105.75498
18/04/2020,13338.5865,14525.37138,15112.98509
19/04/2020,13327.20274,14516.99218,15109.0226
20/04/2020,13307.46754,14510.50336,15098.73427
21/04/2020,13320.19321,14496.06103,15087.23981
22/04/2020,13319.8653,14501.96528,15096.66079
23/04/2020,13315.52335,14502.89786,15089.87811
24/04/2020,13309.2945,14503.28458,15090.11615
25/04/2020,13301.8616,14497.43076,15087.64777
26/04/2020,13307.80715,14491.39078,15081.48796
27/04/2020,13322.00404,14497.83345,15087.42356
28/04/2020,13319.73815,14507.99254,15095.80245
29/04/2020,13326.19507,14507.28785,15096.52324
30/04/2020,13325.34685,14510.98233,15101.0598
01/05/2020,13318.07748,14511.24441,15102.29117
02/05/2020,13319.40686,14512.6439,15098.01003
03/05/2020,13305.12594,14512.57873,15096.15061
04/05/2020,13311.73362,14501.43658,15087.21059
05/05/2020,13318.07903,14510.83195,15088.77589
06/05/2020,13299.94689,14516.77112,15093.706
07/05/2020,13293.42853,14501.37961,15083.77942
08/05/2020,13293.38855,14497.39157,15076.86838
09/05/2020,13301.35462,14504.91215,15070.90674
10/05/2020,13307.55395,14511.1097,15076.11808
11/05/2020,13318.17789,14516.17187,15078.39321
12/05/2020,13321.18697,14523.26299,15084.69817
13/05/2020,13318.75426,14525.25137,15087.6053
14/05/2020,13306.38121,14524.20152,15091.37769
15/05/2020,13305.07683,14513.64645,15083.39087
16/05/2020,13302.23046,14513.99611,15078.18908
17/05/2020,13304.94942,14510.76555,15079.94607
18/05/2020,13295.13885,14510.74568,15080.94886
19/05/2020,13288.61866,14505.60928,15075.36517
20/05/2020,13280.24382,14500.64501,15075.87859
21/05/2020,13279.38262,14491.76057,15065.90436
22/05/2020,13281.8376,14495.53079,15063.56409
23/05/2020,13280.57666,14498.04571,15063.57036
24/05/2020,13268.39517,14494.75245,15061.49963
25/05/2020,13275.38229,14490.17497,15053.68652
26/05/2020,13277.93915,14496.83552,15057.81981
27/05/2020,13272.85844,14498.92297,15056.33709
28/05/2020,13273.05809,14499.10876,15050.99347
29/05/2020,13283.56096,14500.13827,15047.75802
30/05/2020,13280.29231,14501.6172,15055.18337
31/05/2020,13265.70395,14503.62847,15056.41512
01/06/2020,13260.45556,14491.82818,15044.79206
02/06/2020,13268.67896,14486.8248,15037.78759
03/06/2020,13268.60846,14487.90761,15045.55947
04/06/2020,13261.27019,14482.27399,15049.30668
05/06/2020,13275.26624,14474.65758,15045.10234
06/06/2020,13282.33345,14484.68958,15053.02527
07/06/2020,13287.50508,14486.8351,15062.4423
08/06/2020,13273.63521,14489.40852,15072.53586
09/06/2020,13270.25067,14478.90714,15062.28631
10/06/2020,13257.04397,14479.42592,15062.68533
11/06/2020,13244.26672,14472.2219,15051.62009
12/06/2020,13242.13566,14465.03204,15045.48783
13/06/2020,13243.95725,14464.36204,15040.93969
14/06/2020,13243.92256,14461.60545,15043.60714
15/06/2020,13249.04472,14466.02583,15040.51531
16/06/2020,13265.28022,14469.4532,15043.13352
17/06/2020,13261.88356,14475.7155,15059.39897
18/06/2020,13263.03161,14471.12905,15059.59984
19/06/2020,13265.73901,14472.33001,15059.45319
20/06/2020,13253.8001,14469.75329,15058.67665
21/06/2020,13269.09439,14455.69144,15049.5234
22/06/2020,13288.80866,14465.87126,15061.19418
23/06/2020,13301.73918,14476.84355,15074.44189
24/06/2020,13313.92733,14483.68396,15081.35526
25/06/2020,13329.07708,14494.49655,15088.40292
26/06/2020,13326.62458,14503.51184,15099.85411
27/06/2020,13323.0761,14507.00894,15105.77725
28/06/2020,13335.87177,14506.68087,15101.83215
29/06/2020,13345.29931,14512.31221,15107.52105
30/06/2020,13365.95823,14517.45891,15111.1526
01/07/2020,13366.24494,14527.14612,15120.44165
02/07/2020,13375.99144,14528.31788,15120.18451
03/07/2020,13360.57039,14535.88957,15120.10522
04/07/2020,13368.1431,14526.55501,15108.34988
05/07/2020,13371.99563,14530.32243,15115.39736
06/07/2020,13371.34065,14535.63336,15121.30616
07/07/2020,13390.73536,14533.22809,15114.39068
08/07/2020,13388.09638,14545.30015,15129.57951
09/07/2020,13380.31169,14539.74209,15128.28283
10/07/2020,13399.10995,14532.04832,15120.29956
11/07/2020,13399.71879,14541.40085,15134.97943
12/07/2020,13400.60454,14543.72658,15138.18754
13/07/2020,13401.19328,14539.85424,15136.21365
14/07/2020,13408.33372,14531.90555,15136.68255
15/07/2020,13399.17724,14532.26861,15143.36629
16/07/2020,13409.55121,14524.42863,15134.66621
17/07/2020,13423.26661,14528.54398,15137.4366
18/07/2020,13429.56442,14539.56707,15144.53954
19/07/2020,13441.92807,14541.1545,15146.27856
20/07/2020,13440.86202,14551.12849,15158.92881
21/07/2020,13445.35658,14545.73067,15160.17145
22/07/2020,13422.64338,14547.80024,15165.09415
23/07/2020,13427.88577,14534.62332,15154.0227
24/07/2020,13433.87827,14541.34759,15153.81344
25/07/2020,13422.01331,14546.2448,15158.77642
26/07/2020,13427.3746,14533.23739,15160.53354
27/07/2020,13411.90164,14533.99341,15163.45357
28/07/2020,13413.66219,14525.56477,15158.29818
29/07/2020,13422.63033,14522.45128,15158.42464
30/07/2020,13434.76443,14525.47102,15161.35899
31/07/2020,13442.13144,14538.37931,15164.82722
01/08/2020,13452.24964,14541.0923,15164.96042
02/08/2020,13457.53205,14545.65254,15169.22946
03/08/2020,13457.49489,14545.2608,15169.56813
04/08/2020,13447.92904,14542.25979,15169.54002
05/08/2020,13458.04434,14536.59991,15160.50857
06/08/2020,13458.35393,14540.71745,15163.46495
07/08/2020,13450.81768,14539.7346,15167.0062
08/08/2020,13440.89615,14537.20727,15164.04527
09/08/2020,13445.90192,14529.16687,15156.21969
10/08/2020,13450.58882,14533.64232,15160.2558
11/08/2020,13452.12295,14534.5477,15165.15797
12/08/2020,13459.10602,14540.41388,15164.01961
13/08/2020,13457.47895,14543.97315,15172.58069
14/08/2020,13454.92038,14542.87523,15175.8704
15/08/2020,13449.164,14537.49485,15173.18019
16/08/2020,13461.75578,14533.88828,15166.7992
17/08/2020,13452.32065,14541.81967,15176.94505
18/08/2020,13454.41009,14538.56654,15170.43906
19/08/2020,13456.47602,14539.99507,15170.48501
20/08/2020,13436.57424,14542.77553,15174.69091
21/08/2020,13428.1285,14533.36297,15162.04473
22/08/2020,13417.5584,14527.76594,15156.86752
23/08/2020,13425.21843,14520.17935,15149.4002
24/08/2020,13422.27583,14526.50319,15156.18442
25/08/2020,13425.77941,14524.80133,15155.40891
26/08/2020,13435.05836,14528.53129,15159.17014
27/08/2020,13432.98408,14531.21828,15166.57385
28/08/2020,13436.48213,14531.36805,15161.50196
29/08/2020,13423.86937,14536.6397,15163.73041
30/08/2020,13429.86121,14527.54384,15155.00166
31/08/2020,13426.52833,14529.9611,15157.63447
01/09/2020,13415.84202,14523.79902,15151.8789
02/09/2020,13416.47357,14521.70767,15140.94844
03/09/2020,13417.43744,14516.62798,15141.40257
04/09/2020,13384.75377,14517.18687,15144.88378
05/09/2020,13390.41029,14496.80465,15125.43668
06/09/2020,13394.79601,14503.06527,15128.70186
07/09/2020,13392.58605,14512.39076,15132.93022
08/09/2020,13390.49633,14510.28477,15131.58755
09/09/2020,13394.27946,14509.98859,15131.50634
10/09/2020,13390.04887,14515.65031,15129.16815
11/09/2020,13384.24083,14513.48314,15123.23938
12/09/2020,13388.39674,14510.73248,15120.85425
13/09/2020,13397.70615,14510.88949,15123.94483
14/09/2020,13418.32497,14513.24866,15128.00641
15/09/2020,13401.56082,14525.01727,15142.50554
16/09/2020,13415.92357,14510.92802,15132.31584
17/09/2020,13408.35575,14521.93422,15151.14742
18/09/2020,13403.82141,14517.06249,15151.01151
19/09/2020,13405.48265,14512.53432,15144.80416
20/09/2020,13417.58841,14509.98912,15144.05562
21/09/2020,13404.57981,14512.33762,15159.58414
22/09/2020,13422.45262,14502.30039,15157.39072
23/09/2020,13434.75663,14514.91556,15172.50138
24/09/2020,13447.06773,14526.43716,15178.49522
25/09/2020,13446.40535,14532.05761,15181.84708
26/09/2020,13439.40262,14537.71981,15176.29934
27/09/2020,13443.06754,14536.22431,15169.89478
28/09/2020,13441.55377,14538.18885,15172.76621
29/09/2020,13428.24456,14539.32658,15175.54447
30/09/2020,13436.02064,14531.13952,15165.36546
01/10/2020,13447.09603,14539.04965,15165.33351
02/10/2020,13445.5419,14553.21823,15170.88092
03/10/2020,13445.20541,14550.26597,15175.61634
04/10/2020,13436.6361,14547.9778,15174.16946
05/10/2020,13441.45577,14541.11168,15173.71232
06/10/2020,13432.40759,14546.02148,15177.33235
07/10/2020,13430.56588,14538.95582,15175.3954
08/10/2020,13410.94671,14534.88036,15171.70697
09/10/2020,13417.52513,14516.91268,15152.02814
10/10/2020,13418.44213,14523.00172,15154.4514
11/10/2020,13424.11377,14519.32413,15153.25273
12/10/2020,13425.77059,14528.43425,15158.8266
13/10/2020,13424.34222,14526.90843,15160.05007
14/10/2020,13433.54112,14520.34625,15161.56194
15/10/2020,13435.97,14527.73608,15166.96447
16/10/2020,13425.40106,14530.97138,15168.09909
17/10/2020,13428.88182,14522.86508,15154.33348
18/10/2020,13430.68435,14533.18785,15155.56725
19/10/2020,13423.27296,14531.62521,15159.22172
20/10/2020,13428.06757,14525.50432,15159.676
21/10/2020,13423.98424,14529.40437,15164.57047
22/10/2020,13407.20087,14522.46858,15162.47834
23/10/2020,13410.22413,14516.5373,15149.50796
24/10/2020,13420.35625,14517.70536,15152.64844
25/10/2020,13420.81328,14523.36803,15154.74754
26/10/2020,13420.93766,14523.91037,15158.89442
27/10/2020,13411.44406,14523.8906,15159.9787
28/10/2020,13421.51141,14517.26064,15158.87474
29/10/2020,13416.13957,14524.39209,15168.94361
30/10/2020,13408.01959,14521.23037,15166.22441
31/10/2020,13408.12248,14510.89998,15164.48191
01/11/2020,13402.79958,14510.30467,15162.36972
02/11/2020,13423.11908,14505.68374,15160.24149
03/11/2020,13423.47291,14517.23947,15175.80565
04/11/2020,13425.30948,14515.35237,15177.85805
05/11/2020,13423.06295,14514.49126,15173.89257
06/11/2020,13417.6954,14518.66705,15176.67625
07/11/2020,13431.26545,14519.08597,15170.90938
08/11/2020,13430.94536,14528.41741,15175.06719
09/11/2020,13431.77663,14525.045,15177.84662
10/11/2020,13419.26418,14524.13389,15181.55945
11/11/2020,13420.04198,14518.89489,15176.5566
12/11/2020,13410.87681,14520.84735,15176.17472
13/11/2020,13425.18693,14517.01507,15173.49325
14/11/2020,13414.21159,14529.01468,15184.49766
15/11/2020,13417.63586,14523.03467,15181.10504
16/11/2020,13420.69746,14522.14009,15183.82253
17/11/2020,13420.1879,14524.13758,15185.61321
18/11/2020,13412.72994,14523.85929,15184.0209
19/11/2020,13435.55902,14520.39357,15181.1534
20/11/2020,13444.99885,14540.4508,15197.84158
21/11/2020,13452.53554,14549.89829,15206.656
22/11/2020,13450.72936,14551.51439,15210.60758
23/11/2020,13453.89801,14554.35493,15208.95535
24/11/2020,13452.88354,14552.94628,15215.19913
25/11/2020,13451.13205,14552.40463,15209.92053
26/11/2020,13446.35953,14550.79612,15206.0669
27/11/2020,13463.67847,14547.41002,15204.24825
28/11/2020,13454.85077,14557.7609,15210.25807
29/11/2020,13446.49672,14554.02363,15208.23529
30/11/2020,13448.55426,14547.84081,15197.45946
01/12/2020,13444.36061,14546.25081,15198.7529
02/12/2020,13441.21506,14543.29462,15190.80285
03/12/2020,13449.29754,14539.62119,15185.49231
04/12/2020,13427.71559,14543.73933,15200.4898
05/12/2020,13432.07952,14529.74589,15190.07824
06/12/2020,13440.99661,14531.25795,15191.23403
07/12/2020,13434.332,14540.32925,15190.23204
08/12/2020,13444.31964,14533.34221,15183.84843
09/12/2020,13439.79811,14540.68862,15194.07774
10/12/2020,13437.44295,14534.58086,15188.13978
11/12/2020,13427.41635,14531.58253,15181.55366
12/12/2020,13421.27727,14525.88351,15177.02385
13/12/2020,13423.33955,14517.98904,15174.06945
14/12/2020,13433.18407,14516.50884,15174.25017
15/12/2020,13422.17684,14522.2235,15175.85192
16/12/2020,13418.1305,14512.7775,15162.86335
17/12/2020,13398.89061,14510.36691,15160.34809
18/12/2020,13398.95687,14503.54182,15151.15085
19/12/2020,13390.5792,14505.3029,15150.32567
20/12/2020,13415.35784,14499.92541,15142.92519
21/12/2020,13404.04463,14518.47429,15158.61903
22/12/2020,13405.81978,14509.48497,15150.77247
23/12/2020,13394.49642,14507.96809,15152.06012
24/12/2020,13399.40162,14498.19903,15143.62999
25/12/2020,13399.35535,14497.6457,15145.36822
26/12/2020,13411.02128,14494.69211,15149.19009
27/12/2020,13410.93849,14502.72125,15163.78672
28/12/2020,13394.60917,14504.28301,15165.39932
29/12/2020,13395.71122,14496.25616,15156.14026
30/12/2020,13380.00952,14502.60943,15163.16027
31/12/2020,13379.43436,14494.89827,15155.73695
01/01/2021,13377.68097,14498.03948,15154.97569
02/01/2021,13381.22812,14495.80268,15160.602
03/01/2021,13400.05648,14502.38394,15164.12683
04/01/2021,13398.08894,14520.06638,15177.51107
05/01/2021,13412.42161,14523.78463,15178.91044
06/01/2021,13417.36381,14534.31498,15190.42298
07/01/2021,13417.20699,14536.59421,15199.80568
08/01/2021,13436.53125,14533.99322,15199.50213
09/01/2021,13439.89303,14549.4676,15219.38801
10/01/2021,13421.16946,14556.79017,15221.62882
11/01/2021,13428.78296,14548.82146,15210.62855
12/01/2021,13423.19273,14550.001,15218.69017
13/01/2021,13422.36418,14546.14841,15216.41671
14/01/2021,13443.02516,14544.62355,15217.70743
15/01/2021,13438.46803,14560.90907,15231.48871
16/01/2021,13453.86368,14561.21389,15227.56491
17/01/2021,13463.96657,14575.00237,15239.44053
18/01/2021,13449.26485,14586.6814,15246.48264
19/01/2021,13449.49109,14577.64323,15235.13048
20/01/2021,13439.31233,14581.94151,15232.22372
21/01/2021,13433.44441,14574.51964,15224.58036
22/01/2021,13448.03138,14574.49832,15224.13332
23/01/2021,13447.96671,14589.12491,15238.64924
24/01/2021,13441.26226,14586.34065,15238.44044
25/01/2021,13451.43215,14582.96615,15238.69671
26/01/2021,13462.25243,14591.19812,15246.93228
27/01/2021,13466.63377,14604.55149,15259.8957
28/01/2021,13478.72522,14613.53963,15267.42216
29/01/2021,13494.4766,14616.71167,15280.83598
30/01/2021,13500.14719,14630.05401,15290.00239
31/01/2021,13507.75737,14633.85421,15298.1074
01/02/2021,13497.06624,14640.55988,15304.4582
02/02/2021,13500.11896,14634.11623,15297.5386
03/02/2021,13515.66373,14642.81428,15303.70853
04/02/2021,13520.90032,14653.31071,15313.65021
05/02/2021,13546.68319,14661.98256,15320.35909
06/02/2021,13563.20439,14678.65416,15340.98044
07/02/2021,13580.66306,14690.98965,15352.07218
08/02/2021,13573.56617,14699.68491,15363.36508
09/02/2021,13583.72724,14696.40058,15362.91554
10/02/2021,13572.67035,14708.41445,15375.95147
11/02/2021,13593.84365,14703.3188,15370.06328
12/02/2021,13614.9663,14713.7111,15384.04635
13/02/2021,13612.00133,14733.11558,15397.37083
14/02/2021,13621.69342,14728.04887,15396.9837
15/02/2021,13627.69294,14731.53447,15399.24615
16/02/2021,13645.80224,14736.84843,15407.16915
17/02/2021,13642.93962,14757.12934,15419.17203
18/02/2021,13634.47203,14758.61384,15425.08886
19/02/2021,13625.65262,14754.34315,15419.14697
20/02/2021,13633.87337,14750.61278,15419.61007
21/02/2021,13641.45,14758.52952,15423.19905
22/02/2021,13643.09061,14762.29203,15429.52807
23/02/2021,13648.28031,14768.22605,15429.86996
24/02/2021,13672.3258,14774.0376,15430.86151
25/02/2021,13691.08579,14793.19979,15449.99829
26/02/2021,13672.09856,14803.03926,15464.55447
27/02/2021,13693.59878,14788.58459,15457.81296
28/02/2021,13701.5494,14803.79325,15469.10263
01/03/2021,13723.15331,14814.76177,15475.54291
02/03/2021,13727.77508,14833.05189,15493.40115
03/03/2021,13733.66243,14842.44224,15495.88697
04/03/2021,13759.30643,14850.85259,15502.58096
05/03/2021,13758.74848,14871.4885,15521.56933
06/03/2021,13764.50004,14872.73279,15527.3784
07/03/2021,13797.74594,14877.52398,15531.44647
08/03/2021,13797.53477,14903.4522,15557.48724
09/03/2021,13803.92536,14898.6551,15556.34099
10/03/2021,13804.03958,14902.77271,15563.10078
11/03/2021,13806.82078,14908.32122,15566.75308
12/03/2021,13829.37383,14912.21951,15573.45276
13/03/2021,13844.35874,14928.76224,15593.55363
14/03/2021,13836.47979,14937.26372,15608.14297
15/03/2021,13846.48196,14935.47374,15606.11169
16/03/2021,13857.69434,14940.99659,15615.26798
17/03/2021,13865.43745,14950.44711,15627.04537
18/03/2021,13856.8586,14955.8939,15636.31318
19/03/2021,13862.96013,14954.94747,15630.78085
20/03/2021,13863.35429,14959.56015,15635.17919
21/03/2021,13871.13318,14960.73764,15638.8118
22/03/2021,13869.02667,14968.84722,15647.545
23/03/2021,13868.69529,14968.89542,15645.80484
24/03/2021,13874.54933,14972.02232,15649.12328
25/03/2021,13882.40301,14976.7827,15652.65559
26/03/2021,13878.60182,14982.28532,15660.80887
27/03/2021,13882.51423,14982.46015,15659.526
28/03/2021,13891.94973,14985.52845,15669.8611
29/03/2021,13893.39328,14993.56753,15674.60609
30/03/2021,13896.68188,14998.2798,15682.2558
31/03/2021,13908.18902,15001.68812,15685.63482
01/04/2021,13901.52601,15009.88963,15694.81147
02/04/2021,13902.86074,15008.1694,15692.68725
03/04/2021,13916.66096,15010.00966,15694.36455
04/04/2021,13923.68603,15024.31529,15705.41012
05/04/2021,13925.34077,15029.80017,15715.97243
06/04/2021,13933.62669,15030.13215,15716.40868
07/04/2021,13945.04136,15039.09025,15724.42009
08/04/2021,13957.67728,15046.4219,15727.68858
09/04/2021,13966.80358,15056.29114,15743.11679
10/04/2021,13974.18078,15065.47559,15751.84075
11/04/2021,13979.64167,15073.2045,15757.80016
12/04/2021,13982.58775,15078.36134,15761.12122
13/04/2021,13986.02807,15081.77299,15769.83686
14/04/2021,13991.03666,15088.34691,15771.04479
15/04/2021,13993.80394,15091.44719,15776.0572
16/04/2021,14000.47641,15094.56167,15778.23149
17/04/2021,14018.3239,15099.83723,15784.64142
18/04/2021,14029.31056,15118.34276,15801.07152
19/04/2021,14026.15349,15126.51238,15809.58034
20/04/2021,14020.51172,15126.34733,15811.90649
21/04/2021,14028.78608,15120.4761,15808.68812
22/04/2021,14034.24438,15131.6709,15814.99698
23/04/2021,14024.11174,15135.7973,15816.86393
24/04/2021,14026.68068,15128.79148,15816.27595
25/04/2021,14049.28952,15133.30464,15817.51869
26/04/2021,14052.52804,15147.12813,15835.27301
27/04/2021,14053.91363,15151.41325,15838.81698
28/04/2021,14067.56778,15153.08802,15841.62145
29/04/2021,14072.23892,15165.87765,15855.44083
30/04/2021,14074.41361,15170.98331,15860.35536
01/05/2021,14077.59747,15174.79424,15863.27194
02/05/2021,14089.43642,15181.96715,15871.93815
03/05/2021,14100.16039,15191.31712,15882.87832
04/05/2021,14107.78464,15202.69668,15892.00752
05/05/2021,14110.02919,15210.35385,15901.4824
06/05/2021,14110.94235,15217.60055,15904.63589
07/05/2021,14124.95227,15217.17914,15909.34416
08/05/2021,14137.75009,15231.79513,15916.2993
09/05/2021,14142.42574,15239.96886,15924.27718
10/05/2021,14152.88614,15247.36324,15927.00382
11/05/2021,14169.13245,15253.96698,15937.02331
12/05/2021,14169.57079,15270.37396,15949.28609
13/05/2021,14180.72209,15269.22197,15954.66113
14/05/2021,14180.67879,15282.69235,15962.20775
15/05/2021,14182.05031,15283.85921,15962.19851
16/05/2021,14169.15772,15287.62182,15964.30909
17/05/2021,14186.2895,15281.16432,15958.35181
18/05/2021,14210.07097,15294.98904,15975.3206
19/05/2021,14222.28964,15314.69939,15990.94582
20/05/2021,14222.54478,15324.78356,15997.17538
21/05/2021,14223.52424,15325.45059,15998.78399
22/05/2021,14233.74696,15328.8251,16003.93219
23/05/2021,14246.21369,15338.93218,16016.35195
24/05/2021,14258.32149,15349.07098,16021.76334
25/05/2021,14248.46216,15355.00371,16036.62791
26/05/2021,14237.30368,15352.00138,16031.79842
27/05/2021,14237.88391,15343.58771,16026.43926
28/05/2021,14235.40145,15345.72622,16032.67992
29/05/2021,14240.79403,15340.75443,16030.91619
30/05/2021,14262.06974,15347.42885,16035.60465
31/05/2021,14260.119,15364.14857,16049.79427
01/06/2021,14280.19576,15365.47147,16050.39509
02/06/2021,14281.02321,15380.418,16072.77542
03/06/2021,14294.95149,15385.83003,16075.12671
04/06/2021,14298.03516,15399.76795,16081.71674
05/06/2021,14294.8499,15410.95427,16091.89663
06/06/2021,14312.27052,15410.04448,16096.95031
07/06/2021,14319.0583,15424.42242,16105.72409
08/06/2021,14321.09246,15428.97654,16112.82109
09/06/2021,14333.2207,15430.1425,16111.2955
10/06/2021,14357.77718,15443.80318,16125.72242
11/06/2021,14369.44676,15465.098,16145.34673
12/06/2021,14382.67155,15477.14363,16155.14652
13/06/2021,14380.57226,15484.48555,16166.13127
14/06/2021,14377.97057,15489.19797,16165.56978
15/06/2021,14365.9967,15487.47502,16165.64731
16/06/2021,14365.62603,15481.79798,16161.61534
17/06/2021,14366.28743,15486.26411,16161.34852
18/06/2021,14369.81381,15490.18537,16161.32336
19/06/2021,14369.30125,15492.29591,16164.87533
20/06/2021,14379.76286,15493.61581,16167.24171
21/06/2021,14382.51653,15501.83688,16175.22211
22/06/2021,14393.93152,15503.05947,16178.02323
23/06/2021,14388.67042,15510.3191,16191.95836
24/06/2021,14397.31253,15510.63395,16189.30382
25/06/2021,14406.65173,15519.3443,16200.69628
26/06/2021,14404.53475,15525.30723,16210.18588
27/06/2021,14416.11079,15526.42783,16213.44922
28/06/2021,14415.85807,15540.17793,16220.02244
29/06/2021,14424.31088,15542.16004,16223.61635
30/06/2021,14432.2854,15551.62754,16230.6588
01/07/2021,14435.0576,15554.4439,16242.15372
02/07/2021,14452.12797,15562.60752,16240.65457
03/07/2021,14462.66509,15577.28322,16254.9011
04/07/2021,14477.00024,15587.6801,16260.16121
05/07/2021,14486.7997,15597.04995,16272.46326
06/07/2021,14467.83312,15610.94168,16283.91408
07/07/2021,14467.65639,15601.78382,16271.10264
08/07/2021,14475.13998,15599.7724,16276.93893
09/07/2021,14487.10193,15605.27805,16281.26582
10/07/2021,14484.8135,15614.18697,16290.63481
11/07/2021,14494.09927,15617.25521,16291.45041
12/07/2021,14493.50888,15632.86599,16301.21297
13/07/2021,14499.0305,15635.09761,16300.77775
14/07/2021,14488.62075,15645.77069,16310.29442
15/07/2021,14490.56037,15640.67201,16308.56321
16/07/2021,14514.97673,15645.86557,16313.30008
17/07/2021,14521.63238,15660.88679,16329.72614
18/07/2021,14528.67607,15665.14909,16335.31616
19/07/2021,14537.81496,15668.81581,16335.78966
20/07/2021,14548.98443,15676.71799,16345.22572
21/07/2021,14552.5637,15682.98268,16355.01313
22/07/2021,14548.53566,15688.99464,16354.77565
23/07/2021,14553.53339,15690.85013,16349.9813
24/07/2021,14556.55884,15698.84178,16354.01765
25/07/2021,14570.99181,15701.85144,16360.64371
26/07/2021,14577.91208,15715.11739,16366.86583
27/07/2021,14602.2307,15724.97885,16377.87538
28/07/2021,14625.80663,15742.92734,16400.42904
29/07/2021,14636.29378,15758.83083,16411.38125
30/07/2021,14635.53114,15772.0739,16422.12295
31/07/2021,14641.28337,15772.32962,16424.26218
01/08/2021,14664.43711,15779.20802,16437.56389
02/08/2021,14669.38288,15797.33374,16457.02068
03/08/2021,14685.04879,15799.4439,16461.24785
04/08/2021,14694.88477,15812.16155,16473.76929
