time,Congo Cobalt,Auric Cobalt,Northern Cobalt Corporation
21/01/2020,2521.856293,2736.229797,3041.153809
22/01/2020,2521.303109,2731.706316,3046.102771
23/01/2020,2521.247141,2732.056883,3048.216389
24/01/2020,2517.939131,2731.494046,3043.930071
25/01/2020,2516.865402,2731.181009,3038.855887
26/01/2020,2526.084848,2731.082206,3033.278307
27/01/2020,2522.603141,2735.003808,3036.711135
28/01/2020,2517.853565,2733.894851,3040.334283
29/01/2020,2521.88882,2730.315742,3042.118695
30/01/2020,2518.137227,2736.195316,3043.629216
31/01/2020,2517.547032,2735.147995,3035.157145
01/02/2020,2516.586988,2735.193703,3034.339918
02/02/2020,2518.436102,2736.340813,3029.609893
03/02/2020,2521.435057,2739.079732,3035.652083
04/02/2020,2517.311271,2741.072854,3040.243882
05/02/2020,2516.639229,2737.8808,3041.871717
06/02/2020,2515.806679,2730.981259,3038.355971
07/02/2020,2511.438909,2728.351859,3034.279617
08/02/2020,2508.48551,2723.811785,3026.006033
09/02/2020,2510.502838,2718.73095,3022.551522
10/02/2020,2508.488383,2716.60674,3020.254618
11/02/2020,2509.626733,2711.142108,3019.731978
12/02/2020,2504.662405,2709.78497,3017.410528
13/02/2020,2505.943162,2705.220902,3005.741947
14/02/2020,2498.703368,2707.066907,3004.413584
15/02/2020,2494.291505,2707.324858,3005.52544
16/02/2020,2498.267522,2703.635911,3003.500685
17/02/2020,2490.661173,2703.939077,3006.637481
18/02/2020,2493.756712,2701.669347,2999.400316
19/02/2020,2492.725715,2705.566005,3012.570507
20/02/2020,2487.21639,2703.842345,3015.081772
21/02/2020,2490.192464,2704.395131,3007.537678
22/02/2020,2488.227298,2707.258913,3011.587885
23/02/2020,2488.244154,2705.841953,3010.526498
24/02/2020,2483.118961,2704.990286,3009.114128
25/02/2020,2489.556509,2701.69213,3011.829504
26/02/2020,2487.765953,2706.739033,3018.292001
27/02/2020,2486.647605,2705.806555,3018.11299
28/02/2020,2490.82119,2706.394289,3017.807843
29/02/2020,2486.173896,2711.349428,3013.82794
01/03/2020,2486.398889,2709.340625,3009.469852
02/03/2020,2490.462439,2712.915117,3011.119133
03/03/2020,2496.592034,2716.824053,3021.997804
04/03/2020,2497.004843,2715.405713,3016.048329
05/03/2020,2501.425249,2711.3464,3013.240082
06/03/2020,2502.699932,2709.710155,3012.911588
07/03/2020,2503.972496,2708.498208,3014.94298
08/03/2020,2510.927213,2707.69252,3015.576708
09/03/2020,2511.482552,2713.260139,3019.676205
10/03/2020,2509.193894,2712.301424,3020.428954
11/03/2020,2510.593508,2710.606999,3018.561637
12/03/2020,2510.99238,2710.100976,3015.999807
13/03/2020,2514.275458,2713.326889,3020.59626
14/03/2020,2507.96672,2717.91782,3026.423178
15/03/2020,2508.256433,2719.340688,3028.276328
16/03/2020,2517.57527,2720.046308,3025.377347
17/03/2020,2513.175926,2724.503398,3040.686916
18/03/2020,2519.979005,2723.77966,3033.539247
19/03/2020,2516.712806,2726.523797,3037.230201
20/03/2020,2516.754167,2718.989251,3032.822038
21/03/2020,2519.057822,2718.243059,3028.790581
22/03/2020,2517.07722,2718.937292,3029.611976
23/03/2020,2517.420869,2720.606928,3029.004485
24/03/2020,2518.894115,2720.44309,3020.853426
25/03/2020,2514.597722,2725.429284,3024.650887
26/03/2020,2514.124527,2719.878255,3020.211101
27/03/2020,2510.894675,2717.935597,3017.230386
28/03/2020,2508.352443,2712.580036,3014.710395
29/03/2020,2509.131811,2710.086586,3013.45816
30/03/2020,2505.169086,2712.844023,3014.136125
31/03/2020,2498.822276,2712.112546,3011.06067
01/04/2020,2509.60666,2713.395907,3011.723012
02/04/2020,2524.181363,2727.050219,3017.516837
03/04/2020,2536.771881,2741.829216,3036.989027
04/04/2020,2543.492471,2757.625041,3051.325964
05/04/2020,2551.988052,2763.535648,3059.319524
06/04/2020,2560.539538,2771.711668,3067.066751
07/04/2020,2573.196185,2780.323766,3072.244021
08/04/2020,2585.644452,2795.683405,3080.869837
09/04/2020,2596.035559,2809.553494,3098.501515
10/04/2020,2599.442958,2824.825834,3110.145719
11/04/2020,2618.317807,2835.990497,3118.557747
12/04/2020,2633.34241,2854.364428,3137.19224
13/04/2020,2645.679552,2868.94303,3151.336946
14/04/2020,2654.265621,2879.120984,3163.772917
15/04/2020,2674.281754,2892.393422,3176.588747
16/04/2020,2683.729239,2908.828826,3201.169224
17/04/2020,2694.545976,2920.224362,3213.988615
18/04/2020,2705.154894,2931.027574,3221.505667
19/04/2020,2718.94681,2939.705563,3224.993882
20/04/2020,2732.075074,2957.70159,3235.534161
21/04/2020,2744.00327,2975.132682,3245.387314
22/04/2020,2755.251401,2989.235759,3250.876185
23/04/2020,2765.424781,2999.078408,3264.835815
24/04/2020,2781.426522,3011.587986,3280.283334
25/04/2020,2785.107212,3025.846823,3292.954845
26/04/2020,2795.426679,3033.689997,3301.650561
27/04/2020,2804.60218,3044.870397,3315.720176
28/04/2020,2814.5937,3052.981742,3320.040009
29/04/2020,2829.14856,3059.724295,3335.552791
30/04/2020,2838.213449,3075.525804,3350.780815
01/05/2020,2851.674233,3080.35347,3369.644313
02/05/2020,2868.075533,3093.431854,3385.086301
03/05/2020,2886.667382,3108.015101,3401.658143
04/05/2020,2898.792585,3125.921311,3419.274428
05/05/2020,2909.617075,3138.690197,3434.718691
06/05/2020,2927.833666,3150.739239,3444.616299
07/05/2020,2940.132419,3165.537819,3461.696937
08/05/2020,2946.359669,3173.487743,3475.885091
09/05/2020,2958.681655,3177.571182,3484.926967
10/05/2020,2974.323911,3189.745731,3495.120607
11/05/2020,2983.469351,3207.56187,3513.645379
12/05/2020,2998.581905,3217.608334,3514.904888
13/05/2020,3005.670829,3234.052204,3521.770118
14/05/2020,3018.899773,3239.281099,3530.385917
15/05/2020,3036.122021,3251.448992,3535.53164
16/05/2020,3048.497244,3266.126841,3549.812593
17/05/2020,3062.518341,3277.870703,3556.460781
18/05/2020,3074.674995,3295.323314,3568.49797
19/05/2020,3086.791798,3307.516868,3578.809353
20/05/2020,3100.641452,3320.452795,3592.930312
21/05/2020,3114.692764,3328.293331,3601.56774
22/05/2020,3128.842929,3340.497648,3619.126677
23/05/2020,3144.565656,3350.911922,3643.785655
24/05/2020,3158.814355,3367.463314,3658.677942
25/05/2020,3163.371193,3384.185023,3676.656226
26/05/2020,3176.706427,3390.587158,3677.955279
27/05/2020,3191.99887,3402.297976,3702.408906
28/05/2020,3204.83273,3414.891915,3723.04501
29/05/2020,3215.519865,3428.146878,3734.110914
30/05/2020,3232.950539,3435.815697,3741.100006
31/05/2020,3246.737751,3451.535778,3762.172497
01/06/2020,3254.698745,3470.003842,3766.556432
02/06/2020,3261.356856,3477.666522,3782.084634
03/06/2020,3277.339539,3487.325173,3794.163329
04/06/2020,3292.298214,3499.329175,3811.485744
05/06/2020,3309.085603,3512.343516,3823.154815
06/06/2020,3327.534522,3529.116861,3845.810204
07/06/2020,3345.724299,3547.000453,3863.087668
08/06/2020,3355.924495,3558.258162,3876.429597
09/06/2020,3362.382907,3573.872706,3880.923227
10/06/2020,3372.123974,3582.506953,3891.540643
11/06/2020,3379.079241,3590.260348,3902.285574
12/06/2020,3387.298469,3596.369968,3913.142589
13/06/2020,3403.340008,3605.046808,3922.499128
14/06/2020,3412.545116,3620.720406,3942.62379
15/06/2020,3422.988673,3631.044414,3959.709789
16/06/2020,3435.502706,3641.049728,3969.835827
17/06/2020,3445.97915,3653.235746,3983.42885
18/06/2020,3460.345642,3663.976117,3993.526834
19/06/2020,3467.582879,3677.929774,4006.354474
20/06/2020,3478.176674,3686.154935,4011.843409
21/06/2020,3484.912131,3694.275936,4037.359654
22/06/2020,3491.366662,3705.789254,4049.060889
23/06/2020,3502.826198,3713.380651,4062.384627
24/06/2020,3508.557885,3722.2844,4072.761688
25/06/2020,3519.500001,3731.267909,4074.665773
26/06/2020,3532.86281,3745.174221,4080.456511
27/06/2020,3542.688756,3756.740169,4087.881925
28/06/2020,3555.209207,3768.902079,4097.269919
29/06/2020,3567.851801,3781.545379,4111.157589
30/06/2020,3586.433235,3793.989747,4124.337865
01/07/2020,3571.136701,3806.333101,4130.540885
02/07/2020,3568.610161,3793.710671,4118.12742
03/07/2020,3565.820558,3789.239683,4119.180712
04/07/2020,3561.744072,3784.044883,4110.265384
05/07/2020,3553.738807,3778.792088,4113.89021
06/07/2020,3547.001785,3771.296348,4105.962638
07/07/2020,3539.06595,3763.866389,4102.919094
08/07/2020,3536.109786,3755.677389,4099.983973
09/07/2020,3531.031247,3753.931609,4091.571513
10/07/2020,3525.081927,3749.555138,4084.930442
11/07/2020,3514.55189,3743.30224,4068.506783
12/07/2020,3508.146084,3734.591833,4060.882905
13/07/2020,3502.896218,3726.885947,4051.172166
14/07/2020,3495.671382,3716.46268,4042.276871
15/07/2020,3492.886741,3707.898919,4030.225071
16/07/2020,3481.777461,3701.622119,4027.593788
17/07/2020,3481.030379,3695.97182,4016.426507
18/07/2020,3475.661241,3695.486089,4012.121352
19/07/2020,3475.379337,3691.378891,4011.292442
20/07/2020,3471.587928,3693.403126,4016.284428
21/07/2020,3469.03228,3685.955307,4009.918421
22/07/2020,3474.952298,3681.477796,4009.874684
23/07/2020,3475.483145,3682.692832,4015.591987
24/07/2020,3475.627457,3684.076376,4009.73955
25/07/2020,3479.830537,3678.013759,4006.790489
26/07/2020,3468.196276,3681.747013,4007.234558
27/07/2020,3458.124284,3672.23506,3998.724541
28/07/2020,3451.582595,3665.674124,3990.248236
29/07/2020,3448.355541,3659.891907,3980.428891
30/07/2020,3439.621215,3655.328414,3971.019453
31/07/2020,3435.410717,3649.321425,3969.26744
01/08/2020,3428.467061,3645.846958,3965.06013
02/08/2020,3420.21983,3638.977474,3959.403055
03/08/2020,3414.088594,3632.71772,3952.334732
04/08/2020,3407.954323,3622.513321,3949.57841
05/08/2020,3402.524851,3616.441077,3943.553804
06/08/2020,3397.410875,3609.193815,3951.201261
07/08/2020,3392.083349,3604.808495,3945.506123
08/08/2020,3386.753467,3598.686502,3940.485471
09/08/2020,3389.446828,3594.983764,3931.058546
10/08/2020,3385.703239,3592.347468,3935.417186
11/08/2020,3383.900354,3586.350108,3934.276056
12/08/2020,3385.794038,3583.525494,3928.856035
13/08/2020,3383.315709,3582.372447,3923.116076
14/08/2020,3377.043342,3580.803893,3923.847175
15/08/2020,3369.288665,3569.580163,3921.236317
16/08/2020,3370.097054,3566.277785,3911.915152
17/08/2020,3364.858876,3567.373121,3903.209552
18/08/2020,3365.035528,3556.666831,3902.016618
19/08/2020,3351.664751,3555.518737,3900.468783
20/08/2020,3341.043964,3544.829758,3892.509165
21/08/2020,3335.837012,3537.345619,3889.954132
22/08/2020,3333.776763,3530.11475,3881.478432
23/08/2020,3326.477593,3526.018942,3872.233042
24/08/2020,3320.823102,3521.448146,3862.91549
25/08/2020,3309.569487,3513.344015,3854.130844
26/08/2020,3301.628638,3503.537148,3844.221148
27/08/2020,3295.96623,3493.446523,3833.223707
28/08/2020,3289.073599,3489.007788,3828.577582
29/08/2020,3287.266585,3483.533912,3829.873161
30/08/2020,3282.236185,3480.014818,3823.383206
31/08/2020,3272.370047,3476.051985,3813.566435
01/09/2020,3268.407445,3464.228588,3798.590854
02/09/2020,3258.396147,3460.03684,3783.024477
03/09/2020,3250.021452,3457.133164,3776.004147
04/09/2020,3246.451053,3445.653697,3766.37737
05/09/2020,3240.634086,3442.440348,3757.942813
06/09/2020,3230.922958,3437.801162,3753.631175
07/09/2020,3227.834821,3428.345059,3741.361088
08/09/2020,3219.196197,3427.821369,3733.084852
09/09/2020,3214.269848,3416.880788,3718.631079
10/09/2020,3206.448354,3411.201606,3715.913622
11/09/2020,3198.429067,3401.090925,3699.356415
12/09/2020,3195.299702,3391.490093,3693.28144
13/09/2020,3190.433752,3391.810355,3686.341856
14/09/2020,3183.948931,3385.90678,3681.436256
15/09/2020,3179.354532,3378.18961,3673.04167
16/09/2020,3169.11557,3371.286423,3674.43259
17/09/2020,3161.357912,3364.408111,3667.021077
18/09/2020,3156.276694,3357.370934,3665.828957
19/09/2020,3150.773253,3355.816047,3656.321407
20/09/2020,3144.416001,3350.329143,3657.346017
21/09/2020,3142.700737,3345.524325,3658.295683
22/09/2020,3142.270986,3341.039359,3654.792051
23/09/2020,3137.03505,3339.951502,3650.232874
24/09/2020,3129.265158,3334.905191,3648.755433
25/09/2020,3130.004544,3323.749585,3644.876946
26/09/2020,3115.306049,3318.515123,3653.769017
27/09/2020,3102.820129,3307.455027,3638.201371
28/09/2020,3098.656657,3292.937561,3629.339305
29/09/2020,3091.217104,3287.947794,3623.849316
30/09/2020,3083.746739,3281.752718,3614.820284
01/10/2020,3076.881017,3273.925396,3606.432405
02/10/2020,3072.91525,3266.013847,3597.789568
03/10/2020,3066.929868,3260.022676,3580.366144
04/10/2020,3062.131223,3250.834988,3565.893111
05/10/2020,3055.44398,3244.283287,3558.31252
06/10/2020,3053.484513,3239.284758,3554.725433
07/10/2020,3044.265346,3235.538764,3551.685264
08/10/2020,3037.607807,3232.028361,3539.868578
09/10/2020,3033.377765,3220.717183,3537.372952
10/10/2020,3026.018091,3213.728752,3527.094424
11/10/2020,3018.682582,3203.10945,3520.139186
12/10/2020,3012.400915,3195.585593,3507.740714
13/10/2020,3008.156213,3192.872143,3501.902891
14/10/2020,3001.794535,3188.929909,3498.779972
15/10/2020,2996.660738,3183.269813,3499.725442
16/10/2020,2995.377718,3179.516533,3497.027754
17/10/2020,2981.958094,3178.301113,3495.884671
18/10/2020,2978.686348,3169.392914,3490.888576
19/10/2020,2971.68437,3167.038849,3487.434055
20/10/2020,2963.608758,3162.232423,3475.49521
21/10/2020,2954.103528,3154.214019,3465.684283
22/10/2020,2951.520894,3146.75542,3460.456449
23/10/2020,2947.105013,3140.378095,3454.863079
24/10/2020,2945.597072,3135.334868,3450.893057
25/10/2020,2940.684907,3136.465919,3441.454738
26/10/2020,2932.839359,3133.00023,3434.768025
27/10/2020,2928.063009,3121.749976,3437.041839
28/10/2020,2921.123997,3115.67507,3436.667577
29/10/2020,2916.325788,3108.877531,3431.652396
30/10/2020,2912.181939,3101.695688,3427.055188
31/10/2020,2892.956195,3095.926589,3418.088444
01/11/2020,2887.257888,3077.088807,3410.011422
02/11/2020,2876.414791,3073.896861,3403.499579
03/11/2020,2869.424699,3066.124875,3393.767379
04/11/2020,2869.202971,3060.037944,3387.444759
05/11/2020,2858.805726,3055.49801,3387.44644
06/11/2020,2854.238394,3045.424923,3372.606555
07/11/2020,2843.83369,3034.888555,3370.104536
08/11/2020,2835.718331,3025.119001,3365.612522
09/11/2020,2827.92968,3014.939745,3359.587811
10/11/2020,2828.114763,3007.882001,3355.477867
11/11/2020,2821.251019,3003.126483,3351.821789
12/11/2020,2816.352217,2995.017637,3340.252738
13/11/2020,2808.006117,2986.914163,3333.552383
14/11/2020,2801.627144,2980.040428,3328.232659
15/11/2020,2790.470143,2974.216029,3319.758449
16/11/2020,2788.030987,2961.236126,3306.729828
17/11/2020,2787.163484,2958.976892,3300.991333
18/11/2020,2782.985999,2959.978623,3300.77542
19/11/2020,2773.298759,2951.223403,3291.174119
20/11/2020,2772.337083,2945.589227,3278.172986
21/11/2020,2763.587962,2941.512733,3271.198285
22/11/2020,2759.452354,2930.829993,3262.848648
23/11/2020,2751.717999,2925.492779,3260.067612
24/11/2020,2745.237344,2917.837928,3254.062591
25/11/2020,2734.466969,2913.447041,3257.315088
26/11/2020,2726.852388,2903.115248,3244.078443
27/11/2020,2722.573712,2894.707817,3235.684071
28/11/2020,2709.210356,2889.264922,3226.945512
29/11/2020,2703.020081,2872.282898,3222.615593
30/11/2020,2691.904578,2864.966619,3221.049682
01/12/2020,2678.117677,2856.001434,3215.689843
02/12/2020,2669.808728,2844.272036,3205.302619
03/12/2020,2664.396343,2840.517539,3198.357394
04/12/2020,2657.46604,2833.823092,3193.915033
05/12/2020,2651.375189,2826.24364,3184.30634
06/12/2020,2645.109314,2825.251605,3175.118453
07/12/2020,2637.596339,2818.339312,3164.227469
08/12/2020,2636.253027,2813.058904,3153.544516
09/12/2020,2632.08613,2811.05305,3148.151346
10/12/2020,2632.946667,2810.174133,3143.444602
11/12/2020,2628.4782,2810.589243,3148.092289
12/12/2020,2621.800611,2804.231245,3145.834751
13/12/2020,2617.179532,2795.613686,3135.732203
14/12/2020,2618.110636,2788.877649,3122.848877
15/12/2020,2610.701103,2785.22188,3112.93244
16/12/2020,2602.090139,2777.385635,3104.015026
17/12/2020,2602.128298,2768.715028,3098.055376
18/12/2020,2595.938661,2770.968381,3101.203955
19/12/2020,2589.588689,2767.053668,3087.273754
20/12/2020,2583.10435,2763.089564,3078.693551
21/12/2020,2580.14761,2755.683538,3076.764231
22/12/2020,2575.133591,2750.944799,3075.095194
23/12/2020,2563.553075,2746.231246,3072.602409
24/12/2020,2561.56273,2737.586845,3058.828173
25/12/2020,2559.162388,2735.51927,3051.818214
26/12/2020,2555.41198,2732.429041,3050.346769
27/12/2020,2550.84228,2729.11171,3041.771997
28/12/2020,2543.821923,2722.59489,3029.482032
29/12/2020,2527.907534,2714.206172,3026.04138
30/12/2020,2523.220964,2703.487571,3012.608843
31/12/2020,2517.923685,2699.710455,3004.230103
01/01/2021,2513.328121,2698.040144,3001.800091
02/01/2021,2511.835122,2696.189716,3004.176636
03/01/2021,2505.858828,2695.86479,2996.11932
04/01/2021,2507.594648,2692.203084,2994.157528
05/01/2021,2507.630375,2694.326342,2989.481352
06/01/2021,2509.864593,2695.683784,2998.100461
07/01/2021,2509.392767,2696.636284,3003.702549
08/01/2021,2501.335013,2698.269357,2999.118934
09/01/2021,2502.926099,2696.151711,2992.363815
10/01/2021,2504.751199,2696.288809,2989.050725
11/01/2021,2511.743201,2695.256661,2989.483943
12/01/2021,2511.717271,2695.904349,2989.299948
13/01/2021,2509.916398,2695.461486,2990.654556
14/01/2021,2509.237151,2690.778126,2988.85434
15/01/2021,2507.698353,2691.854186,2996.328556
16/01/2021,2508.467111,2687.711326,2994.170928
17/01/2021,2509.663321,2691.410107,2994.244169
18/01/2021,2510.988181,2697.161337,2999.948488
19/01/2021,2508.12555,2696.736122,3001.261957
20/01/2021,2502.545887,2696.02147,2993.007924
21/01/2021,2506.166019,2693.450533,2995.983953
22/01/2021,2502.20878,2696.062731,3003.969032
23/01/2021,2499.318824,2692.511373,2997.651178
24/01/2021,2494.299139,2689.53245,3000.200409
25/01/2021,2496.373649,2690.160807,2996.729313
26/01/2021,2494.909133,2693.408829,2997.742325
27/01/2021,2491.559402,2689.355771,2999.473316
28/01/2021,2491.368825,2688.142329,2995.807749
29/01/2021,2496.391814,2686.798873,2988.862254
30/01/2021,2497.002471,2690.12319,2995.740161
31/01/2021,2497.076867,2690.947905,2999.125978
01/02/2021,2497.397196,2692.598875,2999.260429
02/02/2021,2504.974192,2691.994276,2993.340849
03/02/2021,2507.528553,2696.947562,2997.000199
04/02/2021,2512.878414,2701.353695,2994.168142
05/02/2021,2508.775972,2704.269427,2999.026898
06/02/2021,2512.509269,2703.946038,2999.455884
07/02/2021,2507.526228,2707.23283,2998.283139
08/02/2021,2504.409109,2701.937505,2998.105203
09/02/2021,2500.349953,2696.724392,2997.84942
10/02/2021,2496.161667,2691.113804,2994.504163
11/02/2021,2500.166465,2691.125291,2985.619104
12/02/2021,2500.078369,2693.05984,2993.161241
13/02/2021,2498.794412,2697.079397,2985.895012
14/02/2021,2494.217417,2696.665812,2985.519724
15/02/2021,2497.316736,2694.078523,2980.312681
16/02/2021,2499.206024,2697.787366,2978.840944
17/02/2021,2502.122499,2697.849466,2974.358347
18/02/2021,2501.200748,2698.491738,2969.824843
19/02/2021,2500.708053,2698.276168,2968.349485
20/02/2021,2499.708246,2699.786735,2972.223156
21/02/2021,2498.435517,2696.852778,2968.592563
22/02/2021,2495.283277,2693.676493,2966.635574
23/02/2021,2498.430293,2693.520286,2961.872802
24/02/2021,2503.755621,2693.305474,2973.125667
25/02/2021,2505.908214,2697.726716,2971.214804
26/02/2021,2504.71775,2699.430491,2971.386216
27/02/2021,2499.275317,2698.336077,2969.453
28/02/2021,2494.18092,2694.462656,2973.312655
01/03/2021,2497.212837,2689.193148,2969.163252
02/03/2021,2497.757134,2689.66062,2966.376009
03/03/2021,2492.937981,2692.788722,2967.725557
04/03/2021,2487.797865,2690.372167,2967.827517
05/03/2021,2487.896511,2687.654746,2968.266144
06/03/2021,2488.039348,2686.11965,2968.69364
07/03/2021,2489.97938,2686.05479,2967.146734
08/03/2021,2491.800088,2684.055763,2965.991696
09/03/2021,2496.604715,2684.022183,2973.738443
10/03/2021,2499.11523,2686.674185,2971.441926
11/03/2021,2491.216504,2690.436281,2972.392704
12/03/2021,2486.915188,2684.201446,2969.645818
13/03/2021,2483.949302,2680.372489,2970.168156
14/03/2021,2483.453559,2673.569749,2972.650923
15/03/2021,2488.930062,2672.186912,2972.128002
16/03/2021,2490.819001,2675.299327,2976.987248
17/03/2021,2493.15226,2679.85515,2983.927348
18/03/2021,2496.77807,2682.816049,2985.383223
19/03/2021,2491.767675,2685.703631,2992.34141
20/03/2021,2486.461552,2684.090836,2990.540366
21/03/2021,2481.386038,2681.618735,2994.005463
22/03/2021,2481.506601,2681.610052,2993.060217
23/03/2021,2479.371056,2681.923673,2996.604168
24/03/2021,2483.505349,2679.72876,2994.152241
25/03/2021,2482.138565,2686.966029,2999.677227
26/03/2021,2480.916875,2689.012273,2999.402046
27/03/2021,2479.46723,2688.104455,2994.772314
28/03/2021,2476.84802,2690.376818,3000.241562
29/03/2021,2476.712725,2688.486324,3001.548425
30/03/2021,2477.036877,2688.380121,2998.624444
31/03/2021,2475.304666,2687.274464,2996.77907
01/04/2021,2476.392651,2687.284149,3002.285567
02/04/2021,2474.456134,2687.610823,3008.073363
03/04/2021,2464.771844,2685.84267,2999.770773
04/04/2021,2466.529562,2680.686519,2997.235899
05/04/2021,2463.147876,2680.303151,2990.301566
06/04/2021,2464.526993,2673.822019,2988.5822
07/04/2021,2470.298335,2678.148498,2991.837906
08/04/2021,2470.190906,2679.871962,2986.898836
09/04/2021,2469.458141,2683.496346,2984.420281
10/04/2021,2470.695928,2683.220574,2986.788393
11/04/2021,2468.841923,2685.137587,2990.472436
12/04/2021,2467.361622,2682.841573,2989.603395
13/04/2021,2468.713827,2680.297158,2978.439808
14/04/2021,2461.390603,2679.181972,2978.855187
15/04/2021,2455.988211,2672.406108,2973.431079
16/04/2021,2453.541365,2669.192393,2970.189806
17/04/2021,2448.152522,2664.63613,2973.426225
18/04/2021,2449.23037,2661.778926,2975.104137
19/04/2021,2448.329078,2662.765458,2964.335771
20/04/2021,2445.318954,2663.240207,2958.798742
21/04/2021,2450.280492,2662.494344,2962.484755
22/04/2021,2452.103265,2663.178352,2967.274724
23/04/2021,2455.24255,2667.738996,2967.133931
24/04/2021,2446.040155,2669.175174,2974.0497
25/04/2021,2444.964886,2665.329297,2964.490946
26/04/2021,2438.205475,2661.123782,2962.907019
27/04/2021,2432.569446,2655.194586,2955.202058
28/04/2021,2432.507052,2654.33854,2946.527944
29/04/2021,2428.251685,2656.608984,2940.81621
30/04/2021,2433.24248,2652.864317,2932.810819
01/05/2021,2433.858757,2658.02941,2940.854113
02/05/2021,2439.222408,2656.481676,2939.720474
03/05/2021,2442.89729,2663.907095,2942.385386
04/05/2021,2441.923669,2665.720347,2942.752306
05/05/2021,2440.796585,2661.416325,2937.37351
06/05/2021,2444.425913,2656.977913,2934.261803
07/05/2021,2442.886807,2658.485716,2936.780361
08/05/2021,2443.687542,2653.109276,2936.284162
09/05/2021,2444.348303,2658.178259,2924.899091
10/05/2021,2438.236022,2659.101721,2923.387938
11/05/2021,2435.080672,2656.800221,2914.098297
12/05/2021,2433.526038,2653.23249,2912.570257
13/05/2021,2432.974902,2652.92274,2913.513642
14/05/2021,2436.558844,2649.086912,2913.627707
15/05/2021,2436.787822,2647.321621,2916.109423
16/05/2021,2439.336205,2647.36409,2913.328609
17/05/2021,2432.094823,2648.623857,2910.974715
18/05/2021,2436.935276,2645.63975,2907.255552
19/05/2021,2436.921918,2648.559642,2917.571427
20/05/2021,2436.946061,2650.83099,2915.504932
21/05/2021,2441.74036,2651.529554,2914.206743
22/05/2021,2440.701739,2651.713414,2915.62399
23/05/2021,2435.662414,2647.504075,2918.325516
24/05/2021,2428.638844,2644.544288,2915.743722
25/05/2021,2428.184061,2641.820842,2908.464771
26/05/2021,2425.147473,2641.598744,2900.908774
27/05/2021,2425.680207,2635.078379,2889.67716
28/05/2021,2424.648496,2630.850464,2886.294748
29/05/2021,2423.788904,2629.378281,2884.585341
30/05/2021,2423.268295,2630.581895,2891.265574
31/05/2021,2419.783658,2628.090656,2891.458821
01/06/2021,2422.877915,2624.144906,2891.178195
02/06/2021,2420.920787,2623.780303,2889.107672
03/06/2021,2411.020412,2620.707953,2891.6969
04/06/2021,2411.247632,2612.602331,2882.923862
05/06/2021,2411.194606,2608.96112,2884.401434
06/06/2021,2408.84562,2606.159546,2887.751092
07/06/2021,2409.500013,2608.045248,2880.056652
08/06/2021,2409.357328,2608.699133,2882.667037
09/06/2021,2402.528553,2606.823081,2884.023877
10/06/2021,2399.693624,2600.530101,2878.728434
11/06/2021,2396.646939,2598.248095,2877.853188
12/06/2021,2400.03582,2592.55718,2874.359797
13/06/2021,2397.022768,2593.000246,2872.864685
14/06/2021,2394.139672,2589.679162,2865.828258
15/06/2021,2392.229982,2585.806827,2860.575642
16/06/2021,2391.929877,2582.36225,2858.907278
17/06/2021,2390.982663,2584.322,2861.263524
18/06/2021,2393.181445,2583.639609,2854.992654
19/06/2021,2388.890365,2583.351342,2848.109074
20/06/2021,2382.408506,2585.136698,2841.970733
21/06/2021,2378.610746,2576.605224,2839.409809
22/06/2021,2376.386933,2572.06571,2840.158863
23/06/2021,2370.38925,2570.668403,2838.323994
24/06/2021,2365.187494,2568.403288,2832.912468
25/06/2021,2357.115774,2565.81147,2832.6953
26/06/2021,2358.666627,2560.948148,2829.585091
27/06/2021,2355.62696,2563.661972,2828.464062
28/06/2021,2354.351197,2560.591325,2831.915341
29/06/2021,2350.823506,2555.921032,2829.776327
30/06/2021,2346.224244,2550.675043,2827.463731
01/07/2021,2353.836117,2546.372024,2829.554971
02/07/2021,2355.3625,2553.176593,2834.807187
03/07/2021,2353.227871,2553.334001,2837.139462
04/07/2021,2351.699426,2551.555358,2842.037722
05/07/2021,2358.437362,2551.705707,2847.97894
06/07/2021,2352.513339,2559.155662,2849.596294
07/07/2021,2353.538587,2554.978036,2841.244437
08/07/2021,2356.856966,2555.323085,2842.4981
09/07/2021,2366.666051,2557.732504,2841.598697
10/07/2021,2368.658484,2566.059267,2855.632205
11/07/2021,2372.270468,2563.716846,2864.927023
12/07/2021,2378.811624,2565.978925,2863.130724
13/07/2021,2373.80914,2573.664401,2866.65625
14/07/2021,2385.183025,2569.343449,2867.579734
15/07/2021,2386.757893,2575.504861,2878.005271
16/07/2021,2392.90641,2580.596418,2884.954267
17/07/2021,2394.177023,2585.845219,2890.541917
18/07/2021,2398.228706,2585.345752,2898.221717
19/07/2021,2402.693028,2587.590869,2904.070806
20/07/2021,2402.141313,2586.445225,2913.236694
21/07/2021,2401.789493,2581.681035,2912.31055
22/07/2021,2410.521226,2584.597313,2911.583178
23/07/2021,2404.485166,2588.583431,2910.077908
24/07/2021,2408.826759,2582.844694,2903.475097
25/07/2021,2407.25668,2583.771588,2907.992642
26/07/2021,2407.191472,2583.888788,2912.849123
27/07/2021,2407.39501,2583.353057,2915.48143
28/07/2021,2411.492988,2583.656742,2919.172007
29/07/2021,2408.720876,2590.51937,2932.190077
30/07/2021,2407.565096,2588.565833,2937.355795
31/07/2021,2406.264878,2589.003642,2928.867157
