,East Metal Co.,Sakura Steelworks,Black Forest Steel Co.
2028-11-26,698.7786835977338,795.9672006201216,823.9902195056629
2028-11-27,698.9316059417789,795.867017997948,823.7833168875209
2028-11-28,699.0427353469114,795.9111156748334,823.7088432261387
2028-11-29,699.0579622108359,795.9898747910252,824.0797427077382
2028-11-30,698.9328011710825,795.9939874549059,824.4954302656912
2028-12-01,698.9639010393106,795.8621743808905,824.5056519150892
2028-12-02,699.2327991364535,795.9040086034408,823.3110126251034
2028-12-03,698.9115334853303,796.0808963704653,823.2549954118587
2028-12-04,698.8163195288768,795.8992158749004,822.6457588953659
2028-12-05,698.9381346448263,795.8560261088707,822.9344911131475
2028-12-06,699.2876931350838,795.9591071529859,823.7910386869904
2028-12-07,699.1788073267552,796.1638830925035,823.2702932723271
2028-12-08,699.005150337991,796.0734859013696,822.8536043003566
2028-12-09,699.1308507509272,795.9601174166177,823.6418467668154
2028-12-10,699.2508953201869,796.0325834704801,823.4746276040472
2028-12-11,699.4190849070401,796.1454307902669,823.5858493457237
2028-12-12,699.2502952074473,796.2713743016145,823.1403773507005
2028-12-13,699.2339436691584,796.1873511230634,823.8555168884657
2028-12-14,699.2747935635232,796.1620518921876,824.8699362597677
2028-12-15,699.4199578954122,796.181932961707,824.821658207854
2028-12-16,699.6613540403075,796.2517292545157,825.1285132225905
2028-12-17,699.7109317591035,796.403735734823,825.330952868236
2028-12-18,699.3115136009621,796.4556353225091,824.7221804104167
2028-12-19,699.5779974499767,796.2221650967114,824.0147958115722
2028-12-20,699.5105966950475,796.3907340678048,824.2955382872649
2028-12-21,699.4267258074789,796.3582807840224,823.7196072076233
2028-12-22,699.3537508026463,796.3160789167616,822.2679152679755
2028-12-23,699.3601584267558,796.3018865253479,822.7753962703945
2028-12-24,699.3172967263165,796.2521304492676,821.5699227883596
2028-12-25,698.9085445537596,796.253172730973,822.1317718968174
2028-12-26,698.7742676171212,796.0102007311879,821.9271827950088
2028-12-27,698.9272369208824,795.9095245404765,821.7390592630755
2028-12-28,699.0384131535986,795.9531265700942,821.6838953434534
2028-12-29,699.0536867077958,796.0313880862507,822.0746281213986
2028-12-30,698.9285722159393,796.0350013220449,822.5106653001726
2028-12-31,698.9597184847365,795.9026871153538,822.5417455380616
2029-01-01,699.2286628302804,795.9440186228389,821.3684663232195
2029-01-02,698.9074432706605,796.120402213337,821.334303069056
2029-01-03,698.8122752441918,795.9382161994346,820.7474066737066
2029-01-04,698.9341361240954,795.8945196916209,821.0589573362198
2029-01-05,699.2837402078706,795.9970928875773,821.9387937259053
2029-01-06,699.1748998183232,796.201359988334,821.4417994343302
2029-01-07,699.0012880694084,796.110453082304,821.049315720077
2029-01-08,699.1270335391699,795.9965741196766,821.8622093001834
2029-01-09,699.247122978241,796.0685290445227,821.720078724894
2029-01-10,699.4153572440024,796.1808646946691,821.8568180450925
2029-01-11,699.2466120286255,796.3062961049415,821.4372840388833
2029-01-12,699.2303047761693,796.221760501738,822.1787732997914
2029-01-13,699.2711987543905,796.1959486291547,823.2199453601561
2029-01-14,699.4164069646627,796.2153169450936,823.1988141051584
2029-01-15,699.6578467790663,796.2846004762872,823.5332010797437
2029-01-16,699.7074679551878,796.4360942894368,823.7635488192135
2029-01-17,699.3080930389743,796.4874814055646,823.1830514790427
2029-01-18,699.5746199113961,796.2534990035979,822.5042998331706
2029-01-19,699.5072619583208,796.4215561923468,822.814023833179
2029-01-20,699.4234336481098,796.3885916171225,822.2674135126131
2029-01-21,699.3505009932841,796.345879045042,820.8453721605056
2029-01-22,699.3569507372821,796.3311766297905,821.3828241058233
2029-01-23,699.3141309239317,796.2809113038529,820.2076323850431
2029-01-24,698.9054204030681,796.2814452013175,820.800064475135
2029-01-25,698.771184880215,796.0379657731819,820.6263499193195
2029-01-26,698.9241953574242,795.9367831989207,820.4693827866154
2029-01-27,699.0354125209037,795.9798799773367,820.4456473561769
2029-01-28,699.0507267609124,796.057637460824,820.8680709007755
2029-01-29,698.9256527077287,796.0607479673038,821.3360512649406
2029-01-30,698.9568391659512,795.9279324181133,821.3993172049436
2029-01-31,699.225823449642,795.968764052014,820.2584562666071
2029-02-01,698.9046435749358,796.1446493185829,820.2569338836604
2029-02-02,698.8095149782686,795.9619666097892,819.7028909401821
2029-02-03,698.9314150310565,795.9177751141486,820.0474975897597
2029-02-04,699.2810580290676,796.0198551060153,820.9605824278094
2029-02-05,699.1722562934486,796.2236308617398,820.4970189465444
2029-02-06,698.9986829365669,796.1322345437069,820.138138282704
2029-02-07,699.1244665349487,796.0178681747306,820.9847970119605
2029-02-08,699.2445938377792,796.0893377701636,820.8765835266365
2029-02-09,699.4128657010592,796.201190237774,821.0473817060971
2029-02-10,699.2441578156474,796.3261406809913,820.6620381462888
2029-02-11,699.227887624357,796.2411263934853,821.4378392508888
2029-02-12,699.2688183937634,796.2148381852936,822.5134343576434
2029-02-13,699.4140631241237,796.2337325789349,822.5268271553313
2029-02-14,699.6555391864655,796.3025446644373,822.8958289936147
2029-02-15,699.7051963373845,796.4535695704814,823.160872216552
2029-02-16,699.3058571218986,796.5044903787568,822.615140795322
2029-02-17,699.5724194201096,796.2700443275518,821.9712153294166
2029-02-18,699.5050966170761,796.4376405837355,822.3158156087055
2029-02-19,699.4213031804094,796.4042178493819,821.8041215206329
2029-02-20,699.3484051219376,796.3610499470799,820.417026226604
2029-02-21,699.3548891844639,796.3458950847015,820.9894439492813
2029-02-22,699.3121034112364,796.2951802476389,819.8492276429939
2029-02-23,698.9034266515655,796.2952676216147,820.4766347295403
2029-02-24,698.7692246105046,796.0513447079936,820.3378847267486
2029-02-25,698.9222682896882,795.9497217353568,820.2158617108103
2029-02-26,699.0335183749595,795.9923812503596,820.2270400033868
2029-02-27,699.048865256264,796.0697046520012,820.6843369578411
2029-02-28,698.9238235636174,796.0723843035672,821.1871405401099
2029-03-01,698.9550421014056,795.9391411705265,821.2851696713994
2029-03-02,699.2240581835267,795.9795485345453,820.1790021086853
2029-03-03,698.9029098259996,796.155012886887,820.2120935457385
2029-03-04,698.8078124651915,795.9719126599956,819.6925751782161
2029-03-05,698.9297434724969,795.9273070816581,820.0716075254455
2029-03-06,699.2794171437067,796.0289764643037,821.0190096053476
2029-03-07,699.1706458000364,796.2323451211705,820.5896453919822
2029-03-08,698.9971025539653,796.1405452503506,820.2648365658316
2029-03-09,699.1229159821754,796.0257789091934,821.145430310735
2029-03-10,699.2430728340496,796.0968521464241,821.0710056941092
2029-03-11,699.4113739658281,796.2083119020278,821.2754373398159
2029-03-12,699.24269506865,796.3328733105053,820.9235626601493
2029-03-13,699.226453585649,796.247473695459,821.7326589494071
2029-03-14,699.2674127837598,796.2208038957311,822.8413665126199
2029-03-15,699.4126856636383,796.2393204615242,822.8876800848788
2029-03-16,699.6541895967476,796.3077585094399,823.2894021435203
2029-03-17,699.7038743401567,796.4584131936298,823.5869562439418
2029-03-18,699.3045624393931,796.5089676201624,823.0735176545995
2029-03-19,699.5711517751031,796.274159050621,822.4616583604417
2029-03-20,699.5038557329257,796.4413966740964,822.8380896271833
2029-03-21,699.4200887810858,796.4076192138193,822.3579829106798
2029-03-22,699.3472169320594,796.3641005124808,821.0022230354577
2029-03-23,699.3537269293296,796.34859879701,821.6057159841214
2029-03-24,699.310966816857,796.2975410708206,820.4963065698392
2029-03-25,698.9023154446957,796.2972895366314,821.1542441741886
2029-03-26,698.7681385186733,796.0530317117874,821.0457403777234
2029-03-27,698.921207041229,795.9510778398449,820.9536714242792
2029-03-28,699.0324816990396,795.9934104814384,820.9945039100163
2029-03-29,699.0478528829133,796.0704110485611,821.4811475715504
2029-03-30,698.9228352237562,796.0727719165174,822.0129828686879
2029-03-31,698.9540775268725,795.9392140618296,822.139721328947
2029-04-01,699.2231171071048,795.9793107762636,821.0619334298459
2029-04-02,698.9019919814431,796.1544685602374,821.1230677016782
2029-04-03,698.8069175872511,795.9710658544162,820.6312482943156
2029-04-04,698.9288712969446,795.9261618938849,821.0376288006645
2029-04-05,699.2785674073606,796.0275369974576,822.0120214332231
2029-04-06,699.1698182407837,796.2306154838551,821.6092834832206
2029-04-07,698.9962969107861,796.1385295557608,821.3107300724552
2029-04-08,699.1221319951648,796.0234812742344,822.2172019517425
2029-04-09,699.2423102444398,796.0942766908411,822.1682718826097
2029-04-10,699.4106325160099,796.2054627475466,822.3978083115958
2029-04-11,699.2419745021933,796.3297545799832,822.0706426036307
2029-04-12,699.2257536473234,796.2440895120475,822.9040461369568
2029-04-13,699.2667332195542,796.2171583820482,824.0366534331666
2029-04-14,699.4120262207801,796.2354177388385,824.1064535777981
2029-04-15,699.6535500237213,796.3036026968648,824.5312435337429
2029-04-16,699.7032543867218,796.4540084073296,824.8514414782456
2029-04-17,699.3039618566019,796.5043179725681,824.3602174390405
2029-04-18,699.5705703153177,796.2692686496579,823.7701382988822
2029-04-19,699.5032931498345,796.4362696224221,824.1679103608744
2029-04-20,699.4195448297195,796.4022596080731,823.7087002588544
2029-04-21,699.3466913688065,796.358512442544,822.3733881368919
2029-04-22,699.3532195119516,796.3427863452766,822.9968754396191
2029-04-23,699.3104773045028,796.2915083114794,821.9070025855985
2029-04-24,698.9018435979157,796.2910405349596,822.5840147060044
2029-04-25,698.7676840994328,796.0465705234537,822.4941192759832
2029-04-26,698.9207698129217,795.9444085102249,822.4201885797086
2029-04-27,699.0320614264999,795.9865370449407,822.4786854001294
2029-04-28,699.0474493324288,796.0633375279635,822.9825158077615
2029-04-29,698.922448163079,796.0655023223152,823.53105674404
2029-04-30,698.9537067252311,795.9317523915942,823.6740163664136
2029-05-01,699.2227623352145,795.9716610140116,822.6119619311618
2029-05-02,698.9016530115165,796.1466346758119,822.6883388966532
2029-05-03,698.8065941930083,795.9630518028774,822.2112684905907
2029-05-04,698.9285632536228,795.9179716149127,822.6319015338622
2029-05-05,699.2782744917229,796.0191744147645,823.6200476174504
2029-05-06,699.1695402311283,796.2220845046104,823.2305615618793
2029-05-07,698.9960335869544,796.1298340700245,822.9447561693163
2029-05-08,699.1218831385494,796.0146251544035,823.8634700222389
2029-05-09,699.2420756379923,796.0852637911048,823.8262738653048
2029-05-10,699.4104119442478,796.1962969033539,824.0670342797839
2029-05-11,699.2417677512069,796.3204396075199,823.7505809170245
2029-05-12,699.2255605047822,796.2346292077248,824.5941835934187
2029-05-13,699.2665534747132,796.2075565220007,825.7364754204402
2029-05-14,699.4118596644853,796.225678078434,825.8154442251969
2029-05-15,699.6533964484148,796.2937289702243,826.2488858637514
2029-05-16,699.7031135864473,796.4440043268567,826.5772175579917
2029-05-17,699.3038336270091,796.4941872284904,826.0936085315939
2029-05-18,699.5704544536668,796.259014909578,825.5106250143377
2029-05-19,699.5031894549998,796.4258965308791,825.9149728071766
2029-05-20,699.4194531021932,796.391770786114,825.4618181923213
2029-05-21,699.3466114107023,796.3479114873059,824.1320411123954
2029-05-22,699.3531511270072,796.3320768295789,824.7605429603806
2029-05-23,699.310420298083,796.2806937834263,823.6751642525569
2029-05-24,698.9017977770147,796.2801245175522,824.3561503667157
2029-05-25,698.7676492726763,796.0355565142128,824.2697091730106
2029-05-26,698.9207457905683,795.9332999808231,824.1987134984611
2029-05-27,699.032048020443,795.9753374408455,824.2596268161088
2029-05-28,699.0474463561975,796.0520502680888,824.7653560331779
2029-05-29,698.9224554318395,796.0541307986839,825.3152790737539
2029-05-30,698.9537240557867,795.92029996901,825.4591052231665
2029-05-31,699.2227895460063,795.9601310297404,824.3974030100549
2029-06-01,698.9016899226234,796.135030439273,824.4736193088355
2029-06-02,698.806640626147,795.9513765953445,823.9958769061167
2029-06-03,698.9286190321468,795.9062286892239,824.4153283236817
2029-06-04,699.2783394406226,796.0073669950422,825.401784994492
2029-06-05,699.1696141770296,796.2102157859902,825.0101037211892
2029-06-06,698.9961163581174,796.1179072183936,824.721599427216
2029-06-07,699.1219745648673,796.0026433061488,825.6371129544641
2029-06-08,699.2421755509894,796.0732300528689,825.5962174440891
2029-06-09,699.4105201770777,796.1842143518016,825.8327820098511
2029-06-10,699.2418841386506,796.3083112891129,825.511638970454
2029-06-11,699.2256848832453,796.2224581385054,826.3500609433477
2029-06-12,699.266685682224,796.195345687385,827.4866839735696
2029-06-13,699.4119995406912,796.2134304330132,827.5594989530645
2029-06-14,699.6535438345799,796.2814474375747,827.9863049327397
2029-06-15,699.7032683254488,796.431691799359,828.3075224580361
2029-06-16,699.3039955633343,796.4818465671574,827.8163242035585
2029-06-17,699.5706234334091,796.24664894389,827.2252799760262
2029-06-18,699.503365325855,796.413508058629,827.6210992779457
2029-06-19,699.4196357134558,796.3793625732598,827.1589522162664
2029-06-20,699.3468006132609,796.3354862678316,825.8197226800747
2029-06-21,699.3533467733406,796.3196373053642,826.4383161290507
2029-06-22,699.3106222422551,796.2682426241236,825.3425772648865
2029-06-23,698.9020058746702,796.267664360472,826.01275576795
2029-06-24,698.7678633810356,796.0230899642174,825.9150639265564
2029-06-25,698.9209657684225,795.9208296102275,825.8323790998642
2029-06-26,699.0322737281491,795.9628657893263,825.8811694053966
2029-06-27,699.0476776556725,796.0395798426011,826.374346505538
2029-06-28,698.9226921865547,796.0416640733855,826.9112931885243
2029-06-29,698.9539661307629,795.9078393851934,827.041723711109
2029-06-30,699.223036807807,795.9476789957716,825.9662116788869
2029-07-01,698.9019422393495,796.1225893305389,826.028209146996
2029-07-02,698.8068978674304,795.9389487542061,825.5358441847395
2029-07-03,698.9288810691443,795.8938164249777,825.9402746967547
2029-07-04,699.2786061460091,795.9949725838886,826.9113175971772
2029-07-05,699.1698854249922,796.1978414710085,826.5038352662817
2029-07-06,698.9963920243484,796.1055552095244,826.199148299719
2029-07-07,699.1222545265575,795.9903157801825,827.0981033042594
2029-07-08,699.2424596868211,796.0609291534422,827.0402792766815
2029-07-09,699.4108083672181,796.1719421893996,827.2595512751659
2029-07-10,699.2421762647441,796.2960699410779,826.920757649669
2029-07-11,699.2259808284067,796.210249649053,827.7411771337398
2029-07-12,699.2669853310309,796.1831720676258,828.859451971358
2029-07-13,699.4123027791769,796.2012936609808,828.9135793342319
2029-07-14,699.6538505502256,796.2693494582609,829.3213646318156
2029-07-15,699.7035784071758,796.4196345247536,829.6232348448241
2029-07-16,699.3043089014967,796.4698318762959,829.1123691577926
2029-07-17,699.5709399197856,796.2346786829055,828.5013439599413
2029-07-18,699.5036848536412,796.4015840408113,828.8768754067461
2029-07-19,699.419958177256,796.3674865791194,828.3941403264793
2029-07-20,699.3471259090803,796.3236600451702,827.0340293957759
2029-07-21,699.3536747985768,796.3078625693502,827.6314549259482
2029-07-22,699.3109528956901,796.2565210573733,826.5142685322515
2029-07-23,698.9023390564618,796.2559976131366,827.1627268683832
2029-07-24,698.7681989927094,796.0114796540746,827.043049253578
2029-07-25,698.9213037128629,795.9092773227792,826.93812013332
2029-07-26,699.0326139095914,795.9513730779009,826.9644147646678
2029-07-27,699.0480199796938,796.0281482284615,827.4348520005478
2029-07-28,698.9230365600653,796.030295045841,827.9488218685326
2029-07-29,698.9543124619977,795.8965344017178,828.0560459112882
2029-07-30,699.2233850063169,795.9364394821253,826.9571050646708
2029-07-31,698.902292215992,796.111416680896,826.9954587561971
2029-08-01,698.8072495343613,795.9278443312866,826.4792424674283
2029-08-02,698.9292343398083,795.882781560183,826.8596215528966
2029-08-03,699.2789609351312,795.9840085774432,827.806420412022
2029-08-04,699.1702416485683,796.1869495921043,827.3745089435041
2029-08-05,698.9967495996366,796.094736696471,827.0452152923046
2029-08-06,699.1226133720685,795.9795718405607,827.9193936431365
2029-08-07,699.2428197223095,796.0502609642614,827.8366305970949
2029-08-08,699.4111695136729,796.1613508972605,828.0308088407937
2029-08-09,699.2425384443796,796.285556662338,827.6667743744815
2029-08-10,699.2263439646532,796.1998154699963,828.4618136015999
2029-08-11,699.2673493485255,796.1728180446368,829.5545764533656
2029-08-12,699.4126676037539,796.1910208207212,829.5830678038133
2029-08-13,699.6542161089073,796.2591587978511,829.9651007775599
2029-08-14,699.7039446281633,796.409527011957,830.2411100810706
2029-08-15,699.3046757141603,796.4598084497067,829.7042826329717
2029-08-16,699.5713072546554,796.2247402521402,829.0672025626739
2029-08-17,699.5040526423976,796.3917314867033,829.4165937697052
2029-08-18,699.4203263527205,796.357720753917,828.9076408280214
2029-08-19,699.3474944052057,796.3139817727373,827.5212421593465
2029-08-20,699.3540435504378,796.2982726453705,828.0923178172683
2029-08-21,699.311321839474,796.2470202495575,826.9487271542934
2029-08-22,698.9027081294588,796.2465866614322,827.5707345541424
2029-08-23,698.768568133303,796.0021592708785,827.4245670566517
2029-08-24,698.9216728605209,795.9000481931532,827.2931168162979
2029-08-25,699.0329830048555,795.9422358597905,827.2928667853495
2029-08-26,699.0483889641707,796.0191035529155,827.736743495993
2029-08-27,698.9234053764172,796.0213435172356,828.2241446369575
2029-08-28,698.9546810539324,795.8876765979821,828.3047993918193
2029-08-29,699.2237533185785,795.9276759549691,827.1792963149677
2029-08-30,698.9026601943513,796.1027479560404,827.1911024279566
2029-08-31,698.8076171256063,795.9192709086959,826.6483607797849
2029-09-01,698.9296014917346,795.8743039143002,827.0022442637309
2029-09-02,699.2793275965325,795.9756271574256,827.9225847871933
2029-09-03,699.1706077692273,796.1786648220631,827.464259724021
2029-09-04,698.9971151303147,796.0865489757115,827.1086046594496
2029-09-05,699.1229782644971,795.9714815438241,827.9564811815601
2029-09-06,699.2431839291801,796.04226844197,827.847483255897
2029-09-07,699.4115329886276,796.1534564757628,828.0155008926077
2029-09-08,699.2429011420021,796.277760644156,827.6253873725801
2029-09-09,699.2267058404587,796.1921181340751,828.3944363350399
2029-09-10,699.2677103589521,796.1652196465946,829.4613049001908
2029-09-11,699.4130277061524,796.1835215931011,829.4640050823347
2029-09-12,699.6545752615326,796.2517589503746,829.8203570957322
2029-09-13,699.7043027901642,796.4022267317782,830.0708026839859
2029-09-14,699.3050328455711,796.4526079016681,829.5085357484907
2029-09-15,699.5716633163856,796.2176395790297,828.846147345215
2029-09-16,699.5044075962238,796.3847308095113,829.1703682422149
2029-09-17,699.4206801612762,796.3508201720963,828.6363898221457
2029-09-18,699.3478470319723,796.3071813644623,827.2251172538273
2029-09-19,699.3543949597356,796.2915724677978,827.7714772745873
2029-09-20,699.3116719964529,796.2404203390878,826.6033358555867
2029-09-21,698.9030570000892,796.2400870339721,827.2009639324096
2029-09-22,698.7689156843667,795.995759922104,827.0305950282839
2029-09-23,698.9220190596019,795.8937490987728,826.8751277109487
2029-09-24,699.0333278203312,795.9360369758093,826.8510512741747
2029-09-25,699.0487323652027,796.0130048159003,827.2712985182835
2029-09-26,698.9237473329423,796.0153448445794,827.7352733251922
2029-09-27,698.9550215366536,795.8817778881701,827.7927109951634
2029-09-28,699.2240922989565,795.9218770878439,826.6442061212425
2029-09-29,698.9029976445952,796.0970487930684,826.6332316841098
2029-09-30,698.8079530186649,795.9136712932338,826.0679366108852
2029-10-01,698.9299358012877,795.868803671861,826.3994995905183
2029-10-02,699.279660296982,795.9702260959453,827.2977582422095
2029-10-03,699.1709388356885,796.1733627321674,826.8175955663507
2029-10-04,698.9974445386077,796.0813456309822,826.4403526881001
2029-10-05,699.1233059911382,795.9663767010659,827.2668966475078
2029-10-06,699.243509951373,796.0372618414764,827.1368267728309
2029-10-07,699.4118572842552,796.148547841583,827.2840383463985
2029-10-08,699.2432236896176,796.2729496843604,826.8733898295048
2029-10-09,699.2270266192774,796.1874045410211,827.6221799487924
2029-10-10,699.2680293488427,796.1606030971926,828.6690708177082
2029-10-11,699.413344887629,796.1790017490791,828.6520793484692
2029-10-12,699.6548906157462,796.2473354585429,828.9890305568014
2029-10-13,699.7046162988943,796.3978992242941,829.2203708902296
2029-10-14,699.3053444912176,796.4483759962988,828.6392988554683
2029-10-15,699.5719730819607,796.2135028794161,827.9584100141725
2029-10-16,699.5047154653433,796.3806889054306,828.2644395394548
2029-10-17,699.4209861181523,796.3468726397235,827.71258311743
2029-10-18,699.3481510614048,796.3033277666318,826.2837501178473
2029-10-19,699.3546970471042,796.2878123542639,826.8128713755311
2029-10-20,699.3119721277092,796.2367532467841,825.6278168548375
2029-10-21,698.9033551617489,796.236512487271,826.2088613794062
2029-10-22,698.7692118635015,795.9922774330743,826.0222422545773
2029-10-23,698.922313243832,795.8903581674372,825.850861723487
2029-10-24,699.0336199978175,795.9327370904003,825.811212647848
2029-10-25,699.0490225246385,796.0097954531159,826.2162312877649
2029-10-26,698.9240354635467,796.0122254698371,826.665324876104
2029-10-27,698.9553076281632,795.87874795586,826.7082319546047
2029-10-28,699.2243763416177,795.9189360415814,825.5455502477106
2029-10-29,698.9032796291574,796.0941960659447,825.5207557568476
2029-10-30,698.8082329363724,795.9109063080658,824.9420003186902
2029-10-31,698.9302136438727,795.86612584144,825.2604654200446
2029-11-01,699.279936056657,795.9676348232846,826.1459913657977
2029-11-02,699.1712125051392,796.1708574107483,825.6534637294183
2029-11-03,698.997716110986,796.078925644999,825.2642260961264
2029-11-04,699.1235754600542,795.9640414256692,826.0791478526478
2029-11-05,699.2437773108888,796.0350106430157,825.9378305601896
2029-11-06,699.4121225288774,796.1463800778472,826.0741716200016
2029-11-07,699.2434868142902,796.2708647048173,825.6530314979975
2029-11-08,699.227287619375,796.1854016870554,826.3917108109011
2029-11-09,699.2682882201638,796.1586817023423,827.4288734474981
2029-11-10,699.4136016263885,796.1771611392703,827.4025379804316
2029-11-11,699.6551452185694,796.2455749523236,827.7305309708033
2029-11-12,699.7048687628094,796.3962181330658,827.9533002963606
2029-11-13,699.3055948136497,796.4467736245467,827.3640457788161
2029-11-14,699.5722212607246,796.2119785249383,826.6753641795624
2029-11-15,699.5049614986375,796.3792418595648,826.973991756184
2029-11-16,699.4212300045517,796.3455021875722,826.4151251640321
2029-11-17,699.3483927998551,796.3020331872862,824.9796746269183
2029-11-18,699.3549366369148,796.286592921026,825.5025717186502
2029-11-19,699.3122095685472,796.2356082273869,824.3116870276158
2029-11-20,698.9035904536329,796.2354411440971,824.8872958866955
2029-11-21,698.7694450067949,795.9912790233724,824.6956359958712
2029-11-22,698.9225442392371,795.8894319435374,824.5196098785473
2029-11-23,699.0338488463696,795.9318822999272,824.475710562588
2029-11-24,699.0492492276993,796.0090113391998,824.8768743604214
2029-11-25,698.9242600227986,796.0115112713233,825.3225084437307
2029-11-26,698.9555300456034,795.8781029075172,825.3623511799169
2029-11-27,699.2245966195521,795.9183593743065,824.1970000063149
2029-11-28,698.9034977701948,796.0936870069672,824.1699305248852
2029-11-29,698.8084489434186,795.9104640811495,823.5892940609276
2029-11-30,698.9304275201251,795.865749667083,823.9062714784397
2029-12-01,699.2801478055985,795.9673239189177,824.7907023485739
2029-12-02,699.1714221305328,796.1706109909309,824.2974714006756
2029-12-03,698.9979236168691,796.0787429216126,823.907921266021
2029-12-04,699.1237808507333,795.9639216081106,824.7229202681681
2029-12-05,699.2439805909336,796.0349529383865,824.5820687965596
2029-12-06,699.4123237031157,796.146383691142,824.7192629727407
2029-12-07,699.2436858878027,796.2709288391098,824.2993618756652
2029-12-08,699.2274845974896,796.1855255436827,825.0396646285559
2029-12-09,699.2684831084504,796.1588644810867,826.0788335208988
2029-12-10,699.4137944306543,796.1774020385391,826.0548854210094
2029-12-11,699.655335944853,796.2458731693275,826.3856450814316
2029-12-12,699.7050574173765,796.3965728639944,826.6115584679512
2029-12-13,699.3057814029872,796.4471840647424,826.0258233877689
2029-12-14,699.5724057915364,796.2124438690678,825.3410344860941
2029-12-15,699.5051439778392,796.3797613017888,825.6439258035643
2029-12-16,699.4214104392657,796.346074921713,825.0896916787524
2029-12-17,699.3485711974059,796.3026584069928,823.6592399198186
2029-12-18,699.3551130048243,796.2872698199377,824.1874995870307
2029-12-19,699.3123839145297,796.2363359992942,823.0023386583579
2029-12-20,698.9037627855906,796.2362189831006,823.5840297604161
2029-12-21,698.7696153328135,795.9921061240399,823.3988077921365
2029-12-22,698.922712567581,795.8903075010588,823.2295723821687
2029-12-23,699.0340151854773,795.9328055102668,823.1928135710243
2029-12-24,699.0494135861793,796.009981399247,823.6014645923107
2029-12-25,698.9244224094247,796.0125273790409,824.0549294485744
2029-12-26,698.9556904693102,795.8791642620876,824.102943248939
2029-12-27,699.2247550894314,795.9194651762756,822.9461000845182
2029-12-28,698.9036542954906,796.0948364583868,822.9278721243262
2029-12-29,698.8086035335233,795.9116563857166,822.3564071752312
2029-12-30,698.9305801845752,795.8669840302776,822.682882498575
2029-12-31,699.2802985540706,795.9685995481385,823.577133979911
2030-01-01,699.1715709728396,796.1719270956282,823.0940425813436
2030-01-02,698.9980705629551,796.0800987134202,822.7149470865874
2030-01-03,699.1239259106713,795.965316300974,823.5407118926571
2030-01-04,699.2441237749207,796.0363857486906,823.41093338483
2030-01-05,699.4124650214691,796.1478538378356,823.5595036042401
2030-01-06,699.2438253509562,796.272435543828,823.1512774745793
2030-01-07,699.2276222159898,796.187068030868,823.903549890369
2030-01-08,699.2686188929531,796.1604419781067,824.9549788403846
2030-01-09,699.4139283919206,796.1790137758038,824.9435768216655
2030-01-10,699.6554680937461,796.2475183804025,825.2871641463765
2030-01-11,699.7051877648574,796.3982507857133,825.5261822722979
2030-01-12,699.3059099601123,796.4488939373169,824.9538244324895
2030-01-13,699.572532569453,796.2141849361956,824.2826806333918
2030-01-14,699.5052689877826,796.3815328107589,824.5994802137657
2030-01-15,699.4215336925558,796.3478761235098,824.0594127487332
2030-01-16,699.3486927054438,796.3044885563976,822.6433812229773
2030-01-17,699.355232779089,796.289128175628,823.1863098148218
2030-01-18,699.3125019665749,796.2382218239413,822.0160615633968
2030-01-19,698.9038791270417,796.2381315434651,822.6129041011686
2030-01-20,698.769729975364,795.9940446910647,822.443067279202
2030-01-21,698.92282552299,795.8922713499607,822.2894456261699
2030-01-22,699.0341264655659,795.9347939206253,822.2685240321124
2030-01-23,699.049523202828,796.0119936550919,822.6932305312956
2030-01-24,698.9245303745702,796.0145627689375,823.1629638796904
2030-01-25,698.9557967949426,795.8812220792194,823.2274538942535
2030-01-26,699.2248597875911,795.921544718526,822.0872893299917
2030-01-27,698.9037573782659,796.096937028418,822.0859369775324
2030-01-28,698.8087050130473,795.9137772910468,821.5315392247429
2030-01-29,698.930680073023,795.8691245833562,821.8752678750242
2030-01-30,699.2803968636568,795.9707590664195,822.7869533187276
2030-01-31,699.1716677158156,796.1741049016415,822.3214709871801
2030-02-01,698.9981657516064,796.0822941348406,821.9601540994337
2030-02-02,699.1240195573148,795.9675286706891,822.8038614556507
2030-02-03,699.2442158919023,796.0386144048663,822.6921838137656
2030-02-04,699.4125556211615,796.1500981239794,822.8590075587825
2030-02-05,699.2439144457558,796.2746948088509,822.4691819311821
2030-02-06,699.2277098183148,796.1893416291443,823.2399961169037
2030-02-07,699.2687050152409,796.1627292695322,824.3101023724797
2030-02-08,699.4140130466255,796.1813141258515,824.3175074407595
2030-02-09,699.6555512933371,796.2498311601772,824.6800258594852
2030-02-10,699.7052695218157,796.4005753720041,824.9380932934965
2030-02-11,699.3059902869293,796.4512297126475,824.3848971661101
2030-02-12,699.5726114786278,796.2165312888734,823.7330216589365
2030-02-13,699.5053464918204,796.383889134922,824.0691902725331
2030-02-14,699.4216098039653,796.3502418191722,823.5485867321589
2030-02-15,699.3487674367353,796.3068630294929,822.1521081626857
2030-02-16,699.3553061427723,796.2915108380508,822.7146728743867
2030-02-17,699.3125739751575,796.2406120935876,821.5641380318086
2030-02-18,698.9039497930265,796.2405288442702,822.1807653880059
2030-02-19,698.7697993112478,795.9964484530403,822.0307789115009
2030-02-20,698.9228935412609,795.8946810092294,821.8970672469916
2030-02-21,699.0341931787023,795.9372089194542,821.8961094007993
2030-02-22,699.0495886232961,796.0144134419238,822.3408275254154
2030-02-23,698.9245945148227,796.0169867984209,822.8306144986591
