,East Metal Co.,Sakura Steelworks,Black Forest Steel Co.
2029-12-01,725.71313,792.2442,816.0994
2029-12-02,725.41876,792.05884,815.47314
2029-12-03,725.8526,791.9787,814.98035
2029-12-04,725.4523,792.3245,815.2855
2029-12-05,727.3904,792.3353,814.84814
2029-12-06,728.0981,792.42584,813.441
2029-12-07,728.4873,792.36847,813.9565
2029-12-08,729.2141,792.4101,813.81616
2029-12-09,730.6163,792.4101,813.7371
2029-12-10,732.45703,792.33026,813.7371
2029-12-11,734.7348,792.0386,813.6994
2029-12-12,736.52826,792.2456,813.6487
2029-12-13,738.2611,792.2318,813.6455
2029-12-14,738.7162,791.9796,813.0936
2029-12-15,738.41046,791.74164,812.21063
2029-12-16,737.85504,790.281,812.0641
2029-12-17,737.0796,789.7124,811.7565
2029-12-18,737.234,789.0188,811.5176
2029-12-19,737.70197,788.30707,810.1886
2029-12-20,737.9744,788.2822,809.5129
2029-12-21,737.675,788.7955,808.5416
2029-12-22,737.675,788.9913,808.2806
2029-12-23,738.1928,789.1946,807.83813
2029-12-24,738.6479,789.5054,808.1176
2029-12-25,738.52985,789.5054,807.8616
2029-12-26,738.1339,789.1135,807.9419
2029-12-27,738.52985,788.93756,808.44
2029-12-28,738.53156,788.93756,808.2848
2029-12-29,738.36505,789.6648,808.21094
2029-12-30,738.61774,789.48096,807.96326
2029-12-31,737.2214,789.01764,808.009
2030-01-01,737.23224,790.23193,807.0631
2030-01-02,736.46375,791.23175,806.4799
2030-01-03,736.9631,791.1719,805.18787
2030-01-04,737.05554,791.1965,803.8657
2030-01-05,738.41016,791.37244,803.2728
2030-01-06,738.4785,791.3701,802.1755
2030-01-07,737.49896,791.2709,800.93445
2030-01-08,736.85583,791.30426,799.94965
2030-01-09,736.0688,791.30426,801.1477
2030-01-10,733.8329,791.30426,801.46765
2030-01-11,734.8809,791.30426,801.2191
2030-01-12,735.0248,790.9891,800.61835
2030-01-13,735.3025,790.9144,800.8335
2030-01-14,735.4617,791.4878,800.78253
2030-01-15,736.0897,792.0674,800.8176
2030-01-16,736.0119,793.06415,800.9183
2030-01-17,735.6273,793.1657,800.9281
2030-01-18,734.64655,793.1442,801.0872
2030-01-19,734.2997,793.0462,801.0872
2030-01-20,733.5776,793.4123,800.2962
2030-01-21,733.5776,794.3564,800.57324
2030-01-22,733.379,794.4553,800.74335
2030-01-23,733.8576,794.2969,800.74335
2030-01-24,733.49054,794.96954,801.51
2030-01-25,733.7066,795.5274,801.9886
2030-01-26,733.7066,795.2976,802.64453
2030-01-27,732.73224,796.56683,802.1502
2030-01-28,731.56165,797.4868,802.64453
2030-01-29,729.5971,798.35645,802.78674
2030-01-30,728.628,799.30334,803.74756
2030-01-31,728.81885,800.2026,805.363
2030-02-01,729.15106,800.5682,805.7495
2030-02-02,729.15106,800.8846,806.03284
2030-02-03,727.9478,801.4956,805.94714
2030-02-04,726.71735,802.4678,805.868
2030-02-05,725.473,803.0053,806.29395
2030-02-06,725.77844,802.8927,806.14417
2030-02-07,725.977,803.1037,806.5354
2030-02-08,725.977,802.94507,806.3241
2030-02-09,725.7521,802.84894,806.61676
2030-02-10,726.3508,803.0264,807.0127
2030-02-11,727.373,803.48694,807.10126
2030-02-12,727.85876,803.9773,807.10126
2030-02-13,728.40704,803.2628,807.01117
2030-02-14,728.12714,802.1432,807.01117
2030-02-15,727.31,802.5029,807.01117
2030-02-16,726.60046,802.96204,807.01117
2030-02-17,724.9443,803.5558,807.01117
2030-02-18,722.8287,802.7296,806.97894
2030-02-19,721.85815,801.7328,806.8033
2030-02-20,721.3721,801.56964,806.8033
2030-02-21,721.5193,801.56964,806.8033
2030-02-22,721.43195,801.5898,806.8033
2030-02-23,720.0808,801.6122,807.1357
2030-02-24,717.7323,801.6932,807.1357
2030-02-25,715.3939,801.51996,806.8293
2030-02-26,715.2644,801.51154,807.3185
2030-02-27,715.33905,802.1353,807.12714
2030-02-28,714.9196,802.30066,806.88586
2030-03-01,714.5712,802.44885,807.0942
2030-03-02,714.19885,802.2103,806.8383
2030-03-03,714.3051,801.6853,806.8383
2030-03-04,714.3051,801.6132,806.8383
2030-03-05,714.95624,801.4821,806.8383
2030-03-06,714.57886,801.63104,806.8383
2030-03-07,714.73315,801.26733,806.56696
2030-03-08,714.3059,800.9929,806.52185
2030-03-09,715.1449,801.2864,805.8418
2030-03-10,715.5791,801.0309,805.7732
2030-03-11,715.9122,800.79315,805.6171
2030-03-12,716.245,800.66974,805.5505
2030-03-13,716.5806,800.6996,805.2016
2030-03-14,715.45325,801.0074,804.63513
2030-03-15,714.8023,799.9382,804.0216
2030-03-16,714.276,799.2699,803.6809
2030-03-17,714.5172,798.8256,803.88586
2030-03-18,714.3191,798.1039,803.88586
2030-03-19,714.25024,798.21515,803.8997
2030-03-20,714.6388,798.33856,803.9678
2030-03-21,714.3618,797.87915,803.71826
2030-03-22,714.25287,797.18835,803.6068
2030-03-23,715.7549,796.74255,802.81824
2030-03-24,716.9685,796.6812,802.3863
2030-03-25,715.37646,796.78937,801.5805
2030-03-26,716.16876,796.6477,800.7075
2030-03-27,716.43646,796.6075,800.11475
2030-03-28,716.32336,796.3073,800.4327
2030-03-29,716.3179,796.54407,799.6185
2030-03-30,717.2938,796.6754,798.7704
2030-03-31,718.47906,797.4397,798.6129
2030-04-01,719.9748,798.1327,798.8087
2030-04-02,720.14264,799.1397,798.3739
2030-04-03,720.6241,800.3434,798.7875
2030-04-04,720.6826,800.1651,798.44354
2030-04-05,720.4137,801.20685,799.153
2030-04-06,720.0726,801.27826,799.3105
2030-04-07,720.4322,800.8759,799.7387
2030-04-08,719.8532,801.3426,800.4168
2030-04-09,719.51465,801.24744,800.54315
2030-04-10,720.38824,801.0677,800.54315
2030-04-11,720.46783,801.0677,800.7237
2030-04-12,720.58057,801.4065,799.9996
2030-04-13,720.148,801.4065,799.30927
2030-04-14,720.8015,801.0922,799.62427
2030-04-15,719.5402,801.176,798.88324
2030-04-16,718.7107,801.09235,798.2064
2030-04-17,719.1108,800.8338,798.82056
2030-04-18,719.1108,800.897,798.4801
2030-04-19,719.1319,801.2731,799.208
2030-04-20,718.77234,801.2731,799.3589
2030-04-21,719.31384,800.9061,799.7165
2030-04-22,718.8775,800.8424,799.4888
2030-04-23,719.64984,800.6111,799.4888
2030-04-24,719.5278,800.88995,800.31354
2030-04-25,719.7204,801.1049,800.661
2030-04-26,719.2629,801.3531,801.16406
2030-04-27,718.8686,801.0695,801.5911
2030-04-28,718.3848,800.4407,801.8443
2030-04-29,718.3848,800.32074,801.86304
2030-04-30,718.5449,800.3044,801.52106
2030-05-01,717.90735,800.32074,801.68677
2030-05-02,717.90735,800.32074,801.63324
2030-05-03,718.32074,800.79944,801.6418
2030-05-04,719.091,800.72815,801.71466
2030-05-05,718.1053,800.5329,802.0051
2030-05-06,718.1929,800.83527,802.2908
2030-05-07,718.1651,800.6811,802.68146
2030-05-08,718.3067,801.10394,803.2168
2030-05-09,718.4141,800.4158,805.07654
2030-05-10,718.1903,800.36615,807.2255
2030-05-11,718.05695,800.6454,809.2079
2030-05-12,717.9271,801.28485,810.44226
2030-05-13,718.07,800.60406,812.7278
2030-05-14,718.8573,800.7761,814.17957
2030-05-15,718.1806,800.44073,815.90393
2030-05-16,719.30975,800.4092,818.2691
2030-05-17,719.2527,800.4092,821.21045
2030-05-18,718.96204,800.4092,821.7337
2030-05-19,718.96204,800.9566,821.91254
2030-05-20,718.73987,800.9786,822.6952
2030-05-21,718.6645,800.70605,823.496
2030-05-22,718.57214,800.73083,824.18506
2030-05-23,718.08124,800.73083,825.72125
2030-05-24,718.08124,800.73083,826.6505
2030-05-25,718.08124,800.73083,827.1241
2030-05-26,718.7281,801.0197,828.1261
2030-05-27,718.7281,800.66077,829.333
2030-05-28,718.6593,800.73083,830.27905
2030-05-29,718.0776,801.2352,828.97577
2030-05-30,718.0776,801.13904,829.97217
2030-05-31,717.67236,801.32825,828.271
2030-06-01,716.94574,801.4477,828.5405
2030-06-02,716.4903,801.4477,828.4659
2030-06-03,716.4903,800.9043,829.06354
2030-06-04,716.42145,800.9043,830.03766
2030-06-05,716.42145,801.13806,830.09955
2030-06-06,716.42145,801.1691,829.91974
2030-06-07,715.86304,801.9836,829.631
2030-06-08,715.99115,802.8632,829.13605
2030-06-09,715.99115,803.60516,828.9754
2030-06-10,715.99115,804.3269,831.0684
2030-06-11,715.99115,805.16113,831.1105
2030-06-12,716.2108,805.9654,831.5347
2030-06-13,716.2108,807.59283,831.712
2030-06-14,716.3782,808.0108,832.2346
2030-06-15,716.3782,808.8148,833.9539
2030-06-16,715.57404,810.4036,836.3084
2030-06-17,715.6574,810.03656,838.0416
2030-06-18,715.6574,809.6567,838.8285
2030-06-19,715.6574,809.14905,837.60895
2030-06-20,715.45483,809.8374,838.2939
2030-06-21,714.5147,809.6904,839.32684
2030-06-22,713.1407,809.4363,838.5411
2030-06-23,712.9129,810.0648,837.89014
2030-06-24,711.15106,809.9907,838.3862
2030-06-25,709.77826,809.2544,837.59674
2030-06-26,709.0552,809.4456,838.7841
2030-06-27,707.6975,809.84753,838.40173
2030-06-28,707.4631,809.36035,838.31726
2030-06-29,706.98035,810.1265,838.24426
2030-06-30,706.5723,809.9611,839.1026
2030-07-01,703.2572,810.2052,839.0146
2030-07-02,702.33673,810.5789,838.1967
2030-07-03,703.1564,810.1534,837.4169
2030-07-04,702.80035,810.72705,836.7123
2030-07-05,702.3195,810.4027,835.93024
2030-07-06,701.7259,810.1887,836.09
2030-07-07,701.523,810.6491,836.14703
2030-07-08,701.8965,810.4805,836.0618
2030-07-09,701.4521,810.5804,836.3863
2030-07-10,701.4521,810.49713,836.6484
2030-07-11,701.2038,810.20044,836.8663
2030-07-12,701.4174,810.9985,837.5002
2030-07-13,701.7059,810.1667,837.5002
2030-07-14,701.3403,811.02094,836.14435
2030-07-15,701.7658,810.2155,836.6501
2030-07-16,701.8649,811.0102,837.83746
2030-07-17,701.71985,810.2283,838.0412
2030-07-18,701.5529,810.89215,838.43506
2030-07-19,703.18475,809.4383,838.9983
2030-07-20,703.34827,810.06335,839.3228
2030-07-21,702.73535,810.29816,839.1367
2030-07-22,703.6062,809.64166,839.37726
2030-07-23,703.82745,809.2669,840.706
2030-07-24,702.4604,809.07043,841.2829
2030-07-25,702.0961,809.11646,841.6382
2030-07-26,701.8814,807.84564,840.7369
2030-07-27,701.7816,806.54834,840.43353
2030-07-28,700.7998,805.6106,840.384
2030-07-29,700.95953,804.7447,840.384
2030-07-30,700.95953,803.2664,840.286
2030-07-31,701.48206,802.19653,839.1396
2030-08-01,701.5268,801.36273,838.6204
2030-08-02,700.76624,800.6202,837.8586
2030-08-03,700.7215,800.6681,837.84674
2030-08-04,699.6334,800.71606,836.8566
2030-08-05,699.9012,800.34644,835.7807
2030-08-06,699.9012,800.41876,835.89233
2030-08-07,702.0971,800.8558,835.6568
2030-08-08,701.65204,800.99945,836.0808
2030-08-09,700.8984,800.87585,836.2843
2030-08-10,700.85364,800.6032,836.2402
2030-08-11,700.8786,800.85944,836.4216
2030-08-12,700.773,800.28326,836.09656
2030-08-13,700.6421,800.013,836.1942
2030-08-14,699.42267,799.8432,836.1942
2030-08-15,697.3361,798.9089,835.66797
2030-08-16,697.2266,797.9697,835.1973
2030-08-17,697.6797,796.6124,834.8892
2030-08-18,698.2905,795.5722,834.8892
2030-08-19,697.759,794.9591,834.85895
2030-08-20,698.2905,794.5321,834.85895
2030-08-21,697.8757,794.0396,834.85895
2030-08-22,697.0533,794.3298,835.1998
2030-08-23,697.83594,794.0326,834.75446
2030-08-24,698.3638,794.4777,835.2531
2030-08-25,698.0408,794.4107,835.2531
2030-08-26,698.0307,794.63007,834.8683
2030-08-27,698.7939,795.5302,834.5918
2030-08-28,698.92474,796.0269,834.5918
2030-08-29,698.55225,795.5523,834.4433
2030-08-30,698.92474,795.8442,833.3728
2030-08-31,698.34576,795.7648,833.3479
2030-09-01,698.34576,795.49225,833.4118
2030-09-02,698.05853,795.0884,832.9429
2030-09-03,698.91425,794.828,830.89417
2030-09-04,698.91425,794.72003,829.89575
2030-09-05,698.13763,795.5447,829.4264
2030-09-06,697.93976,795.47,829.65845
2030-09-07,698.91583,795.4231,829.4264
2030-09-08,698.5562,795.94415,830.2631
2030-09-09,698.5562,796.3389,829.8716
2030-09-10,698.6138,797.182,830.38715
2030-09-11,699.0203,796.3064,828.7991
2030-09-12,698.4994,796.4452,828.04816
2030-09-13,698.7006,796.75726,827.67554
2030-09-14,698.77496,796.372,827.2537
2030-09-15,698.7174,796.35486,826.7565
2030-09-16,698.40094,796.35486,826.773
2030-09-17,697.92145,796.4525,826.1132
2030-09-18,697.68353,796.89734,825.5712
2030-09-19,697.0533,795.93964,825.3777
2030-09-20,696.5716,795.7169,825.4076
2030-09-21,697.9074,795.3375,825.34625
2030-09-22,697.7642,796.0006,825.6358
2030-09-23,696.5792,796.606,826.05945
2030-09-24,697.25824,797.4591,825.15497
2030-09-25,696.9911,797.75854,825.2592
2030-09-26,697.23413,797.9496,825.115
2030-09-27,697.5361,798.34784,825.115
2030-09-28,696.7688,798.704,825.115
2030-09-29,697.075,797.1966,825.6634
2030-09-30,697.5391,794.8163,825.20074
2030-10-01,696.88464,793.298,825.38983
2030-10-02,697.02423,792.3068,825.40204
2030-10-03,697.6011,792.4868,825.9218
2030-10-04,697.1892,792.8939,825.83276
2030-10-05,697.478,793.43713,826.5424
2030-10-06,697.06616,794.18646,825.4882
2030-10-07,697.478,794.0771,826.2393
2030-10-08,697.06616,795.0255,826.11285
2030-10-09,697.71606,795.66644,825.61145
2030-10-10,696.94617,795.7622,825.30444
2030-10-11,694.4933,795.40515,824.9539
2030-10-12,692.91,794.11115,823.8954
2030-10-13,692.22815,793.3685,823.06396
2030-10-14,691.15656,794.1245,823.70044
2030-10-15,691.1535,793.9054,822.93976
2030-10-16,690.2002,794.97595,823.57587
2030-10-17,690.2251,794.28894,823.4628
2030-10-18,690.09717,793.8718,823.76184
2030-10-19,690.09717,793.6574,823.2495
2030-10-20,689.4431,794.16534,823.17993
2030-10-21,689.2283,794.4951,823.66296
2030-10-22,689.2283,794.6022,823.5934
2030-10-23,688.5742,794.56055,823.51715
2030-10-24,687.04865,795.1323,823.5934
2030-10-25,685.5682,795.3536,823.3152
2030-10-26,683.7846,796.1356,823.2157
2030-10-27,682.32544,795.6661,822.9252
2030-10-28,681.808,794.78705,823.2429
2030-10-29,682.1596,794.51324,822.94794
2030-10-30,681.59064,793.9873,823.18835
2030-10-31,681.4947,794.3673,823.18835
2030-11-01,681.685,793.7081,823.00464
2030-11-02,681.3497,793.6911,823.03577
2030-11-03,681.55786,793.6911,822.77856
2030-11-04,681.55786,793.69684,822.77856
2030-11-05,681.55786,793.8156,822.7561
2030-11-06,681.2601,793.14514,822.36096
2030-11-07,681.336,792.3292,820.8392
2030-11-08,681.336,792.85895,820.92163
2030-11-09,682.1613,793.08185,821.33203
2030-11-10,682.1613,793.30945,820.55634
2030-11-11,682.1613,793.15295,820.351
2030-11-12,681.7124,793.15295,819.51807
2030-11-13,681.7124,792.30115,819.2852
2030-11-14,682.04364,792.10406,819.50165
2030-11-15,682.04364,792.05865,819.9858
2030-11-16,682.0804,792.05865,820.47186
2030-11-17,682.0804,792.3325,821.069
2030-11-18,681.9059,792.3325,821.3149
2030-11-19,681.70013,792.3017,821.2181
2030-11-20,681.70013,792.2132,820.79175
2030-11-21,682.11566,792.2132,821.34686
2030-11-22,682.11566,792.2132,821.1551
2030-11-23,682.1131,792.2132,820.71106
2030-11-24,682.24274,792.0841,820.71106
2030-11-25,681.645,792.447,821.07153
2030-11-26,680.95044,792.1603,820.35
2030-11-27,680.3257,792.0041,819.2441
2030-11-28,680.16907,792.0041,818.4347
2030-11-29,680.16907,792.0041,817.6313
2030-11-30,680.16907,792.18915,817.21936
2030-12-01,679.5102,792.0703,816.47546
2030-12-02,678.55707,792.0703,815.4371
2030-12-03,678.1935,791.80475,816.1868
2030-12-04,678.1231,790.573,815.03
2030-12-05,677.98816,790.01276,814.72015
2030-12-06,677.98816,789.1568,813.41187
2030-12-07,677.98816,788.5741,813.0704
2030-12-08,678.03815,788.6157,813.0525
2030-12-09,678.38354,788.6157,813.0984
2030-12-10,678.8222,789.093,813.02826
2030-12-11,679.0098,788.98596,813.06067
2030-12-12,679.02594,789.193,813.1733
2030-12-13,678.8021,789.1792,812.5559
2030-12-14,678.8021,788.8469,811.80524
2030-12-15,679.0446,788.60895,811.1284
2030-12-16,678.70105,788.959,809.841
2030-12-17,678.97363,789.0127,808.9386
2030-12-18,678.6297,788.8381,807.3849
2030-12-19,678.7833,788.49347,805.2299
2030-12-20,679.21246,788.4686,804.1986
2030-12-21,678.6984,788.45087,803.5862
2030-12-22,678.6984,788.45087,802.1424
2030-12-23,678.7693,788.6542,800.8504
2030-12-24,678.67126,789.0631,800.3964
2030-12-25,678.67126,789.0631,800.713
2030-12-26,678.7693,788.67126,798.5277
2030-12-27,678.67126,788.4953,796.6844
2030-12-28,678.85614,788.2995,796.4943
2030-12-29,678.9353,789.02673,796.95404
2030-12-30,679.2588,788.59186,796.286
2030-12-31,679.2441,788.6539,795.87537
