time,East Metal Co.,Sakura Steelworks,Black Forest Steel Co.
04/02/2020,728.1046009,805.4387774,806.003619
05/02/2020,727.6289509,803.6946357,803.6095569
06/02/2020,724.2216559,803.1286136,804.8803893
07/02/2020,729.687807,800.7132047,803.6973313
08/02/2020,726.8042286,803.6850203,807.1320002
09/02/2020,727.0600562,801.8102344,806.6004768
10/02/2020,727.4849354,801.2251631,807.1702932
11/02/2020,731.5654121,802.2825548,806.9778366
12/02/2020,732.1314115,805.6381478,809.5715882
13/02/2020,735.5776294,806.1809608,808.9790801
14/02/2020,734.8950841,808.4964311,811.6347557
15/02/2020,733.6640004,807.6366784,811.2995232
16/02/2020,732.3586569,807.2565516,809.9241845
17/02/2020,731.608179,805.92633,809.6830263
18/02/2020,729.0165235,805.8102033,809.3566314
19/02/2020,729.9613029,804.197892,807.8548137
20/02/2020,729.9501303,804.4375815,807.7245796
21/02/2020,728.8630328,804.9408737,807.9480078
22/02/2020,727.1089338,804.6519955,807.2424937
23/02/2020,724.3754515,804.1985527,806.4392153
24/02/2020,721.8979704,802.7748896,804.5916523
25/02/2020,722.45411,800.7643885,803.6830264
26/02/2020,723.0539534,800.6832139,804.3666574
27/02/2020,726.098039,801.5132873,804.4625223
28/02/2020,723.3380841,803.1485315,806.4237929
29/02/2020,720.1060859,801.8475413,805.1565163
01/03/2020,719.8672422,799.8413434,803.1983172
02/03/2020,716.7778642,799.849173,803.3027537
03/03/2020,714.9426707,797.7485226,801.8093129
04/03/2020,713.6292112,796.1220824,800.5943055
05/03/2020,713.0981396,795.0523985,799.0572369
06/03/2020,715.5573282,795.2943,798.6234946
07/03/2020,717.0145388,797.230588,800.0761873
08/03/2020,714.1263481,797.865141,800.8642772
09/03/2020,715.7478915,796.0881632,798.6578371
10/03/2020,713.6339726,797.3676257,800.67339
11/03/2020,716.5326463,796.1422645,799.1877434
12/03/2020,716.6369352,797.9099123,801.4431232
13/03/2020,714.8278466,797.8627922,800.9941902
14/03/2020,715.3251971,796.1397767,799.4893866
15/03/2020,714.4239108,796.5596129,798.9415178
16/03/2020,714.9542509,796.2476165,798.0929611
17/03/2020,715.6575151,796.3011419,798.9528768
18/03/2020,716.6022738,796.5487905,798.6482597
19/03/2020,714.7478686,797.4527648,799.4073116
20/03/2020,712.5657394,795.8931544,797.944992
21/03/2020,711.019028,795.0490282,797.0153747
22/03/2020,711.4859247,793.6787261,796.8398197
23/03/2020,713.2172701,793.9949307,796.3644117
24/03/2020,713.3593192,795.4699801,798.5059415
25/03/2020,717.7622063,795.5390793,798.133716
26/03/2020,720.6720264,798.3227128,801.4996486
27/03/2020,720.1581333,800.2426538,803.6260757
28/03/2020,720.0375384,800.6612289,803.8928861
29/03/2020,722.7636929,800.7375498,804.132342
30/03/2020,720.4804265,802.7431158,805.2886588
31/03/2020,720.6074466,801.2887877,803.6843716
01/04/2020,721.9484949,801.0632308,804.110217
02/04/2020,721.2354865,801.8154262,807.079835
03/04/2020,722.0147057,801.2398334,805.6540076
04/04/2020,720.7126694,802.3413826,806.7154636
05/04/2020,719.3233567,801.4539154,806.0935998
06/04/2020,721.2797242,800.7972621,806.3569494
07/04/2020,721.3642286,801.7107788,808.3682496
08/04/2020,722.0964332,802.2701803,807.901222
09/04/2020,725.3066493,803.1172917,809.5740711
10/04/2020,724.214717,805.2065765,811.7001327
11/04/2020,724.6468304,804.0723918,810.9815971
12/04/2020,723.9991988,804.1328151,811.1576731
13/04/2020,722.4044519,803.7983249,811.1166652
14/04/2020,723.4506433,803.3426896,810.7127857
15/04/2020,723.7524656,803.7691392,810.7292316
16/04/2020,724.4248845,803.8953263,811.069388
17/04/2020,724.6322176,804.1205453,812.0870466
18/04/2020,723.1170858,804.926126,813.4331219
19/04/2020,724.1204117,803.9773865,812.6020336
20/04/2020,722.966619,803.9532183,813.303473
21/04/2020,723.7974929,802.9408717,813.4239395
22/04/2020,725.8020356,803.604997,814.532197
23/04/2020,728.9905419,804.4452668,815.8180946
24/04/2020,729.8729007,806.6626278,818.7571342
25/04/2020,728.7331408,807.2519405,820.6578904
26/04/2020,727.5136249,806.7060813,820.8086873
27/04/2020,728.3026441,806.0913655,819.7588874
28/04/2020,727.5094947,806.4127809,821.7625467
29/04/2020,727.2861048,805.9606163,819.5509501
30/04/2020,727.2735153,806.4462888,820.4605129
01/05/2020,726.7290084,806.9408738,819.4741638
02/05/2020,725.1242721,807.2197674,818.5284035
03/05/2020,727.1344048,805.8022347,817.2743572
04/05/2020,726.762739,807.2332644,818.3513563
05/05/2020,728.95274,807.014794,818.7385659
06/05/2020,729.8001581,808.6787866,821.2987238
07/05/2020,729.3921306,809.4231791,821.2941258
08/05/2020,731.2330081,809.5068097,821.572559
09/05/2020,734.5164945,811.0691088,822.7809535
10/05/2020,736.0924993,813.1251218,825.343749
11/05/2020,736.5547916,814.8517563,826.8516615
12/05/2020,740.211748,815.2540068,827.6548047
13/05/2020,738.0925246,817.5551111,830.6387931
14/05/2020,740.7029816,815.9316822,829.4776263
15/05/2020,743.0179331,817.6926898,831.8799721
16/05/2020,743.8761553,819.722959,834.4549572
17/05/2020,743.4229115,820.3008148,835.6815617
18/05/2020,744.7277959,820.0202969,835.0217239
19/05/2020,744.6673217,820.5933455,836.3874933
20/05/2020,746.813464,820.7429761,836.276337
21/05/2020,747.6428851,821.4720036,838.1504675
22/05/2020,746.0409108,822.1996374,839.4716896
23/05/2020,744.3114329,821.5971926,838.3429087
24/05/2020,745.9076519,820.8895855,836.8776264
25/05/2020,747.6067763,821.9534413,838.8448565
26/05/2020,750.2057488,823.0531447,840.3655404
27/05/2020,748.3055809,824.5402484,841.2217009
28/05/2020,747.8756353,823.0747738,841.5343636
29/05/2020,742.9774441,823.7216799,841.6621113
30/05/2020,741.511202,820.9351308,838.4669469
31/05/2020,741.6830294,820.2475081,837.6808173
01/06/2020,743.2815063,820.9734633,837.7736267
02/06/2020,745.99609,821.7118285,838.9777742
03/06/2020,748.5326036,824.0650339,840.6521086
04/06/2020,751.3384069,826.3773499,842.5981858
05/06/2020,757.56894,828.4220119,843.4802557
06/06/2020,758.3024837,832.6557674,848.3569551
07/06/2020,757.3397936,832.796063,848.1313027
08/06/2020,757.7397599,832.3629033,846.6972475
09/06/2020,757.1326173,832.7607528,847.2355788
10/06/2020,755.4912894,833.0721655,846.7660692
11/06/2020,758.1566694,832.3824493,846.1068833
12/06/2020,758.0058036,834.137184,847.6910045
13/06/2020,756.8383884,833.279485,847.2390313
14/06/2020,758.4628614,832.877681,846.0496537
15/06/2020,755.975382,833.888906,847.2774354
16/06/2020,757.2969992,832.7609708,846.1983012
17/06/2020,761.0724225,833.8335418,847.1365545
18/06/2020,762.1960517,836.4160695,850.2445352
19/06/2020,764.517073,837.2357532,851.7183893
20/06/2020,764.5552142,838.8370164,854.0286929
21/06/2020,764.0597013,839.5915444,853.6239687
22/06/2020,766.7849479,839.4329288,853.2990005
23/06/2020,768.8559957,841.3702283,854.9555652
24/06/2020,768.3154921,843.0975428,855.9058408
25/06/2020,768.5100138,842.5925259,855.7287057
26/06/2020,766.4783569,842.980254,856.4843346
27/06/2020,764.441838,841.968719,856.1063999
28/06/2020,765.8881672,840.5873383,855.2906505
29/06/2020,765.2745698,842.1449729,856.5935515
30/06/2020,765.7796614,841.4270163,856.9930062
01/07/2020,767.332559,841.465506,857.7927864
02/07/2020,770.1919994,842.6151807,858.444871
03/07/2020,772.1237564,844.2114368,861.2330633
04/07/2020,771.0870923,845.7055126,861.9185775
05/07/2020,772.5130018,845.1346406,860.9832057
06/07/2020,771.0336541,846.0669846,863.785725
07/07/2020,768.7057444,845.1789588,862.386817
08/07/2020,764.7211625,843.6011907,860.6447366
09/07/2020,765.9391251,840.8847595,857.6205071
10/07/2020,767.5528294,841.5054006,858.056526
11/07/2020,765.8086386,842.1118828,857.8362287
12/07/2020,759.6540969,840.6084634,857.5050407
13/07/2020,762.0443321,836.1532178,853.2968229
14/07/2020,758.8999604,837.4725123,854.2411149
15/07/2020,757.568499,834.6629236,851.191608
16/07/2020,755.4091209,833.7413046,849.9214853
17/07/2020,753.903298,832.7140136,847.3161956
18/07/2020,754.1926858,831.7843135,845.8571486
19/07/2020,754.2757699,831.9115508,845.7590914
20/07/2020,753.155387,831.6596018,845.1334144
21/07/2020,752.5731532,830.7075659,844.6795953
22/07/2020,752.7653989,830.0412184,843.6323268
23/07/2020,749.7021689,829.6656812,843.3793818
24/07/2020,745.8936529,827.3121824,842.1454621
25/07/2020,743.7789493,824.706091,839.4266563
26/07/2020,745.6322719,823.5006579,838.3598167
27/07/2020,747.3738367,824.2341834,838.7216876
28/07/2020,745.6363009,825.5854866,838.6625655
29/07/2020,743.3136503,824.5525277,837.4803844
30/07/2020,747.7877003,822.9072169,835.9356547
31/07/2020,745.4918239,826.0727059,838.6904239
01/08/2020,745.831538,824.9756687,837.5665937
02/08/2020,744.3001206,825.3345918,837.9372713
03/08/2020,743.8380238,823.8649013,836.4414547
04/08/2020,742.0760572,823.4529809,835.9988836
05/08/2020,741.2293948,822.2115785,835.2236945
06/08/2020,743.5676488,821.1451976,833.3981196
07/08/2020,746.0341279,822.4813036,833.4823265
08/08/2020,746.8215075,824.1069137,836.3975868
09/08/2020,747.8874345,824.4494816,837.2638066
10/08/2020,747.6251656,824.6471187,837.2966712
11/08/2020,746.8225779,823.8496822,837.116981
12/08/2020,750.2477804,823.1717137,836.1381903
13/08/2020,748.5308923,824.892878,839.2946205
14/08/2020,745.6968455,823.914288,838.8590393
15/08/2020,746.5323198,821.4068504,836.6001969
16/08/2020,747.1117314,821.6425144,836.1097774
17/08/2020,744.1700533,821.9589018,837.3858472
18/08/2020,743.5574648,819.9105797,835.1324717
19/08/2020,744.998263,819.9192189,835.4384178
20/08/2020,745.4937139,820.5809859,835.8027315
21/08/2020,744.8735461,821.0294954,836.6476475
22/08/2020,743.27378,820.6968252,836.4833752
23/08/2020,745.0010783,820.1722974,836.1029242
24/08/2020,742.7051171,821.1261765,836.9710543
25/08/2020,744.9376682,819.6134508,835.240143
26/08/2020,744.5799698,821.4181154,835.9534449
27/08/2020,745.5103638,821.4367552,835.9287248
28/08/2020,743.8657664,821.856802,835.2956052
29/08/2020,748.0882695,820.6752276,833.495409
30/08/2020,749.3487125,823.2618899,835.9513638
31/08/2020,748.0429163,823.5631384,836.196195
01/09/2020,748.9580692,822.8606519,835.6741455
02/09/2020,750.7213579,822.5710323,836.7604473
03/09/2020,751.6273203,824.0854467,837.5916285
04/09/2020,751.6455983,824.2453597,837.9193037
05/09/2020,748.6445673,824.1572078,837.3129311
06/09/2020,750.8400896,821.9185539,835.9643984
07/09/2020,753.9850446,823.0197308,837.3042533
08/09/2020,754.1840716,825.1461191,839.0915125
09/09/2020,753.1210763,825.1109214,840.1549884
10/09/2020,752.3999992,824.7060303,837.8154353
11/09/2020,752.0633218,823.8479654,836.2339963
12/09/2020,757.3874056,822.8689569,835.4349559
13/09/2020,758.5137244,825.4559648,839.6162509
14/09/2020,759.3249797,826.2629086,841.2628591
15/09/2020,759.0670687,827.0930072,842.3686495
16/09/2020,759.1267243,827.0085896,842.320158
17/09/2020,756.385869,826.1672258,842.2136823
18/09/2020,757.3708813,823.9042812,840.0929092
19/09/2020,757.9790051,823.9177892,840.0732533
20/09/2020,759.4043287,824.2318182,839.9011062
21/09/2020,762.9827518,825.5396221,841.3350259
22/09/2020,766.2446398,827.8212007,843.7128766
23/09/2020,766.5905532,829.8934128,844.654888
24/09/2020,765.59412,829.6445993,845.401728
25/09/2020,762.5831127,828.9446718,845.392124
26/09/2020,762.7787917,827.2379614,844.0171551
27/09/2020,761.6408775,827.2390331,844.9820696
28/09/2020,762.8884286,826.5766048,845.5691738
29/09/2020,761.7719534,826.9590639,846.8364529
30/09/2020,758.5278337,826.659106,846.5100603
01/10/2020,754.8406457,824.6236115,843.6233521
02/10/2020,752.5919032,822.2109695,840.1186879
03/10/2020,752.2837809,820.3172147,838.2752491
04/10/2020,750.2209354,820.1463107,838.916596
05/10/2020,745.2530934,818.7413547,837.6696467
06/10/2020,745.0441167,815.2839228,834.0932984
07/10/2020,744.0815888,814.8819449,833.1148712
08/10/2020,743.1709413,814.3248439,833.0794076
09/10/2020,743.2488273,813.397089,832.2475159
10/10/2020,743.4176157,813.3579339,832.1540603
11/10/2020,743.739307,814.0271973,832.7460301
12/10/2020,747.4947588,814.2817753,834.3008718
13/10/2020,747.2057593,816.7606939,835.8074475
14/10/2020,744.7522499,816.2519939,836.214412
15/10/2020,745.1612577,814.4048742,834.0574291
16/10/2020,746.9231724,814.164672,834.1218146
17/10/2020,743.9001035,815.3537798,835.3380707
18/10/2020,746.5735038,813.2865535,834.5748078
19/10/2020,742.0359788,814.5499732,836.1698199
20/10/2020,738.518584,811.4279895,833.0690312
21/10/2020,738.2576938,808.7678036,830.3411631
22/10/2020,739.3192143,808.5566508,829.5226534
23/10/2020,739.1355597,809.0931299,831.233206
24/10/2020,738.8841602,808.394617,831.2670481
25/10/2020,738.5795137,807.9358331,830.8579218
26/10/2020,736.1641327,807.5230709,830.4014794
27/10/2020,735.8497418,805.2852753,827.1701251
28/10/2020,733.6853332,804.8869556,826.5650762
29/10/2020,735.5091167,803.2874426,825.205277
30/10/2020,735.7522195,804.7391529,826.1759349
31/10/2020,732.6846936,804.2719063,826.3093277
01/11/2020,733.0859117,802.4911192,823.7422207
02/11/2020,732.0811621,802.9158874,823.6521916
03/11/2020,731.1467097,802.0108105,822.9376948
04/11/2020,729.7293804,801.5646562,822.4684376
05/11/2020,726.6812528,800.3282019,820.4379163
06/11/2020,724.7199625,798.4641755,819.3071738
07/11/2020,724.1114163,796.7970199,817.4593641
08/11/2020,723.6699892,796.3939997,816.7892312
09/11/2020,724.0446677,796.0472123,816.3082549
10/11/2020,725.0062086,795.9427927,817.4476631
11/11/2020,723.6712922,796.2364851,817.4724625
12/11/2020,723.0583905,795.3493446,816.9148506
13/11/2020,721.8786632,794.5430009,816.6212239
14/11/2020,721.856008,793.45094,816.4787443
15/11/2020,720.3302949,793.2625978,816.102615
16/11/2020,717.4243871,791.6782336,814.4528887
17/11/2020,716.9173222,789.590163,812.1870233
18/11/2020,719.5131917,789.1524495,813.3846611
19/11/2020,716.1597001,791.0771349,814.5245714
20/11/2020,717.7642201,788.9420844,811.5263348
21/11/2020,716.1671171,789.941157,811.4302684
22/11/2020,716.1272595,789.2248456,810.5194396
23/11/2020,714.8999887,789.6627426,809.616594
24/11/2020,715.2630897,788.9368469,810.11443
25/11/2020,711.5960923,789.0236201,809.4396173
26/11/2020,713.4803061,785.9679231,807.6524155
27/11/2020,712.8198188,787.5758788,808.7828578
28/11/2020,710.54487,787.2418197,808.4299651
29/11/2020,708.3920747,785.8346027,806.3633838
30/11/2020,707.8852339,784.4051304,804.9467976
01/12/2020,705.5436079,784.1752234,803.3392049
02/12/2020,706.510113,782.7023465,803.1250722
03/12/2020,706.657686,782.7537763,804.1887022
04/12/2020,710.1441061,782.7332034,803.6829135
05/12/2020,711.2039048,784.845214,804.9371689
06/12/2020,710.7957818,784.7576952,805.3013346
07/12/2020,710.1797569,784.2765578,804.0451966
08/12/2020,709.4258389,783.7241516,803.0405495
09/12/2020,706.8694819,783.5615331,803.3475079
10/12/2020,706.5006894,781.9985938,802.1835951
11/12/2020,704.873715,782.2353852,801.7769234
12/12/2020,701.4560335,780.8277702,800.7283405
13/12/2020,700.3392565,777.9335753,797.7997547
14/12/2020,703.4172574,777.2514684,795.4667067
15/12/2020,702.4704223,779.0847002,797.695191
16/12/2020,705.3815164,778.2008559,796.2517459
17/12/2020,703.8647499,779.9751581,798.3035734
18/12/2020,701.8394951,778.6194041,797.5755138
19/12/2020,704.7512258,777.3138492,796.5507915
20/12/2020,700.7199284,779.2919374,798.4505828
21/12/2020,700.4110209,776.3357879,796.4895381
22/12/2020,701.4722416,775.7985463,794.9525563
23/12/2020,704.0762216,776.6593795,795.9007928
24/12/2020,703.6975293,777.9944619,796.7863301
25/12/2020,701.733346,777.7504477,797.2287764
26/12/2020,701.0279201,776.4963341,796.312538
27/12/2020,702.2450778,776.1561219,795.9079842
28/12/2020,701.510237,777.6095088,796.6900897
29/12/2020,702.6205911,777.2148812,795.7334168
30/12/2020,701.547547,777.7510037,796.57371
31/12/2020,704.8493749,777.4722188,795.2067416
01/01/2021,705.150102,779.5064708,797.0829099
02/01/2021,703.4476093,779.8149646,797.2577698
03/01/2021,702.5155053,778.4449764,795.3614623
04/01/2021,706.3876459,777.5053264,795.078943
05/01/2021,702.1588653,779.5810762,796.9368423
06/01/2021,700.4323768,777.0683586,793.0901173
07/01/2021,699.4175982,775.9408635,791.4120926
08/01/2021,697.6484416,775.0012871,790.1609795
09/01/2021,697.6868534,773.8733444,790.1391343
10/01/2021,696.6571352,774.3072514,790.7035205
11/01/2021,696.5176732,773.874704,790.0806721
12/01/2021,694.0731587,773.7106159,789.7281615
13/01/2021,694.5515878,771.9560641,789.018437
14/01/2021,696.6435244,772.6375639,790.419897
15/01/2021,696.1729799,773.9463637,791.2759091
16/01/2021,692.8401137,772.9650993,789.7225732
17/01/2021,693.9978272,771.0909603,787.6688199
18/01/2021,689.8193375,771.4809043,789.5501148
19/01/2021,686.9920106,768.9392065,787.3531779
20/01/2021,689.3943679,767.584289,785.9603727
21/01/2021,688.2958321,769.1820251,787.7321452
22/01/2021,687.4082558,768.2413746,786.8803754
23/01/2021,688.8073983,768.0703323,787.1687187
24/01/2021,689.9154467,769.5621959,789.878434
25/01/2021,688.5065871,770.2705658,791.2616882
26/01/2021,690.8952507,769.2918664,790.9440138
27/01/2021,689.4973084,770.9735328,792.1974376
28/01/2021,691.0829265,770.1162291,790.7025807
29/01/2021,691.306104,771.3056544,790.932156
30/01/2021,689.784844,771.5110868,790.2377676
31/01/2021,690.1989198,770.8698916,788.8702716
01/02/2021,689.5323147,771.0742598,789.2470123
02/02/2021,692.476076,770.4480442,789.678021
03/02/2021,691.420733,772.3353814,791.261365
04/02/2021,690.9901796,772.0146597,791.3790602
05/02/2021,690.5080006,772.4178424,790.7892202
06/02/2021,692.5946661,772.2561355,791.1866987
07/02/2021,691.6547355,773.6696545,792.7594361
08/02/2021,689.8704949,773.4471051,792.7954768
09/02/2021,689.3951958,772.7569274,792.3565309
10/02/2021,688.3741263,772.9116152,791.8627265
11/02/2021,685.4582451,771.6644453,792.1870188
12/02/2021,686.6194457,770.2735868,789.3901491
13/02/2021,689.5902146,771.6765164,789.2896695
14/02/2021,691.245276,774.1012656,791.0904377
15/02/2021,691.9698075,775.4205783,792.6615434
16/02/2021,691.5720714,776.3823741,793.5787115
17/02/2021,691.7615081,776.2243755,793.1261747
18/02/2021,689.9618819,776.3939559,792.9742213
19/02/2021,685.6362668,775.4640816,791.4409844
20/02/2021,684.5733638,772.475842,789.7723716
21/02/2021,682.2961615,772.3093211,789.6085788
22/02/2021,684.7615128,771.2642049,788.0331208
23/02/2021,680.4611204,773.1779838,789.5347047
24/02/2021,679.2413374,770.5826491,786.284968
25/02/2021,679.3968602,769.0603197,785.9077162
26/02/2021,682.7451645,769.1278907,785.8086225
27/02/2021,685.9431122,771.4948191,788.9639618
28/02/2021,685.9042855,773.7637207,790.9456095
01/03/2021,688.0442845,774.1790586,790.0686637
02/03/2021,689.3955324,775.7162316,789.8094474
03/03/2021,692.8001187,776.8779473,791.2715045
04/03/2021,694.5837006,778.6444936,793.2052032
05/03/2021,696.3253374,779.9001005,795.1171135
06/03/2021,692.0622306,781.9204434,796.3219687
07/03/2021,692.3282073,779.2843461,794.153045
08/03/2021,693.4105405,779.1492165,794.0498263
09/03/2021,694.3417537,779.886487,795.063123
10/03/2021,697.3652417,780.4923125,795.936562
11/03/2021,700.4321418,782.8486104,796.8860787
12/03/2021,701.7966095,785.4529513,798.3312277
13/03/2021,704.9688138,786.5607315,798.8038622
14/03/2021,706.5784103,788.5567549,800.3148657
15/03/2021,703.2074967,789.5507681,801.3705498
16/03/2021,699.1602101,787.2073006,800.0205661
17/03/2021,695.5608445,784.5767429,797.5247751
18/03/2021,698.6778639,782.2163264,794.4443051
19/03/2021,700.0046897,784.557788,796.5278468
20/03/2021,701.2385767,785.5284149,798.4017934
21/03/2021,699.8798619,786.6609558,799.0230769
22/03/2021,699.3213005,786.4078861,798.6319038
23/03/2021,700.3216193,786.8630218,797.8506028
24/03/2021,698.9371072,787.3138256,798.4151583
25/03/2021,696.1534733,786.9994052,797.8951458
26/03/2021,694.6591938,785.0905347,795.7596524
27/03/2021,697.452246,784.56477,795.2995994
28/03/2021,695.2430352,786.6129711,797.1208818
29/03/2021,692.971392,785.6829359,796.5882792
30/03/2021,692.7052403,784.4002932,794.0025035
31/03/2021,694.2669912,784.6138049,793.4928981
01/04/2021,690.4934744,785.4262456,795.757897
02/04/2021,688.7410636,783.0699469,793.8401431
03/04/2021,687.5328912,782.0266803,792.7257247
04/04/2021,688.9725545,781.5205687,791.5412515
05/04/2021,690.5890923,782.0976043,793.1302191
06/04/2021,689.8524185,783.0271592,793.9328004
07/04/2021,691.9138144,783.4056237,792.8726264
08/04/2021,691.4302933,784.5904522,794.4521731
09/04/2021,693.3009234,784.8738165,794.9022009
10/04/2021,692.8753234,786.2765435,796.6695356
11/04/2021,690.7666747,786.2449175,797.1848727
12/04/2021,690.42039,785.2716822,796.1874817
13/04/2021,688.936122,785.2617425,794.7184419
14/04/2021,690.0909793,784.4330714,793.8442386
15/04/2021,690.1270901,785.0002853,795.753713
16/04/2021,692.0553314,785.5717271,796.3092631
17/04/2021,693.3268878,787.0956563,797.7186524
18/04/2021,693.7906536,787.7537698,799.4790475
19/04/2021,696.470886,788.1207967,800.3079202
20/04/2021,696.2659458,789.6342541,802.0045614
21/04/2021,698.3678306,789.2337668,801.7054009
22/04/2021,697.5673618,791.0230404,802.0383071
23/04/2021,700.8059765,790.6538612,801.1253686
24/04/2021,702.0200943,793.0526916,802.9880852
25/04/2021,702.949558,793.4022267,804.0617027
26/04/2021,703.3209036,794.0424051,805.8705269
27/04/2021,701.6738651,794.2631934,805.4847719
28/04/2021,703.3796468,793.5054774,804.2308028
29/04/2021,702.2930986,794.3614197,804.3088674
30/04/2021,700.8014643,793.4326079,803.7140596
01/05/2021,700.734124,792.6941116,803.1280458
02/05/2021,699.8751202,792.4735791,802.9063035
03/05/2021,703.8109488,792.173552,803.0768929
04/05/2021,703.1188491,795.0027975,806.8752105
05/05/2021,705.1154868,794.2210466,806.0851461
06/05/2021,705.5596473,795.842456,806.4388213
07/05/2021,707.8896959,796.3644132,807.3826867
08/05/2021,711.4809349,798.040303,808.4484372
09/05/2021,711.4278695,800.6818487,811.1901088
10/05/2021,712.6899649,801.3699273,811.3953726
11/05/2021,713.9801225,802.6165705,812.6326138
12/05/2021,714.0402055,804.1520352,814.1249671
13/05/2021,716.1601897,803.8520452,814.8684546
14/05/2021,718.8911781,805.9954484,816.7228039
15/05/2021,721.7069823,808.1203062,818.8300713
16/05/2021,723.8686544,810.060596,821.7755572
17/05/2021,722.4143739,811.7615894,824.1045864
18/05/2021,724.9565566,810.5582985,822.2618595
19/05/2021,725.4889483,811.8110603,823.977288
20/05/2021,729.3156849,812.0193832,822.9126739
21/05/2021,730.2570978,814.4368444,825.727051
22/05/2021,731.1159883,815.4702679,825.9145744
23/05/2021,732.0809425,816.5566786,827.1496659
24/05/2021,730.9228826,816.9676908,827.5687403
25/05/2021,731.3268157,816.4764989,826.7085667
26/05/2021,734.0769916,817.2259944,826.5528221
27/05/2021,730.1445432,818.9518823,828.4584406
28/05/2021,727.1789491,816.2665297,826.1639336
29/05/2021,730.6060822,814.9744473,824.4456241
30/05/2021,730.0322561,817.0596342,826.8006094
31/05/2021,733.0165084,816.8421635,826.4996738
01/06/2021,734.7160668,819.1353004,827.9670759
02/06/2021,733.650603,820.0672985,828.9677321
03/06/2021,736.0442563,819.1719195,827.2067186
04/06/2021,735.842238,820.7597959,828.5335234
05/06/2021,737.9504188,821.0299132,828.8256995
06/06/2021,735.5398417,822.839016,830.3267256
07/06/2021,734.9754718,821.17411,829.2149118
08/06/2021,737.4567597,820.986303,829.3752601
09/06/2021,740.5876133,822.1290573,831.750558
10/06/2021,739.7564552,824.6182937,833.9602181
11/06/2021,740.0297065,824.3788199,834.2286501
12/06/2021,743.0406689,824.7781343,834.6985245
13/06/2021,744.5885256,826.9217829,837.317092
14/06/2021,746.3515113,828.2465509,838.3066948
15/06/2021,744.2944891,829.4836461,840.0087008
16/06/2021,742.5384044,828.4072828,839.1985347
17/06/2021,742.6966788,827.7389046,837.2987098
18/06/2021,745.7635669,827.6974475,837.3899664
19/06/2021,744.5767918,829.84597,839.9955166
20/06/2021,744.4563844,828.7959901,838.9089371
21/06/2021,745.7844983,829.198731,837.6274686
22/06/2021,741.8432003,830.3633959,839.6441673
23/06/2021,742.5704144,828.0817467,837.5833742
24/06/2021,742.5319806,829.0427571,837.5894306
25/06/2021,743.6649233,828.5920888,838.4601812
26/06/2021,744.5865958,829.2010229,838.8940849
27/06/2021,748.3770251,829.9929321,838.4254613
28/06/2021,747.0843856,833.0646366,840.6712446
29/06/2021,748.8679675,832.226592,840.3205929
30/06/2021,749.1693493,833.9896828,842.6685018
01/07/2021,747.5591126,834.417683,842.8240535
02/07/2021,745.8813726,833.1377765,841.4922398
03/07/2021,743.7786391,831.7465583,839.7617167
04/07/2021,739.5451929,830.0905959,838.0570592
05/07/2021,739.9437765,827.2380161,834.6006851
06/07/2021,742.8161503,827.4739696,835.3131992
07/07/2021,742.264253,829.2256444,837.1309169
08/07/2021,740.0532307,828.7884832,837.1222764
09/07/2021,740.8215879,827.3933574,835.6413618
10/07/2021,740.4407152,827.4821207,836.0889931
11/07/2021,741.708409,826.8731934,835.6856625
12/07/2021,742.3107948,826.9619007,838.1195886
13/07/2021,739.420754,827.2007429,837.6080297
14/07/2021,742.6624507,825.4129018,835.3626059
15/07/2021,741.1119943,827.6308869,838.894891
16/07/2021,742.0210445,826.4026488,837.7923201
17/07/2021,744.5874229,826.1993759,838.0644826
18/07/2021,741.9731829,828.0624888,839.639124
19/07/2021,743.4804358,826.3815846,839.5943239
20/07/2021,745.0360285,826.8241364,839.9814884
21/07/2021,743.0614269,827.6173322,840.9393035
22/07/2021,744.1016652,825.8181378,840.030914
23/07/2021,747.7054403,826.8027462,841.3868867
24/07/2021,747.7031888,829.0758972,844.1291592
25/07/2021,748.1483263,828.6083315,844.0637032
26/07/2021,748.6198565,828.8588938,844.0840364
27/07/2021,749.0352341,829.5375001,844.8107181
28/07/2021,751.5290162,829.9714562,844.8949124
29/07/2021,751.0361918,831.4975623,846.0515166
30/07/2021,750.5087517,831.2528403,845.8583667
31/07/2021,749.4064888,831.0090393,846.4040345
01/08/2021,748.7439727,830.7517911,846.2165604
02/08/2021,748.438401,830.4991004,844.8108323
03/08/2021,748.7058892,830.487064,845.7848092
04/08/2021,746.3819101,830.4901912,844.8070048
05/08/2021,744.0161222,829.0469892,843.858399
06/08/2021,746.3231586,826.6501512,842.8563129
07/08/2021,746.3820893,828.1432908,844.1569837
08/08/2021,746.3059754,827.7635949,844.2712754
09/08/2021,745.8241522,827.5818174,844.7527765
10/08/2021,744.1253655,827.1268794,844.2691508
11/08/2021,744.6216009,825.9776818,844.6476051
12/08/2021,739.1469885,826.3656437,845.3936764
13/08/2021,738.3065239,822.5160808,841.4564322
14/08/2021,735.7686393,821.8418076,840.7074617
15/08/2021,733.0443158,820.3549184,838.9802788
16/08/2021,733.5129366,818.4042371,837.8994468
17/08/2021,733.7578245,818.6574984,838.7880582
18/08/2021,735.435843,819.1146143,838.2139944
19/08/2021,737.1726835,820.2462048,839.2043854
20/08/2021,737.8467275,821.2583783,840.4430218
21/08/2021,735.9499141,821.6077293,839.652583
