time,Skytech Microelectronics Ltd.,Silicon Innovations Corporation,NexGen Microsystems GmbH
24/01/2020,1276.863994,1575.990815,1544.521629
25/01/2020,1273.633236,1572.859906,1545.778486
26/01/2020,1262.632966,1576.299848,1541.273628
27/01/2020,1260.898023,1569.497329,1529.533158
28/01/2020,1266.241594,1570.39308,1527.473337
29/01/2020,1266.838004,1568.203932,1534.148397
30/01/2020,1259.316429,1570.48818,1534.416531
31/01/2020,1274.731821,1563.966355,1527.52651
01/02/2020,1271.280442,1574.587348,1527.254696
02/02/2020,1279.757357,1570.665343,1527.305813
03/02/2020,1292.506724,1579.237138,1533.504029
04/02/2020,1283.326335,1587.434555,1542.308146
05/02/2020,1268.588836,1581.230347,1542.407654
06/02/2020,1275.610961,1565.272859,1535.436258
07/02/2020,1267.310727,1563.894828,1541.646283
08/02/2020,1258.367553,1561.478596,1538.067793
09/02/2020,1256.362415,1553.903591,1534.845323
10/02/2020,1260.76804,1557.203243,1535.06485
11/02/2020,1272.391354,1566.330475,1535.579119
12/02/2020,1273.104541,1568.364139,1541.966015
13/02/2020,1266.665063,1563.054973,1544.425581
14/02/2020,1257.846082,1562.514058,1541.600178
15/02/2020,1253.784121,1562.672779,1540.471145
16/02/2020,1243.576946,1561.173983,1537.667962
17/02/2020,1233.014789,1557.522547,1528.68531
18/02/2020,1238.703917,1552.605894,1521.349434
19/02/2020,1228.714246,1548.939964,1525.196977
20/02/2020,1223.005016,1546.855434,1514.590971
21/02/2020,1234.191762,1548.737645,1514.189993
22/02/2020,1240.227009,1558.034811,1521.823191
23/02/2020,1252.606642,1564.502933,1522.700548
24/02/2020,1256.87801,1575.910479,1530.319366
25/02/2020,1254.086036,1582.549665,1536.653191
26/02/2020,1251.070131,1583.451164,1540.194341
27/02/2020,1264.765134,1580.674359,1546.949543
28/02/2020,1266.637335,1596.456494,1553.384621
29/02/2020,1269.748079,1601.518974,1553.796382
01/03/2020,1274.032301,1603.343655,1549.510312
02/03/2020,1257.880921,1603.503519,1551.991426
03/03/2020,1257.351799,1594.472882,1544.318594
04/03/2020,1264.479619,1592.393704,1542.751808
05/03/2020,1277.235256,1595.284547,1552.790506
06/03/2020,1279.483531,1601.668459,1566.645512
07/03/2020,1284.969481,1601.430995,1568.400052
08/03/2020,1281.615457,1603.668212,1572.172411
09/03/2020,1274.685251,1602.935355,1571.651656
10/03/2020,1279.170682,1597.167456,1566.907484
11/03/2020,1286.043234,1603.703408,1568.528965
12/03/2020,1270.998223,1612.938505,1574.580186
13/03/2020,1282.55087,1602.494251,1564.848196
14/03/2020,1282.549917,1612.046658,1570.984619
15/03/2020,1280.015254,1612.722836,1567.347845
16/03/2020,1284.281297,1614.046243,1568.001495
17/03/2020,1279.298584,1617.617946,1574.930385
18/03/2020,1297.977245,1616.78109,1572.462136
19/03/2020,1311.29929,1629.155727,1587.645597
20/03/2020,1321.600924,1634.646345,1604.164625
21/03/2020,1332.577312,1642.763964,1616.465246
22/03/2020,1339.640107,1651.616442,1628.580905
23/03/2020,1323.504258,1657.326073,1632.83351
24/03/2020,1324.503199,1642.922874,1622.217965
25/03/2020,1328.237842,1643.330719,1627.458485
26/03/2020,1334.136015,1649.907969,1631.585555
27/03/2020,1334.84709,1649.850552,1632.685459
28/03/2020,1348.661688,1645.476401,1634.959487
29/03/2020,1344.080219,1653.859056,1645.859019
30/03/2020,1335.460567,1652.089755,1635.717659
31/03/2020,1342.284937,1645.518282,1627.94533
01/04/2020,1354.804173,1646.228505,1632.154648
02/04/2020,1355.730567,1654.251633,1636.014753
03/04/2020,1356.967231,1652.621658,1631.755265
04/04/2020,1364.304313,1651.550054,1624.699636
05/04/2020,1355.748969,1653.916891,1631.324369
06/04/2020,1352.761729,1649.755474,1621.315362
07/04/2020,1363.186776,1652.085637,1619.341916
08/04/2020,1356.034136,1659.168566,1627.63419
09/04/2020,1359.384935,1654.926583,1621.973352
10/04/2020,1354.935836,1654.647844,1626.654934
11/04/2020,1361.370893,1650.052401,1623.610035
12/04/2020,1354.705376,1657.509212,1634.004355
13/04/2020,1361.934079,1657.157657,1626.876384
14/04/2020,1358.822813,1670.873615,1627.807262
15/04/2020,1364.809421,1674.473785,1627.058485
16/04/2020,1358.482813,1674.625491,1627.472992
17/04/2020,1363.861788,1670.066791,1623.880581
18/04/2020,1358.71541,1678.629765,1630.240219
19/04/2020,1353.484307,1678.140598,1629.314683
20/04/2020,1349.481169,1676.014904,1627.437296
21/04/2020,1353.280064,1676.086135,1624.349406
22/04/2020,1333.683885,1681.325543,1624.75731
23/04/2020,1342.638853,1672.048094,1613.923613
24/04/2020,1346.437176,1671.495567,1621.877349
25/04/2020,1345.67144,1671.534425,1622.108407
26/04/2020,1341.577274,1670.75525,1616.177334
27/04/2020,1355.0103,1669.30844,1614.108749
28/04/2020,1365.737658,1680.09684,1623.088678
29/04/2020,1361.506429,1691.069051,1635.038142
30/04/2020,1358.319347,1682.470063,1632.358518
01/05/2020,1366.089883,1675.332117,1629.687369
02/05/2020,1367.122801,1680.416952,1632.562963
03/05/2020,1387.095093,1683.631183,1632.258701
04/05/2020,1400.003169,1695.573023,1647.035189
05/05/2020,1408.318513,1705.63225,1654.50587
06/05/2020,1416.830452,1713.552774,1660.470153
07/05/2020,1409.531098,1719.531519,1668.038477
08/05/2020,1413.128144,1715.095428,1667.989386
09/05/2020,1415.637163,1714.770945,1670.803833
10/05/2020,1413.512822,1716.725597,1669.763258
11/05/2020,1425.61145,1717.964829,1666.351974
12/05/2020,1432.994478,1726.517067,1671.152653
13/05/2020,1439.438789,1734.634046,1669.091104
14/05/2020,1443.697069,1748.126985,1674.840851
15/05/2020,1442.537351,1754.173188,1677.532863
16/05/2020,1452.422349,1748.63904,1673.132137
17/05/2020,1465.801464,1759.519581,1676.420432
18/05/2020,1459.980602,1770.747591,1684.435435
19/05/2020,1482.982262,1766.865974,1678.841281
20/05/2020,1473.091669,1781.493204,1698.813284
21/05/2020,1479.829411,1771.310613,1692.333918
22/05/2020,1473.866195,1780.347232,1699.478193
23/05/2020,1472.611152,1773.824792,1701.318341
24/05/2020,1469.287381,1775.088141,1700.762911
25/05/2020,1460.167997,1771.997168,1694.194593
26/05/2020,1450.615718,1768.079228,1689.286481
27/05/2020,1444.22182,1758.471822,1683.550829
28/05/2020,1448.44024,1751.440223,1686.089272
29/05/2020,1454.428755,1748.8604,1685.251328
30/05/2020,1453.924593,1750.593334,1694.745953
31/05/2020,1446.71718,1754.710735,1695.081681
01/06/2020,1449.658209,1750.95361,1696.093404
02/06/2020,1449.424872,1753.88583,1692.155464
03/06/2020,1449.302618,1749.44643,1693.409306
04/06/2020,1444.570722,1754.812884,1694.83096
05/06/2020,1451.082389,1751.760867,1691.958902
06/06/2020,1444.865987,1752.83335,1702.23905
07/06/2020,1440.302088,1746.833513,1694.185809
08/06/2020,1444.43346,1739.303587,1691.814174
09/06/2020,1452.250348,1738.257825,1699.920504
10/06/2020,1457.028519,1744.257122,1701.764056
11/06/2020,1450.016719,1748.566704,1703.856602
12/06/2020,1454.040453,1753.47584,1700.923232
13/06/2020,1450.068998,1754.329112,1704.410993
14/06/2020,1453.856986,1757.021169,1704.066431
15/06/2020,1450.145045,1758.278114,1707.026212
16/06/2020,1452.323785,1754.385092,1707.61695
17/06/2020,1456.853175,1754.71946,1710.398255
18/06/2020,1462.468385,1761.548983,1716.105332
19/06/2020,1462.84274,1766.683247,1716.011195
20/06/2020,1477.262883,1764.169929,1717.354767
21/06/2020,1479.225329,1777.904417,1723.968674
22/06/2020,1490.313962,1778.884678,1725.71839
23/06/2020,1493.882232,1788.642006,1729.477429
24/06/2020,1490.284236,1791.255386,1728.990264
25/06/2020,1487.001599,1790.679981,1729.553516
26/06/2020,1478.434262,1792.305801,1722.32907
27/06/2020,1458.381023,1791.172539,1718.006135
28/06/2020,1450.970805,1778.563568,1700.042359
29/06/2020,1473.391353,1770.370352,1696.217022
30/06/2020,1468.296653,1787.002759,1708.130509
01/07/2020,1483.858639,1784.287784,1703.234867
02/07/2020,1488.107068,1790.667721,1713.155842
03/07/2020,1479.356108,1790.153298,1716.905501
04/07/2020,1482.187306,1783.344442,1706.501288
05/07/2020,1482.958131,1784.343948,1706.326817
06/07/2020,1474.501446,1781.059742,1708.708999
07/07/2020,1478.353675,1775.562305,1703.359398
08/07/2020,1484.024421,1775.054963,1706.87759
09/07/2020,1482.262752,1781.096766,1707.418751
10/07/2020,1484.244832,1775.967607,1707.637384
11/07/2020,1485.788152,1778.026101,1705.845156
12/07/2020,1500.585172,1776.990938,1708.738185
13/07/2020,1502.375501,1793.735799,1719.107916
14/07/2020,1494.923227,1791.689881,1724.984923
15/07/2020,1491.456864,1782.36264,1718.860508
16/07/2020,1491.685623,1779.708938,1717.61134
17/07/2020,1492.274741,1779.432939,1715.626097
18/07/2020,1498.445959,1783.790145,1712.558515
19/07/2020,1494.324989,1788.896505,1719.824109
20/07/2020,1497.828271,1791.061683,1718.10442
21/07/2020,1494.380178,1789.881935,1716.457544
22/07/2020,1494.803585,1790.692059,1714.34237
23/07/2020,1474.021809,1788.080899,1718.226045
24/07/2020,1472.420571,1772.783877,1702.967358
25/07/2020,1480.351222,1770.900879,1702.943471
26/07/2020,1476.377664,1774.456649,1706.73752
27/07/2020,1469.861927,1773.089873,1705.389603
28/07/2020,1475.573624,1766.800643,1702.253272
29/07/2020,1466.10049,1768.072527,1702.041871
30/07/2020,1464.335096,1758.928588,1694.957383
31/07/2020,1469.592451,1755.748035,1691.100594
01/08/2020,1467.873051,1759.880209,1694.910259
02/08/2020,1477.878322,1753.32934,1698.845002
03/08/2020,1469.242045,1756.958963,1708.420069
04/08/2020,1487.023402,1753.138146,1699.611644
05/08/2020,1491.549826,1765.19298,1705.286216
06/08/2020,1486.409601,1763.7418,1708.698145
07/08/2020,1469.505869,1765.897373,1708.590318
08/08/2020,1479.047679,1751.692971,1701.543198
09/08/2020,1470.010991,1757.931571,1707.435647
10/08/2020,1468.135753,1749.340479,1705.363008
11/08/2020,1470.324026,1747.183146,1698.802566
12/08/2020,1475.797453,1749.312971,1702.282052
13/08/2020,1462.578981,1763.320587,1705.441437
14/08/2020,1469.170705,1753.903713,1699.127335
15/08/2020,1479.470249,1761.292161,1703.753099
16/08/2020,1474.703772,1764.476444,1708.103568
17/08/2020,1490.94954,1770.390135,1701.874789
18/08/2020,1503.303473,1785.779082,1714.147227
19/08/2020,1492.023611,1792.268609,1723.201163
20/08/2020,1479.468283,1792.400825,1722.314978
21/08/2020,1489.758625,1788.802352,1714.924068
22/08/2020,1497.237142,1789.191717,1721.705197
23/08/2020,1499.615086,1796.405442,1724.020062
24/08/2020,1497.915772,1795.993972,1725.170088
25/08/2020,1514.295176,1795.203615,1721.264531
26/08/2020,1524.811438,1806.120037,1731.129485
27/08/2020,1523.625189,1816.430007,1732.484423
28/08/2020,1506.504328,1818.878063,1727.520211
29/08/2020,1501.780558,1803.750987,1721.137129
30/08/2020,1510.903939,1803.389722,1718.510681
31/08/2020,1529.545991,1813.681617,1724.503616
01/09/2020,1534.1097,1826.346112,1735.315769
02/09/2020,1528.828281,1836.66802,1742.611682
03/09/2020,1531.392154,1833.85631,1734.0014
04/09/2020,1535.23744,1837.259726,1734.073528
05/09/2020,1546.283746,1837.637035,1737.153107
06/09/2020,1529.91077,1842.722839,1744.100528
07/09/2020,1509.607282,1837.48922,1729.785688
08/09/2020,1506.322458,1825.745556,1714.371617
09/09/2020,1504.033299,1821.933312,1715.613351
10/09/2020,1483.264117,1819.322551,1714.848201
11/09/2020,1493.224229,1806.530457,1698.337595
12/09/2020,1495.319401,1814.542827,1709.773356
13/09/2020,1484.605824,1817.779152,1714.483626
14/09/2020,1481.046904,1808.609164,1706.009189
15/09/2020,1476.023385,1806.205199,1701.802973
16/09/2020,1472.623595,1806.359836,1698.6052
17/09/2020,1458.429305,1804.153579,1698.752741
18/09/2020,1470.323473,1792.925893,1689.367833
19/09/2020,1472.277433,1801.243065,1700.195125
20/09/2020,1466.860164,1799.524137,1705.227738
21/09/2020,1464.285871,1792.501946,1699.178737
22/09/2020,1459.918932,1784.391686,1701.606924
23/09/2020,1455.747048,1785.418024,1698.47405
24/09/2020,1457.963104,1780.978146,1692.718865
25/09/2020,1446.958154,1775.258578,1693.933562
26/09/2020,1444.564528,1767.049938,1685.958545
27/09/2020,1453.113056,1765.884005,1687.601284
28/09/2020,1466.93399,1769.784979,1696.478017
29/09/2020,1454.748172,1779.63098,1710.795764
30/09/2020,1468.404018,1771.448112,1705.496547
01/10/2020,1464.24789,1781.997256,1712.747716
02/10/2020,1448.564016,1781.139275,1707.369137
03/10/2020,1449.053611,1772.496409,1704.568031
04/10/2020,1443.963083,1775.548204,1704.634861
05/10/2020,1445.474057,1770.59841,1699.02461
06/10/2020,1440.948503,1775.129335,1700.781912
07/10/2020,1438.202826,1772.728752,1700.290406
08/10/2020,1454.152974,1775.53161,1694.424349
09/10/2020,1447.043419,1786.426038,1701.056789
10/10/2020,1453.901289,1778.695643,1694.658524
11/10/2020,1450.437522,1790.164682,1701.988849
12/10/2020,1466.396316,1788.99165,1700.893989
13/10/2020,1466.24984,1802.22693,1714.107431
14/10/2020,1468.303072,1802.758719,1713.916576
15/10/2020,1474.172093,1805.45117,1715.820308
16/10/2020,1481.060653,1808.576885,1720.180192
17/10/2020,1481.709587,1815.115741,1726.054943
18/10/2020,1491.682939,1816.845514,1726.020569
19/10/2020,1497.728015,1825.19298,1738.162559
20/10/2020,1505.24631,1830.6739,1740.320998
21/10/2020,1519.971594,1834.444546,1743.902248
22/10/2020,1517.375946,1847.386545,1755.848527
23/10/2020,1520.038919,1851.096245,1758.151008
24/10/2020,1519.753276,1852.730644,1765.074215
25/10/2020,1528.092594,1852.664548,1759.968824
26/10/2020,1526.693813,1860.295801,1765.318987
27/10/2020,1532.681871,1859.170492,1764.382464
28/10/2020,1542.314696,1857.090022,1770.228042
29/10/2020,1534.491358,1866.237973,1777.619868
30/10/2020,1543.741708,1863.446648,1770.878885
31/10/2020,1532.513649,1870.543399,1775.862313
01/11/2020,1542.746731,1871.572292,1771.613795
02/11/2020,1542.051006,1876.485891,1776.141783
03/11/2020,1526.954516,1873.977311,1779.675663
04/11/2020,1514.45368,1859.181805,1770.211793
05/11/2020,1507.80344,1851.281908,1765.048836
06/11/2020,1500.509568,1845.423706,1755.604383
07/11/2020,1513.656956,1843.229585,1751.490234
08/11/2020,1515.333991,1857.580295,1764.356837
09/11/2020,1512.18029,1860.59234,1760.917739
10/11/2020,1520.349069,1860.822497,1760.235627
11/11/2020,1512.111386,1866.111305,1769.272964
12/11/2020,1519.580916,1859.281558,1765.769803
13/11/2020,1519.429551,1873.544381,1767.325592
14/11/2020,1511.947519,1873.198657,1767.486429
15/11/2020,1505.294344,1870.610168,1759.194932
16/11/2020,1507.521231,1873.416935,1751.294697
17/11/2020,1510.667714,1876.745564,1753.027661
18/11/2020,1516.225609,1884.383662,1754.305264
19/11/2020,1508.397972,1886.336016,1755.99865
20/11/2020,1504.958648,1882.857123,1751.739425
21/11/2020,1496.715073,1882.775569,1746.562303
22/11/2020,1492.483422,1874.738884,1744.515681
23/11/2020,1501.940178,1874.036284,1733.885952
24/11/2020,1486.210733,1881.847486,1736.078659
25/11/2020,1484.078311,1869.202282,1723.321808
26/11/2020,1494.260672,1867.451275,1722.26534
27/11/2020,1504.708878,1878.060772,1736.525982
28/11/2020,1516.863735,1880.86945,1744.687177
29/11/2020,1531.192144,1889.262594,1757.892115
30/11/2020,1529.559961,1898.748113,1768.172163
01/12/2020,1536.950328,1895.073504,1764.577846
02/12/2020,1534.841721,1900.446833,1768.0331
03/12/2020,1536.021872,1896.7639,1770.637849
04/12/2020,1546.672293,1897.01517,1772.571821
05/12/2020,1547.090734,1907.965754,1778.468097
06/12/2020,1560.425477,1907.019546,1777.386155
07/12/2020,1556.501866,1922.577966,1786.702957
08/12/2020,1573.849102,1921.286933,1786.433279
09/12/2020,1564.759881,1933.888459,1795.202347
10/12/2020,1577.759085,1927.862532,1792.68475
11/12/2020,1578.95989,1936.558948,1799.028502
12/12/2020,1588.875156,1934.076606,1801.126934
13/12/2020,1590.852984,1938.451116,1808.860312
14/12/2020,1575.342952,1936.90299,1810.767788
15/12/2020,1560.837764,1924.916815,1799.822443
16/12/2020,1563.441878,1917.21678,1792.23949
17/12/2020,1562.556731,1916.216554,1794.999234
18/12/2020,1557.970851,1915.767268,1796.862627
19/12/2020,1549.726359,1914.569167,1792.779578
20/12/2020,1544.695444,1908.474081,1791.273867
21/12/2020,1561.50631,1900.706015,1788.209323
22/12/2020,1566.087402,1913.658297,1798.77904
23/12/2020,1556.947267,1913.706707,1806.63077
24/12/2020,1565.13384,1904.443064,1797.178577
25/12/2020,1569.970497,1908.47235,1801.987622
26/12/2020,1579.074658,1911.447235,1807.334543
27/12/2020,1579.167192,1912.851589,1817.634008
28/12/2020,1580.263339,1905.617657,1818.513064
29/12/2020,1576.560922,1905.097267,1819.337744
30/12/2020,1568.322241,1903.880082,1817.68839
31/12/2020,1587.911539,1903.798767,1806.849595
01/01/2021,1595.422631,1914.107589,1818.107691
02/01/2021,1607.264931,1920.075199,1830.229117
03/01/2021,1610.020924,1926.30715,1835.39337
04/01/2021,1605.059417,1926.852456,1837.316668
05/01/2021,1618.227373,1926.077401,1833.586804
06/01/2021,1616.65292,1937.800228,1846.249623
07/01/2021,1616.374263,1936.293861,1843.350778
08/01/2021,1618.101591,1936.13919,1840.501204
09/01/2021,1628.325233,1938.199647,1841.31182
10/01/2021,1622.307258,1947.608889,1847.536695
11/01/2021,1624.556888,1941.961141,1846.508496
12/01/2021,1628.969,1941.675277,1850.106443
13/01/2021,1640.550846,1947.20822,1856.48367
14/01/2021,1654.131161,1958.160371,1861.627404
15/01/2021,1659.794384,1969.5967,1874.056454
16/01/2021,1663.619042,1978.446543,1875.335708
17/01/2021,1664.66223,1984.445231,1881.491783
18/01/2021,1653.311138,1989.490447,1879.638616
19/01/2021,1668.505235,1980.906901,1871.022921
20/01/2021,1676.650934,1991.107942,1881.638445
21/01/2021,1695.083639,1999.0026,1886.658216
22/01/2021,1698.632908,2015.03349,1899.098704
23/01/2021,1705.342494,2014.460769,1896.120754
24/01/2021,1712.792525,2013.588888,1900.152137
25/01/2021,1709.030252,2009.149371,1905.804613
26/01/2021,1694.617829,2006.403241,1899.09245
27/01/2021,1702.172362,1996.145743,1895.92372
28/01/2021,1706.033079,1997.738261,1894.356566
29/01/2021,1712.183297,1994.152461,1896.675226
30/01/2021,1712.345113,1996.902552,1902.031385
31/01/2021,1720.94944,1994.974879,1897.609971
01/02/2021,1733.31511,1996.700334,1899.385846
02/02/2021,1738.30015,2004.665275,1908.042923
03/02/2021,1728.660276,2006.303975,1913.484389
04/02/2021,1730.622991,2002.469276,1909.396039
05/02/2021,1727.611949,2000.012694,1915.257449
06/02/2021,1730.516809,1997.473812,1913.215738
07/02/2021,1715.944591,1998.379108,1919.013582
08/02/2021,1719.855524,1986.670276,1913.189012
09/02/2021,1718.049015,1989.91204,1913.603386
10/02/2021,1716.437991,1988.631547,1909.300101
11/02/2021,1716.57886,1986.654223,1902.449919
12/02/2021,1717.513804,1984.060421,1901.492078
13/02/2021,1717.141818,1984.105214,1900.869123
14/02/2021,1727.132175,1987.302668,1898.370051
15/02/2021,1738.608534,1993.344188,1900.217188
16/02/2021,1742.333647,2005.187782,1906.834301
17/02/2021,1749.538575,2007.656763,1912.4238
18/02/2021,1761.900227,2010.357592,1916.671366
19/02/2021,1752.745213,2015.134333,1927.315174
20/02/2021,1766.002652,2011.622406,1919.933967
21/02/2021,1763.063135,2015.644394,1932.841132
22/02/2021,1764.242314,2015.488157,1928.853228
23/02/2021,1762.505809,2019.633258,1928.462743
24/02/2021,1758.276912,2016.518892,1926.712209
25/02/2021,1769.085274,2018.071644,1927.621463
26/02/2021,1781.322471,2023.237156,1933.000167
27/02/2021,1763.673196,2034.628443,1944.434888
28/02/2021,1767.145655,2026.844667,1930.72052
01/03/2021,1753.509932,2032.464639,1934.77959
02/03/2021,1757.739712,2031.779167,1924.445421
03/03/2021,1769.965936,2037.431696,1932.196159
04/03/2021,1762.403624,2046.60332,1942.459665
05/03/2021,1756.663983,2040.217476,1939.082298
06/03/2021,1775.66378,2039.598976,1936.130936
07/03/2021,1778.167423,2055.75816,1950.100312
08/03/2021,1777.273466,2055.385034,1954.694538
09/03/2021,1785.618649,2053.140453,1952.899259
10/03/2021,1782.855974,2057.045569,1959.96044
11/03/2021,1794.458061,2054.268029,1957.797515
12/03/2021,1796.542626,2066.145195,1969.097248
13/03/2021,1808.375972,2069.991565,1974.208356
14/03/2021,1811.305096,2078.353108,1975.288459
15/03/2021,1800.826727,2079.295185,1971.576063
16/03/2021,1826.063661,2070.283529,1963.190498
17/03/2021,1822.297818,2090.503496,1980.851801
18/03/2021,1816.843431,2086.881699,1976.597753
19/03/2021,1821.593176,2083.392319,1972.632328
20/03/2021,1823.024128,2089.546188,1981.387391
21/03/2021,1817.576604,2089.278848,1980.171093
22/03/2021,1822.240345,2085.778304,1976.747317
23/03/2021,1829.38306,2090.263424,1982.058438
24/03/2021,1825.429828,2098.001474,1985.3487
25/03/2021,1828.91795,2096.064891,1983.657434
26/03/2021,1827.931244,2093.289595,1984.001417
27/03/2021,1834.627464,2090.621704,1981.827459
28/03/2021,1845.697373,2090.400286,1984.966926
29/03/2021,1838.242815,2097.211173,1995.089762
30/03/2021,1864.629501,2095.057437,1989.685654
31/03/2021,1867.49631,2110.26328,2005.439309
01/04/2021,1864.006627,2112.531051,2002.406805
02/04/2021,1855.352208,2111.78799,1995.234401
03/04/2021,1867.97609,2105.944115,1993.282468
04/04/2021,1856.742949,2115.821498,1998.381402
05/04/2021,1857.750771,2107.6011,1993.261098
06/04/2021,1866.84581,2109.488016,1988.85435
07/04/2021,1860.900406,2116.993065,1999.203367
08/04/2021,1870.329378,2117.268916,1999.956263
09/04/2021,1865.007269,2120.969402,2007.389574
10/04/2021,1860.247749,2116.396007,2000.983755
11/04/2021,1855.445676,2110.135641,1996.033144
12/04/2021,1846.95749,2105.310174,1991.941374
13/04/2021,1847.629106,2100.58607,1988.144902
14/04/2021,1850.157245,2097.244592,1989.428572
15/04/2021,1845.689405,2097.00707,1989.20756
16/04/2021,1859.804636,2097.076144,1983.69691
17/04/2021,1861.213528,2108.150682,1987.77784
18/04/2021,1860.225622,2110.247249,1991.041345
19/04/2021,1868.545607,2111.923608,1987.171275
20/04/2021,1875.680674,2111.706932,1994.162056
21/04/2021,1882.801461,2113.99697,1995.855758
22/04/2021,1876.495082,2121.093946,2002.006661
23/04/2021,1865.979141,2111.628772,1999.993712
24/04/2021,1864.847233,2103.790441,1993.030452
25/04/2021,1870.904953,2104.795027,1993.78231
26/04/2021,1863.415715,2109.198929,2002.36372
27/04/2021,1877.905257,2103.254916,1996.02951
28/04/2021,1876.794183,2112.875033,2009.045496
29/04/2021,1857.580675,2115.967825,2004.250805
30/04/2021,1844.794685,2106.063043,1993.555272
01/05/2021,1848.812311,2099.634229,1980.122008
02/05/2021,1861.974157,2105.477192,1979.012557
03/05/2021,1859.43439,2111.266183,1983.120355
04/05/2021,1858.976299,2109.422688,1980.260987
05/05/2021,1871.968535,2113.042526,1981.591894
06/05/2021,1865.705481,2127.137205,1994.45714
07/05/2021,1868.890292,2126.078086,1992.19389
08/05/2021,1869.927586,2124.406723,1991.328579
09/05/2021,1864.318869,2122.978088,1997.319711
10/05/2021,1872.374526,2115.41283,1995.850717
11/05/2021,1881.2262,2120.634651,2002.95962
12/05/2021,1869.282785,2121.896372,2003.852255
13/05/2021,1865.125184,2114.44404,1995.411417
14/05/2021,1863.701628,2107.372695,1996.780483
15/05/2021,1889.406331,2103.14204,1995.294406
16/05/2021,1891.10872,2117.293058,2009.413588
17/05/2021,1892.942476,2123.908374,2009.015279
18/05/2021,1899.758819,2129.236213,2008.479085
19/05/2021,1891.583747,2136.830157,2020.524289
20/05/2021,1900.542725,2129.803253,2015.416317
21/05/2021,1903.167487,2136.94146,2018.392249
22/05/2021,1927.395819,2141.476901,2021.40353
23/05/2021,1916.553486,2162.089433,2039.728906
24/05/2021,1918.996559,2157.947028,2030.524627
25/05/2021,1921.007021,2160.466621,2030.773007
26/05/2021,1912.180191,2160.406043,2028.923847
27/05/2021,1926.111423,2154.292584,2020.059997
28/05/2021,1924.803064,2165.666785,2027.869234
29/05/2021,1913.017972,2164.812054,2030.693818
30/05/2021,1900.006598,2161.061724,2016.851508
31/05/2021,1872.916712,2159.106643,2013.131024
01/06/2021,1883.368577,2136.568309,1995.915303
02/06/2021,1897.17919,2147.260084,2008.681799
03/06/2021,1914.62428,2158.524286,2017.504915
04/06/2021,1904.577142,2172.694442,2028.60786
05/06/2021,1907.616031,2166.313088,2023.620444
06/06/2021,1917.995226,2168.68856,2022.898044
07/06/2021,1929.083541,2171.044045,2031.642476
08/06/2021,1933.137695,2179.004943,2042.449815
09/06/2021,1936.618423,2182.325753,2049.984155
10/06/2021,1935.406232,2192.52464,2049.065163
11/06/2021,1944.716343,2190.541053,2047.871135
12/06/2021,1934.333613,2198.425102,2057.777411
13/06/2021,1926.237209,2194.604003,2047.613975
14/06/2021,1932.811794,2186.891866,2044.096089
15/06/2021,1940.056307,2192.065712,2045.454179
16/06/2021,1940.179937,2196.235845,2051.162086
17/06/2021,1946.35419,2201.059574,2049.591712
18/06/2021,1944.343778,2209.09774,2048.942187
19/06/2021,1951.661638,2207.16146,2043.771085
20/06/2021,1954.134337,2216.005209,2047.254058
21/06/2021,1949.0824,2218.791379,2051.303427
22/06/2021,1953.416965,2212.970893,2046.975799
23/06/2021,1955.403164,2217.373133,2057.463851
24/06/2021,1957.916283,2217.80879,2060.728979
25/06/2021,1965.440912,2219.428702,2061.828169
26/06/2021,1967.553834,2224.256651,2066.774481
27/06/2021,1967.487201,2223.323273,2066.272276
28/06/2021,1951.958462,2221.950322,2065.573551
29/06/2021,1937.233423,2208.901216,2057.541574
30/06/2021,1940.433386,2199.202969,2049.876786
01/07/2021,1944.504428,2205.402178,2050.467407
02/07/2021,1952.448384,2210.679478,2050.007117
03/07/2021,1944.293819,2218.207622,2054.582608
04/07/2021,1948.192501,2209.357456,2046.339527
05/07/2021,1945.413471,2207.757326,2052.720452
06/07/2021,1947.183011,2207.950883,2049.831053
07/07/2021,1951.355573,2212.819059,2052.646171
08/07/2021,1934.913778,2221.371339,2058.964133
09/07/2021,1933.478946,2210.924883,2045.417583
10/07/2021,1949.611877,2214.932783,2043.628678
11/07/2021,1954.868351,2229.924108,2059.214477
12/07/2021,1957.255006,2233.831392,2064.975517
13/07/2021,1947.898133,2236.610726,2062.544134
14/07/2021,1938.23206,2228.481719,2060.731423
15/07/2021,1933.312107,2220.961213,2048.940661
16/07/2021,1926.084773,2219.555559,2042.498279
17/07/2021,1927.253729,2217.278419,2043.865959
18/07/2021,1935.810135,2215.268974,2043.333863
19/07/2021,1951.621285,2221.529787,2048.487964
20/07/2021,1957.180558,2225.287431,2057.004887
21/07/2021,1967.648905,2227.935404,2061.708267
22/07/2021,1967.514188,2237.160532,2075.111177
23/07/2021,1971.245141,2238.129674,2073.961571
24/07/2021,1976.573771,2239.488613,2072.773368
25/07/2021,1980.496621,2242.562559,2074.520121
26/07/2021,1964.817422,2244.365122,2076.00424
27/07/2021,1982.68184,2236.631237,2066.141822
28/07/2021,1980.651639,2246.35188,2075.854008
29/07/2021,1981.290612,2249.342891,2076.180857
30/07/2021,1990.769399,2254.385755,2081.533213
31/07/2021,1983.299249,2258.214036,2085.878232
01/08/2021,1980.87469,2254.257863,2075.991776
02/08/2021,2000.999035,2253.134405,2077.534076
03/08/2021,2017.704073,2263.917236,2091.56455
