time,Rising Sun Aluminum,Fjordlight Aluminum,RhineMetal Aluminum
21/01/2020,1610.770561,1899.526845,1733.184303
22/01/2020,1611.588268,1900.147592,1733.566777
23/01/2020,1611.66939,1899.62768,1735.357038
24/01/2020,1611.74451,1901.224926,1739.181998
25/01/2020,1609.658494,1902.294222,1736.058211
26/01/2020,1606.511366,1900.989962,1737.994341
27/01/2020,1607.111625,1898.00545,1734.82183
28/01/2020,1607.657853,1901.766679,1734.260989
29/01/2020,1613.170419,1906.056209,1735.687159
30/01/2020,1613.260691,1912.414712,1739.430174
31/01/2020,1608.935494,1915.009568,1735.503587
01/02/2020,1610.745055,1913.496321,1727.155022
02/02/2020,1610.151805,1916.883265,1731.282943
03/02/2020,1610.707237,1917.258748,1729.01071
04/02/2020,1613.646981,1915.487995,1727.919647
05/02/2020,1617.551515,1918.607897,1730.448311
06/02/2020,1618.631571,1921.419092,1733.18427
07/02/2020,1621.897234,1921.01481,1735.295096
08/02/2020,1625.775045,1922.763822,1738.626049
09/02/2020,1628.792359,1924.475046,1741.500943
10/02/2020,1631.315003,1928.09543,1745.678597
11/02/2020,1629.082036,1930.868563,1746.221103
12/02/2020,1625.438563,1931.814579,1745.918112
13/02/2020,1624.909037,1932.723069,1738.735818
14/02/2020,1626.083384,1931.298109,1741.857253
15/02/2020,1625.164484,1933.307981,1744.317002
16/02/2020,1626.363971,1934.468681,1744.3658
17/02/2020,1623.749975,1936.122617,1746.329953
18/02/2020,1625.413459,1928.248504,1747.390242
19/02/2020,1625.85534,1928.656828,1747.751408
20/02/2020,1625.309528,1925.761948,1745.681002
21/02/2020,1629.303169,1926.717381,1744.944963
22/02/2020,1628.531268,1928.358914,1745.164186
23/02/2020,1628.906225,1925.880705,1745.471625
24/02/2020,1626.107192,1924.968254,1742.841467
25/02/2020,1629.802176,1923.237301,1742.038807
26/02/2020,1632.807116,1925.881719,1740.483704
27/02/2020,1634.227572,1930.897364,1743.515554
28/02/2020,1631.541806,1933.689558,1743.325113
29/02/2020,1636.601253,1928.56554,1741.870345
01/03/2020,1634.245567,1933.382402,1747.192877
02/03/2020,1639.238978,1930.151227,1744.855917
03/03/2020,1637.44657,1933.995971,1753.082255
04/03/2020,1632.202101,1932.169258,1751.223916
05/03/2020,1637.314522,1928.794029,1748.072056
06/03/2020,1639.159993,1933.538783,1752.745657
07/03/2020,1640.169451,1934.372567,1754.559219
08/03/2020,1647.083511,1933.016428,1754.495883
09/03/2020,1650.850862,1941.344571,1757.064175
10/03/2020,1652.965839,1941.718312,1764.494074
11/03/2020,1652.4224,1942.008548,1766.254208
12/03/2020,1652.514157,1941.426335,1762.635725
13/03/2020,1654.61479,1944.441929,1764.110905
14/03/2020,1654.046626,1945.772898,1765.607789
15/03/2020,1656.706107,1948.319468,1768.137867
16/03/2020,1660.863307,1951.690716,1772.056996
17/03/2020,1662.33545,1956.596127,1774.555193
18/03/2020,1662.531828,1958.283979,1777.861978
19/03/2020,1667.053992,1955.162907,1779.493277
20/03/2020,1670.47912,1960.023577,1780.858304
21/03/2020,1674.503914,1959.726912,1780.625657
22/03/2020,1675.859584,1963.820545,1781.155936
23/03/2020,1677.218956,1964.984306,1787.107322
24/03/2020,1677.449407,1968.608704,1786.508854
25/03/2020,1674.392018,1969.735993,1784.734861
26/03/2020,1676.162314,1965.412,1783.135188
27/03/2020,1680.404461,1966.093211,1788.942201
28/03/2020,1680.221833,1969.009155,1789.649589
29/03/2020,1682.123959,1969.041994,1790.866471
30/03/2020,1683.281511,1970.152707,1795.544093
31/03/2020,1687.926295,1973.167004,1801.040339
01/04/2020,1688.670452,1973.814846,1807.159647
02/04/2020,1691.671836,1971.169147,1806.88731
03/04/2020,1690.416492,1974.698415,1807.792395
04/04/2020,1691.310088,1969.399283,1803.059584
05/04/2020,1693.572669,1967.507309,1802.054495
06/04/2020,1696.390665,1969.269069,1806.89534
07/04/2020,1696.686107,1973.146224,1812.475517
08/04/2020,1699.523713,1973.872892,1815.095354
09/04/2020,1699.239754,1975.566797,1815.671245
10/04/2020,1700.995727,1973.822895,1816.221157
11/04/2020,1703.431681,1975.092278,1815.526491
12/04/2020,1705.977076,1978.093827,1820.006638
13/04/2020,1707.173192,1979.973549,1822.516508
14/04/2020,1709.892009,1980.17736,1822.456923
15/04/2020,1711.104512,1981.435081,1823.082185
16/04/2020,1713.486876,1982.050133,1825.653958
17/04/2020,1711.343202,1986.597081,1827.411125
18/04/2020,1711.084776,1985.01461,1821.880956
19/04/2020,1708.125633,1984.382811,1821.43181
20/04/2020,1709.282268,1981.657603,1819.797358
21/04/2020,1712.570244,1982.208717,1823.838911
22/04/2020,1715.227806,1984.798415,1828.768832
23/04/2020,1716.833992,1987.294682,1828.943698
24/04/2020,1720.817891,1988.93923,1829.419825
25/04/2020,1725.400734,1991.066768,1830.938377
26/04/2020,1719.094588,1997.723155,1833.60501
27/04/2020,1724.045106,1991.710623,1829.91498
28/04/2020,1725.480205,1998.199609,1832.258383
29/04/2020,1727.345272,1998.203623,1831.98335
30/04/2020,1726.979282,2001.124212,1831.121985
01/05/2020,1727.76313,2001.676585,1831.767853
02/05/2020,1726.955193,2001.973932,1831.354571
03/05/2020,1728.327366,1999.690454,1832.426286
04/05/2020,1730.569548,2000.870423,1834.997648
05/05/2020,1732.186866,2006.057147,1836.789909
06/05/2020,1735.243595,2005.293115,1837.409321
07/05/2020,1732.545519,2009.519146,1837.125052
08/05/2020,1728.303255,2007.872825,1835.788491
09/05/2020,1731.157855,2008.520819,1833.286173
10/05/2020,1729.455377,2010.374359,1835.621546
11/05/2020,1731.26042,2010.696932,1831.095808
12/05/2020,1728.724443,2013.763378,1834.841702
13/05/2020,1731.433484,2012.475488,1830.567772
14/05/2020,1728.043933,2014.191469,1830.90932
15/05/2020,1730.998709,2013.271215,1827.206559
16/05/2020,1731.041184,2014.054116,1831.858922
17/05/2020,1735.791075,2014.987568,1832.397775
18/05/2020,1736.233408,2018.921071,1837.296678
19/05/2020,1738.571328,2019.627156,1837.669277
20/05/2020,1741.574111,2019.076366,1838.47571
21/05/2020,1738.464032,2022.617842,1840.501424
22/05/2020,1737.198095,2019.806708,1840.325889
23/05/2020,1739.916621,2018.864915,1838.540708
24/05/2020,1743.431202,2017.993737,1834.920567
25/05/2020,1748.66891,2020.290951,1839.610826
26/05/2020,1751.404008,2026.166809,1842.268995
27/05/2020,1752.194877,2028.236273,1842.706557
28/05/2020,1754.168243,2032.315034,1844.434398
29/05/2020,1755.415429,2032.979755,1845.545198
30/05/2020,1755.911782,2035.402811,1843.558496
31/05/2020,1754.492588,2033.184317,1848.267278
01/06/2020,1752.226423,2033.480107,1847.363512
02/06/2020,1753.805303,2036.53493,1848.19174
03/06/2020,1752.621514,2040.086716,1849.469839
04/06/2020,1754.292188,2038.511186,1847.565182
05/06/2020,1756.468912,2041.880106,1850.870063
06/06/2020,1757.498243,2043.168937,1855.472059
07/06/2020,1762.001671,2046.503015,1856.756536
08/06/2020,1761.880954,2047.702688,1856.623943
09/06/2020,1763.669478,2047.66034,1855.553505
10/06/2020,1763.799864,2050.249194,1859.582663
11/06/2020,1762.846527,2049.176113,1861.258662
12/06/2020,1762.164208,2046.149471,1860.558384
13/06/2020,1757.465301,2046.989936,1862.782553
14/06/2020,1764.240632,2044.872475,1860.753125
15/06/2020,1758.135104,2047.725957,1864.064931
16/06/2020,1764.052772,2044.332784,1860.709811
17/06/2020,1766.814041,2052.351783,1867.05022
18/06/2020,1767.282286,2055.610121,1874.56465
19/06/2020,1769.915493,2057.572131,1879.260424
20/06/2020,1773.770234,2057.357156,1880.875771
21/06/2020,1773.481435,2059.894766,1881.951965
22/06/2020,1775.138446,2060.359722,1883.019415
23/06/2020,1776.846984,2058.104317,1885.277853
24/06/2020,1776.178553,2061.523738,1887.739324
25/06/2020,1776.200404,2058.544256,1888.961729
26/06/2020,1778.390668,2059.543334,1892.59364
27/06/2020,1780.710101,2061.593999,1897.439756
28/06/2020,1778.443931,2065.468261,1898.188772
29/06/2020,1779.473814,2068.039553,1896.944768
30/06/2020,1776.195895,2071.601227,1896.771161
01/07/2020,1775.36041,2070.808039,1894.467739
02/07/2020,1773.598959,2072.054247,1894.357685
03/07/2020,1774.987535,2071.888915,1896.366671
04/07/2020,1773.783845,2073.8484,1896.901278
05/07/2020,1772.07737,2074.471347,1895.230955
06/07/2020,1769.283555,2073.339834,1893.737991
07/07/2020,1766.864813,2072.096751,1890.40736
08/07/2020,1761.313708,2071.637611,1885.387891
09/07/2020,1763.440735,2064.103423,1878.301582
10/07/2020,1758.699758,2066.267519,1877.739809
11/07/2020,1760.015785,2065.941814,1873.455324
12/07/2020,1755.836197,2071.896418,1875.142961
13/07/2020,1756.866819,2070.487767,1873.850309
14/07/2020,1754.726572,2071.729267,1874.934489
15/07/2020,1754.42513,2072.318019,1871.728209
16/07/2020,1757.061982,2070.322719,1873.216754
17/07/2020,1756.997985,2073.303319,1874.978848
18/07/2020,1754.855774,2074.851068,1871.278902
19/07/2020,1752.182806,2071.856458,1870.990251
20/07/2020,1750.199033,2071.905995,1868.01514
21/07/2020,1749.193193,2069.351113,1864.125067
22/07/2020,1745.748296,2070.398033,1866.300292
23/07/2020,1745.709455,2067.999262,1863.338594
24/07/2020,1745.419505,2071.21514,1863.885466
25/07/2020,1745.274558,2073.117346,1864.759706
26/07/2020,1746.583627,2072.317846,1865.300908
27/07/2020,1743.040507,2074.228667,1866.516564
28/07/2020,1738.258378,2070.04418,1868.422865
29/07/2020,1735.442247,2065.53659,1862.340538
30/07/2020,1729.658021,2063.661468,1861.696672
31/07/2020,1723.892406,2060.842789,1857.727862
01/08/2020,1722.380362,2054.43466,1850.774778
02/08/2020,1717.7429,2050.40725,1848.969811
03/08/2020,1714.553564,2048.175676,1846.871977
04/08/2020,1712.675527,2046.257565,1845.135922
05/08/2020,1714.944321,2044.047906,1844.852201
06/08/2020,1713.1803,2045.149838,1850.211656
07/08/2020,1712.282219,2043.114296,1849.62156
08/08/2020,1716.172112,2044.741955,1850.143888
09/08/2020,1711.770324,2047.016616,1853.420239
10/08/2020,1711.888298,2040.463814,1852.915257
11/08/2020,1715.542431,2038.928239,1855.999829
12/08/2020,1712.448656,2043.06114,1859.182151
13/08/2020,1715.351477,2040.153548,1854.683252
14/08/2020,1713.432581,2038.856223,1856.843481
15/08/2020,1712.140329,2037.384932,1861.086427
16/08/2020,1709.663766,2038.584408,1859.068726
17/08/2020,1711.688311,2038.059038,1856.606411
18/08/2020,1709.447157,2040.415521,1856.019672
19/08/2020,1709.388695,2036.550205,1852.787496
20/08/2020,1708.267854,2036.788832,1852.431466
21/08/2020,1708.911432,2036.915749,1853.08591
22/08/2020,1706.800202,2034.704086,1853.171174
23/08/2020,1705.032268,2035.98778,1849.678596
24/08/2020,1701.447387,2033.01318,1848.420101
25/08/2020,1694.276854,2027.778198,1844.045968
26/08/2020,1690.557661,2023.828758,1839.58175
27/08/2020,1689.361226,2022.003962,1833.020091
28/08/2020,1689.04447,2021.910245,1832.588308
29/08/2020,1685.248111,2021.423609,1829.700973
30/08/2020,1683.711491,2021.035978,1829.96999
31/08/2020,1685.154721,2019.279785,1824.548439
01/09/2020,1683.628639,2017.103447,1824.088908
02/09/2020,1683.753971,2016.40226,1822.912262
03/09/2020,1681.525282,2016.257898,1820.15783
04/09/2020,1682.153327,2017.272723,1819.865145
05/09/2020,1674.111022,2017.712243,1819.845378
06/09/2020,1671.172822,2012.379092,1813.284539
07/09/2020,1672.271234,2011.85939,1813.184464
08/09/2020,1671.113185,2013.862916,1811.280128
09/09/2020,1672.132338,2013.722235,1809.648876
10/09/2020,1669.905021,2013.40052,1812.209055
11/09/2020,1669.563111,2011.583782,1811.419479
12/09/2020,1667.46917,2011.195458,1813.145426
13/09/2020,1663.732158,2010.427267,1812.050321
14/09/2020,1668.154463,2009.963324,1809.267709
15/09/2020,1662.319468,2012.249653,1811.893975
16/09/2020,1663.546509,2007.278027,1808.713105
17/09/2020,1664.349197,2011.666847,1812.103178
18/09/2020,1659.517089,2011.495627,1810.819726
19/09/2020,1659.924941,2004.840954,1809.539087
20/09/2020,1655.724901,2000.424341,1809.533322
21/09/2020,1651.158117,1997.887258,1806.679823
22/09/2020,1650.901898,1992.448071,1804.176005
23/09/2020,1648.495356,1993.582326,1805.860823
24/09/2020,1647.383789,1989.323669,1807.197453
25/09/2020,1648.181227,1987.328245,1806.893985
26/09/2020,1645.536093,1988.765623,1809.466939
27/09/2020,1646.13616,1988.217934,1806.794758
28/09/2020,1648.266171,1989.725161,1807.135076
29/09/2020,1650.368965,1992.089018,1812.340528
30/09/2020,1651.771368,1992.584563,1814.449488
01/10/2020,1651.035428,1991.439673,1816.72976
02/10/2020,1646.816478,1991.299473,1817.670573
03/10/2020,1646.319483,1991.164389,1819.53027
04/10/2020,1641.940352,1989.421345,1819.376481
05/10/2020,1641.326933,1986.757359,1816.154518
06/10/2020,1639.95645,1984.793202,1815.546407
07/10/2020,1633.716898,1983.716002,1814.381346
08/10/2020,1628.650877,1980.865279,1812.310948
09/10/2020,1625.461898,1978.015562,1810.467223
10/10/2020,1625.19461,1978.259418,1805.527456
11/10/2020,1625.836271,1975.39881,1805.232914
12/10/2020,1628.863938,1977.468865,1806.555775
13/10/2020,1628.426011,1979.263307,1806.865691
14/10/2020,1623.963876,1981.141075,1805.599721
15/10/2020,1625.459336,1977.86911,1801.02128
16/10/2020,1624.911533,1977.54026,1804.041885
17/10/2020,1623.350613,1976.699482,1800.459444
18/10/2020,1623.472533,1975.072758,1799.072853
19/10/2020,1620.921475,1973.141295,1800.726021
20/10/2020,1617.068243,1966.964131,1794.324331
21/10/2020,1612.072182,1965.614091,1791.17292
22/10/2020,1609.287946,1963.657667,1789.602149
23/10/2020,1604.47067,1960.062355,1783.418964
24/10/2020,1603.47794,1953.713758,1779.79849
25/10/2020,1603.418955,1955.705755,1779.82959
26/10/2020,1604.259637,1951.970952,1781.132304
27/10/2020,1604.160145,1953.67297,1779.900906
28/10/2020,1603.147556,1952.841607,1778.690908
29/10/2020,1603.555822,1951.460352,1776.26741
30/10/2020,1604.856011,1951.429714,1775.930411
31/10/2020,1605.362877,1948.573279,1775.350186
01/11/2020,1602.602623,1946.771879,1772.397412
02/11/2020,1601.535204,1942.994094,1771.976794
03/11/2020,1603.349846,1940.870418,1771.614403
04/11/2020,1604.670501,1940.321468,1774.285614
05/11/2020,1604.180011,1941.629983,1776.656154
06/11/2020,1605.311588,1937.898617,1773.667826
07/11/2020,1603.396215,1939.027133,1774.418871
08/11/2020,1598.942239,1934.823797,1773.394585
09/11/2020,1598.05284,1929.077159,1769.539859
10/11/2020,1596.243196,1930.231362,1766.142316
11/11/2020,1593.172249,1927.192435,1764.662606
12/11/2020,1595.103166,1926.116692,1766.99461
13/11/2020,1591.824978,1926.757011,1765.990254
14/11/2020,1588.835267,1921.840954,1763.059507
15/11/2020,1590.50027,1920.576367,1763.965589
16/11/2020,1589.932418,1922.104363,1768.540214
17/11/2020,1590.327326,1921.428928,1767.98215
18/11/2020,1590.702771,1922.389879,1770.172258
19/11/2020,1592.091651,1917.622092,1771.738576
20/11/2020,1593.801344,1917.522215,1772.109878
21/11/2020,1594.470586,1921.327287,1773.321036
22/11/2020,1595.899959,1919.758778,1776.298905
23/11/2020,1593.247381,1918.71996,1775.355345
24/11/2020,1589.544139,1918.502791,1773.882846
25/11/2020,1588.790577,1911.786767,1770.309048
26/11/2020,1583.106351,1912.198431,1770.653884
27/11/2020,1578.358385,1907.051106,1767.913499
28/11/2020,1577.798206,1901.767185,1767.296757
29/11/2020,1578.371005,1903.66471,1762.893403
30/11/2020,1578.981644,1903.403386,1767.993796
01/12/2020,1576.468972,1902.322928,1768.692123
02/12/2020,1574.743183,1901.418843,1765.185285
03/12/2020,1571.91737,1899.816348,1762.50385
04/12/2020,1570.156755,1898.357068,1761.625886
05/12/2020,1572.724342,1899.074124,1761.511606
06/12/2020,1571.790846,1901.564861,1765.235578
07/12/2020,1569.518717,1901.795285,1765.820631
08/12/2020,1570.087127,1900.827094,1762.165272
09/12/2020,1571.97907,1902.829571,1762.784342
10/12/2020,1570.297816,1905.430249,1766.084289
11/12/2020,1570.414613,1905.813218,1763.693935
12/12/2020,1571.33472,1904.288184,1763.379344
13/12/2020,1572.560421,1902.174324,1767.21106
14/12/2020,1573.172322,1902.637672,1765.06218
15/12/2020,1572.769717,1906.648897,1762.311008
16/12/2020,1568.846641,1908.414344,1760.189762
17/12/2020,1568.168532,1904.672437,1760.199226
18/12/2020,1569.845568,1906.381298,1758.369216
19/12/2020,1571.696351,1907.47866,1759.257383
20/12/2020,1570.209064,1911.638113,1764.859618
21/12/2020,1573.176002,1910.798663,1765.170319
22/12/2020,1570.536046,1911.683537,1766.092112
23/12/2020,1569.099791,1909.540154,1761.334003
24/12/2020,1566.743389,1907.456842,1760.505088
25/12/2020,1565.983121,1906.749798,1757.80185
26/12/2020,1566.601038,1906.003158,1755.516246
27/12/2020,1561.090758,1905.549659,1754.593561
28/12/2020,1559.285654,1902.286307,1750.448866
29/12/2020,1563.619896,1898.028843,1749.194166
30/12/2020,1562.806128,1900.828857,1751.790487
31/12/2020,1563.107211,1900.543848,1753.048448
01/01/2021,1562.592436,1902.275731,1752.996107
02/01/2021,1562.617761,1902.870364,1751.947713
03/01/2021,1567.843655,1902.859021,1752.362798
04/01/2021,1569.751519,1908.529091,1755.99676
05/01/2021,1570.820089,1911.205571,1757.662189
06/01/2021,1572.561277,1909.465078,1755.900221
07/01/2021,1573.647709,1910.835293,1758.314583
08/01/2021,1576.259364,1910.181262,1761.134947
09/01/2021,1578.861109,1912.82628,1761.058601
10/01/2021,1582.109739,1915.085923,1764.597963
11/01/2021,1584.568416,1915.046693,1767.020822
12/01/2021,1584.369287,1916.413707,1771.082977
13/01/2021,1585.972989,1918.412818,1771.386268
14/01/2021,1590.722374,1921.974807,1769.591874
15/01/2021,1592.06653,1923.45649,1773.350012
16/01/2021,1590.834216,1924.592213,1772.14665
17/01/2021,1590.662905,1921.413231,1770.903282
18/01/2021,1586.296929,1920.222384,1771.487885
19/01/2021,1591.961339,1916.585472,1768.652014
20/01/2021,1593.870384,1922.288432,1771.675281
21/01/2021,1592.033336,1924.27638,1776.434748
22/01/2021,1594.707519,1922.64758,1779.272394
23/01/2021,1595.794043,1923.793926,1782.949242
24/01/2021,1597.185849,1924.182488,1781.744979
25/01/2021,1599.66181,1929.401364,1781.593183
26/01/2021,1603.409775,1931.294792,1783.272527
27/01/2021,1603.929005,1937.337351,1787.40864
28/01/2021,1605.248525,1934.196035,1787.310955
29/01/2021,1609.362501,1937.14085,1790.941962
30/01/2021,1611.560806,1939.452687,1795.941062
31/01/2021,1614.397032,1943.567679,1796.550215
01/02/2021,1616.862498,1946.830386,1801.623088
02/02/2021,1618.251669,1949.330644,1804.244736
03/02/2021,1622.16306,1947.508741,1804.131551
04/02/2021,1625.596667,1951.490167,1807.082307
05/02/2021,1631.387014,1955.136703,1810.082819
06/02/2021,1628.748035,1958.625375,1814.369256
07/02/2021,1631.936376,1957.907008,1812.983305
08/02/2021,1638.267178,1956.521977,1814.573427
09/02/2021,1639.641945,1955.619372,1819.489509
10/02/2021,1641.866802,1956.657461,1817.825796
11/02/2021,1641.708081,1956.380748,1821.375208
12/02/2021,1640.161076,1955.630469,1820.882329
13/02/2021,1641.055867,1954.711697,1822.12654
14/02/2021,1643.022508,1954.806408,1827.224317
15/02/2021,1641.417197,1957.280487,1830.239536
16/02/2021,1643.429916,1954.684475,1829.324691
17/02/2021,1642.115316,1956.121638,1826.738843
18/02/2021,1642.192849,1958.162326,1822.522463
19/02/2021,1640.950874,1959.294403,1828.421755
20/02/2021,1639.657113,1955.743172,1828.800408
21/02/2021,1641.244075,1956.246702,1824.384767
22/02/2021,1644.746603,1958.437302,1826.484658
23/02/2021,1644.48194,1959.208155,1826.030658
24/02/2021,1646.367491,1959.650533,1827.312101
25/02/2021,1646.25202,1961.084528,1828.023056
26/02/2021,1645.751984,1961.817348,1829.734473
27/02/2021,1646.435416,1960.668283,1828.132076
28/02/2021,1648.68004,1963.13012,1829.83391
01/03/2021,1650.130001,1967.076056,1831.643401
02/03/2021,1651.639122,1971.597282,1835.412927
03/03/2021,1649.551937,1973.640839,1837.295916
04/03/2021,1651.114994,1975.764591,1836.633355
05/03/2021,1651.967995,1975.075178,1839.507702
06/03/2021,1651.894643,1976.725314,1838.897061
07/03/2021,1655.255046,1973.967718,1840.211771
08/03/2021,1654.823608,1974.036209,1842.899133
09/03/2021,1655.962541,1974.677174,1843.621481
10/03/2021,1655.863112,1975.854897,1845.652957
11/03/2021,1656.410078,1976.405872,1846.438462
12/03/2021,1657.599059,1976.660565,1847.416127
13/03/2021,1657.243303,1978.61241,1848.80275
14/03/2021,1656.457596,1978.541023,1848.451738
15/03/2021,1656.346219,1974.925945,1847.26332
16/03/2021,1657.138079,1973.978457,1846.201038
17/03/2021,1658.883578,1973.163311,1845.022321
18/03/2021,1658.813368,1974.608061,1846.589776
19/03/2021,1660.564896,1975.890269,1845.592987
20/03/2021,1659.543287,1977.138816,1847.588998
21/03/2021,1663.85747,1977.794649,1843.404929
22/03/2021,1666.697739,1978.697871,1851.01562
23/03/2021,1672.449583,1979.442332,1854.591419
24/03/2021,1677.088128,1982.142355,1858.568042
25/03/2021,1678.393625,1984.149381,1861.810471
26/03/2021,1679.264816,1983.977211,1860.77364
27/03/2021,1678.922642,1983.828718,1860.352624
28/03/2021,1676.604902,1984.700604,1860.94735
29/03/2021,1676.016111,1984.715375,1860.892167
30/03/2021,1674.746663,1984.902716,1864.94389
31/03/2021,1679.039963,1986.021166,1865.438454
01/04/2021,1679.206947,1990.198498,1867.889404
02/04/2021,1680.365373,1991.200022,1869.19613
03/04/2021,1685.177149,1989.791992,1869.890373
04/04/2021,1686.447391,1990.839054,1871.955145
05/04/2021,1686.046457,1990.932057,1868.366769
06/04/2021,1683.47334,1993.822643,1871.088983
07/04/2021,1687.623827,1992.624952,1872.224699
08/04/2021,1684.505258,1995.202505,1877.501603
09/04/2021,1684.942491,1990.975711,1876.192271
10/04/2021,1686.965941,1995.477377,1878.597462
11/04/2021,1684.618044,1998.545038,1878.497576
12/04/2021,1688.245656,1996.681804,1873.746583
13/04/2021,1694.159685,1996.368389,1877.053472
14/04/2021,1696.243795,2001.406097,1880.496227
15/04/2021,1699.867778,2004.224811,1883.030125
16/04/2021,1698.114521,2006.079428,1881.763674
17/04/2021,1700.289712,2004.715788,1880.577665
18/04/2021,1701.46244,2005.68356,1879.942238
19/04/2021,1703.510292,2011.080235,1879.22822
20/04/2021,1702.350196,2012.641538,1881.283112
21/04/2021,1705.576005,2011.38312,1881.920802
22/04/2021,1712.037712,2015.481281,1885.307035
23/04/2021,1714.980377,2017.73318,1891.087639
24/04/2021,1720.43852,2020.16924,1892.476756
25/04/2021,1720.731859,2024.416442,1896.912344
26/04/2021,1725.177451,2024.261232,1899.745448
27/04/2021,1723.274983,2028.885823,1899.168929
28/04/2021,1723.57414,2025.947855,1897.705488
29/04/2021,1727.355179,2028.701865,1899.254782
30/04/2021,1730.072717,2029.199815,1904.660626
01/05/2021,1730.473466,2028.288112,1907.437582
02/05/2021,1728.620465,2031.391112,1911.136044
03/05/2021,1727.419178,2028.344116,1911.96589
04/05/2021,1730.655114,2028.429785,1908.034178
05/05/2021,1728.416937,2029.939527,1909.369889
06/05/2021,1725.626587,2024.924859,1905.462197
07/05/2021,1730.87559,2021.851959,1902.145745
08/05/2021,1734.645355,2022.773796,1907.331507
09/05/2021,1737.032243,2025.502047,1909.645464
10/05/2021,1738.899086,2028.748637,1911.60362
11/05/2021,1739.362199,2029.450501,1914.445018
12/05/2021,1745.321124,2029.530537,1912.579141
13/05/2021,1750.258541,2036.222854,1916.091785
14/05/2021,1751.722424,2039.597362,1919.342239
15/05/2021,1751.482237,2043.959487,1921.014026
16/05/2021,1752.197695,2044.103555,1921.338108
17/05/2021,1751.602899,2042.678698,1920.596624
18/05/2021,1753.331723,2040.230863,1920.653999
19/05/2021,1753.040615,2041.116642,1924.45362
20/05/2021,1751.23746,2040.585698,1925.827873
21/05/2021,1751.458154,2040.679679,1929.040517
22/05/2021,1750.606204,2040.019612,1926.455863
23/05/2021,1748.382417,2040.125584,1926.601578
24/05/2021,1751.144896,2034.793505,1926.320209
25/05/2021,1748.494488,2036.646055,1927.991637
26/05/2021,1748.558836,2035.407711,1925.65704
27/05/2021,1749.308102,2036.518585,1923.663148
28/05/2021,1748.936455,2039.262396,1924.777143
29/05/2021,1752.830368,2038.324735,1926.355968
30/05/2021,1750.783674,2044.353784,1931.416069
31/05/2021,1752.124193,2043.640223,1931.742128
01/06/2021,1751.728631,2045.142743,1930.141581
02/06/2021,1754.042226,2042.847415,1930.164817
03/06/2021,1753.430845,2048.399665,1929.943288
04/06/2021,1755.674587,2050.936252,1931.46495
05/06/2021,1758.260094,2050.28163,1930.086992
06/06/2021,1761.789847,2052.321147,1930.506107
07/06/2021,1762.385711,2052.975118,1934.119148
08/06/2021,1761.748569,2053.183438,1934.828747
09/06/2021,1760.375269,2051.83739,1932.423791
10/06/2021,1760.684351,2054.566099,1929.370108
11/06/2021,1759.724063,2056.934232,1926.319536
12/06/2021,1763.61581,2058.484258,1922.968954
13/06/2021,1765.442768,2061.938858,1922.299096
14/06/2021,1760.138176,2064.242938,1923.153575
15/06/2021,1760.312099,2059.301771,1918.913357
16/06/2021,1760.987808,2059.330672,1917.42535
17/06/2021,1763.398874,2062.445493,1916.759294
18/06/2021,1762.336566,2067.918108,1918.20109
19/06/2021,1758.64378,2066.951459,1916.306817
20/06/2021,1762.717003,2061.833363,1913.383865
21/06/2021,1763.597331,2064.392742,1917.891062
22/06/2021,1767.243068,2062.640063,1921.54627
23/06/2021,1766.137521,2064.894955,1924.360201
24/06/2021,1763.670661,2064.374901,1924.881162
25/06/2021,1765.099691,2064.27272,1923.479758
26/06/2021,1768.4171,2066.331693,1923.519648
27/06/2021,1770.403348,2067.056122,1924.195294
28/06/2021,1768.55847,2066.387779,1925.3801
29/06/2021,1773.852036,2064.613692,1925.358112
30/06/2021,1773.00698,2069.791639,1925.624001
01/07/2021,1771.325314,2068.074838,1922.109018
02/07/2021,1770.997085,2069.172295,1924.820252
03/07/2021,1772.841175,2068.322604,1926.811387
04/07/2021,1774.649823,2064.13814,1925.952178
05/07/2021,1774.233105,2063.404789,1928.811984
06/07/2021,1778.952484,2059.835796,1925.406412
07/07/2021,1775.634322,2060.189771,1929.816663
08/07/2021,1773.994968,2058.649842,1929.82587
09/07/2021,1776.199273,2058.621305,1930.200795
10/07/2021,1775.968506,2055.467973,1933.710191
11/07/2021,1779.966069,2054.976767,1929.449838
12/07/2021,1777.440178,2055.16783,1931.20313
13/07/2021,1776.766047,2051.792712,1930.138233
14/07/2021,1775.037853,2052.646429,1930.622112
15/07/2021,1775.333079,2048.722738,1927.681847
16/07/2021,1778.570635,2047.133155,1925.008307
17/07/2021,1778.345687,2052.207931,1930.023539
18/07/2021,1779.332594,2053.767266,1928.722963
19/07/2021,1781.013962,2052.334468,1929.345494
20/07/2021,1779.280605,2050.815496,1932.337388
21/07/2021,1780.841276,2051.058112,1927.81565
22/07/2021,1779.539325,2055.567461,1926.955408
23/07/2021,1779.828312,2055.160578,1923.08629
24/07/2021,1781.843842,2052.660589,1925.554925
25/07/2021,1780.695446,2051.993168,1926.915963
26/07/2021,1782.773245,2048.269838,1928.002295
27/07/2021,1785.090319,2048.208764,1932.245499
28/07/2021,1782.772008,2054.460344,1935.890779
29/07/2021,1782.941837,2052.737913,1934.88059
30/07/2021,1778.842158,2052.984524,1933.984352
31/07/2021,1778.528539,2050.015144,1929.853209
